host_file	host_xmlid	host_heading	cluster_id	canonical_yiddish	db_id	n_mentions	rel_categories	roles	dates	settlements
Volume5IIIorg.json	facs_136_tr_1733832804	לאַנדוי- [לאַנדאָ] קלעקוי שמואל	ORG-C02891	פּוילישער אָפּערעטן-טרופּע		1	Employment_Performance	אַקטיאָר	1900	לאָדזש
Volume5IIIorg.json	facs_136_tr_1733832804	לאַנדוי- [לאַנדאָ] קלעקוי שמואל	ORG-C02892	אָרטיקן דייטשן טעאַטער		1	Employment_Performance			לאָדזש
Volume5IIIorg.json	facs_136_tr_1733832804	לאַנדוי- [לאַנדאָ] קלעקוי שמואל	ORG-C02893	גרובינסקיס אָפּערעטן-דראַמאַטישער טרופּע	1471	1	Employment_Performance			וואַרשע
Volume5IIIorg.json	facs_136_tr_1733832804	לאַנדוי- [לאַנדאָ] קלעקוי שמואל	ORG-C02894	וואַרשעווער 'לודאָווי'-טעאַטער		1	Employment_Performance		1905	וואַרשע
Volume5IIIorg.json	facs_136_tr_1733832804	לאַנדוי- [לאַנדאָ] קלעקוי שמואל	ORG-C02895	פּוילישער אָפּערע		1	Employment_Performance	זינגער		
Volume5IIIorg.json	facs_136_tr_1733832804	לאַנדוי- [לאַנדאָ] קלעקוי שמואל	ORG-C02896	נאָווני		1	Employment_Performance	דעביוטאַנט		וואַרשע
Volume5IIIorg.json	facs_136_tr_1733832804	לאַנדוי- [לאַנדאָ] קלעקוי שמואל	ORG-C02897	פּוילישן פאָלקס-טעאַטער	608	1	Employment_Performance	אַקטיאָר	1906	וואַרשע
Volume5IIIorg.json	facs_143_tr_1733832807	צוקער, שלום	ORG-C00244	אַברהם יצחק קאַמינסקיס טרופּע	809	1	Employment_Performance	ערשטער קאָמיקער	1898	יעקאַטערינאָסלאַוו
Volume5IIIorg.json	facs_143_tr_1733832807	צוקער, שלום	ORG-C00448_Q04	יידישער אַרטיסטן-פאַריין אין ווין		1	Leadership_Ownership	גרינדער		ווין
Volume5IIIorg.json	facs_143_tr_1733832807	צוקער, שלום	ORG-C02800	טעאַטער-צייטונג		1	Employment_Performance	מיטאַרבעטער		וואַרשע
Volume5IIIorg.json	facs_143_tr_1733832807	צוקער, שלום	ORG-C02898	אַלעקסאַנדער שולע		1	Education_Formation	תּלמיד		לאָדזש
Volume5IIIorg.json	facs_143_tr_1733832807	צוקער, שלום	ORG-C02899	דוד סאַבסיי	463	1	Employment_Performance	רעזשיסער		
Volume5IIIorg.json	facs_143_tr_1733832807	צוקער, שלום	ORG-C02900	יצחק גענפערס טרופּע	254	1	Employment_Performance	רעזשיסער	1914	ווילנע
Volume5IIIorg.json	facs_143_tr_1733832807	צוקער, שלום	ORG-C02901	ערשטן סאָוויעטישן טעאַטער	1510	1	Employment_Performance	אַקטיאָר	1920	באָברויסק
Volume5IIIorg.json	facs_143_tr_1733832807	צוקער, שלום	ORG-C02902	קולטור-בונד-טעאַטער	733	1	Employment_Performance	אַקטיאָר	1938	דאַנציג
Volume5IIIorg.json	facs_143_tr_1733832807	צוקער, שלום	ORG-C02903	רוסישע אָפּערעס		1	Employment_Performance	זינגער אין כאָר		
Volume5IIIorg.json	facs_145_tr_1733832655	ריבאַ, הענריק [חיים]	ORG-C00142_Q01	שאָפּ		1	Employment_Performance			וואַרשעווער געטאָ
Volume5IIIorg.json	facs_145_tr_1733832655	ריבאַ, הענריק [חיים]	ORG-C00144_Q02	עלדאָראַדאָ		1	Leadership_Ownership	אָנפֿירער		וואַרשעווער געטאָ
Volume5IIIorg.json	facs_145_tr_1733832655	ריבאַ, הענריק [חיים]	ORG-C00409_Q02	סקאַלאַ-טעאַטער		1	Leadership_Ownership		1926-05-19	וואַרשע
Volume5IIIorg.json	facs_145_tr_1733832655	ריבאַ, הענריק [חיים]	ORG-C00631_Q01	צענטראַל-טעאַטער	151	1	Leadership_Ownership		1916	וואַרשע
Volume5IIIorg.json	facs_145_tr_1733832655	ריבאַ, הענריק [חיים]	ORG-C02904	דראַמע-קאָמעדיע טעאַטער		1	Leadership_Ownership			
Volume5IIIorg.json	facs_146_tr_1733832663	רעלעס, יעקב	ORG-C01725	לעמבערגער טעאַטער	627	1	Employment_Performance	אַקטיאָר		לעמבערג
Volume5IIIorg.json	facs_146_tr_1733832663	רעלעס, יעקב	ORG-C02905	בירגער-שול		1	Education_Formation			לעמבערג
Volume5IIIorg.json	facs_147_tr_1733832799	קורץ, אַברהם	ORG-C00106	חברים-טרופּע		1	Employment_Performance		1905	
Volume5IIIorg.json	facs_147_tr_1733832799	קורץ, אַברהם	ORG-C00108	יידישן אַרטיסטן-פֿאַריין אין פּוילן	442	1	Affiliation_Membership	פֿאַרוואַלטונגס-מיטגליד		
Volume5IIIorg.json	facs_147_tr_1733832799	קורץ, אַברהם	ORG-C00144_Q01	עלדאָראַדאָ		1	Employment_Performance			וואַרשע
Volume5IIIorg.json	facs_147_tr_1733832799	קורץ, אַברהם	ORG-C00631_Q01	צענטראַל-טעאַטער	151	1	Employment_Performance			וואַרשע
Volume5IIIorg.json	facs_147_tr_1733832799	קורץ, אַברהם	ORG-C01387_Q02	יידישן טעאַטער		1	Employment_Performance	קינדער-כאָר		וואַרשע
Volume5IIIorg.json	facs_147_tr_1733832799	קורץ, אַברהם	ORG-C01586	אסתר-רחל קאמינסקאַס טרופּע	297	1	Employment_Performance			
Volume5IIIorg.json	facs_147_tr_1733832799	קורץ, אַברהם	ORG-C02633_Q02	דייטשער סינאַגאָגע		1	Education_Formation	כאָר		וואַרשע
Volume5IIIorg.json	facs_147_tr_1733832799	קורץ, אַברהם	ORG-C02654_Q01	אַרטיסטן-קיך		1	Affiliation_Membership			וואַרשע
Volume5IIIorg.json	facs_147_tr_1733832799	קורץ, אַברהם	ORG-C02906	קאָרמאַנס בעקעריי		1	Employment_Performance	בעקער-אַרבעטער		וואַרשע
Volume5IIIorg.json	facs_147_tr_1733832799	קורץ, אַברהם	ORG-C02907	מעטאַל'שאָפּ'		1	Employment_Performance			וואַרשע
Volume5IIIorg.json	facs_148_tr_1733832676	שניאור, מ.	ORG-C00103	ווילנער טרופּע	551	1	Employment_Performance	מוזיק	1920-12-09	וואַרשע
Volume5IIIorg.json	facs_148_tr_1733832676	שניאור, מ.	ORG-C00114_Q01	הזמיר		1	Employment_Performance	דיריגענט		וואַרשע
Volume5IIIorg.json	facs_148_tr_1733832676	שניאור, מ.	ORG-C00572	שניאור-כאָר	848	1	Leadership_Ownership	דיריגענט		וואַרשע
Volume5IIIorg.json	facs_148_tr_1733832676	שניאור, מ.	ORG-C00695	פּעטערבורגער קאָנסערוואַטאָריע	1103	1	Education_Formation			פּעטערבורג
Volume5IIIorg.json	facs_148_tr_1733832676	שניאור, מ.	ORG-C02640_Q01	ליטעראַטן-פאַריין		1	Affiliation_Membership			וואַרשע
Volume5IIIorg.json	facs_152_tr_1735651764	סוריץ, משה	ORG-C00497	טרופּע פֿון זשיטאָמירסקי	458	1	Employment_Performance	פּראָפעסיאנעלער אַקטיאָר	1908-07-24 | 1909	פּאָלאָצק
Volume5IIIorg.json	facs_152_tr_1735651764	סוריץ, משה	ORG-C02007_Q01	יידישן מעוטים-טעאַטער	500	1	Employment_Performance		1927	ריגע
Volume5IIIorg.json	facs_152_tr_1735651764	סוריץ, משה	ORG-C02833_Q02	דראַמאַטישן קרייז		1	Employment_Performance	אַקטיאָר	1903 | 1908	דוווינסק
Volume5IIIorg.json	facs_152_tr_1735651764	סוריץ, משה	ORG-C02908	"דוווינסקער העברעישער שול פֿון ""מפיצי השכלה"""	1369	1	Education_Formation			דוווינסק
Volume5IIIorg.json	facs_152_tr_1735651764	סוריץ, משה	ORG-C02909	סאַבסיי און בערנשטיין	882	1	Employment_Performance		1910	
Volume5IIIorg.json	facs_152_tr_1735651764	סוריץ, משה	ORG-C02910	רוסישער מיליטערישער דראַמאַטישער קרייז		1	Employment_Performance		1910 | 1913	אַסכאַבאַד
Volume5IIIorg.json	facs_152_tr_1735651764	סוריץ, משה	ORG-C02911	יידישער טרופּע א'א פֿון לייזער בערנשטיין און זשיטקאָווסקי	889	1	Employment_Performance		1913	ריגע
Volume5IIIorg.json	facs_152_tr_1735651764	סוריץ, משה	ORG-C02912	רוסישע טרופּע פֿון אַקטיאָר שמיילאָ	1464	1	Employment_Performance		1914	ווילנער
Volume5IIIorg.json	facs_152_tr_1735651764	סוריץ, משה	ORG-C02913_Q01	יידישן דראַמאַטישן קרייז	872	1	Leadership_Ownership	גרינדער	1917	ריגע
Volume5IIIorg.json	facs_152_tr_1735651764	סוריץ, משה	ORG-C02914	"פֿירמע ""מינטוס"""		1	Production_Distribution	דער פֿאָטער		
Volume5IIIorg.json	facs_152_tr_1735651764	סוריץ, משה	ORG-C02915	ריגער טעאַטער	630	1	Employment_Performance	אַרטיסט	1943	ריגע
Volume5IIIorg.json	facs_152_tr_1735651774	ראָזענטאַל, לייב	ORG-C00145	גימנאַזיע		1	Education_Formation	תּלמיד		ווילנע
Volume5IIIorg.json	facs_152_tr_1735651774	ראָזענטאַל, לייב	ORG-C02916	ווילנער יידישן געטאָ-טעאַטער	624	1	Production_Distribution	מחבר	1942-02 | 1943-08	ווילנע
Volume5IIIorg.json	facs_152_tr_1735651774	ראָזענטאַל, לייב	ORG-C02917	דואַטמערגען		1	Affiliation_Membership		1945-01	
Volume5IIIorg.json	facs_152_tr_1735651774	ראָזענטאַל, לייב	ORG-C02918	טאָרף-לאַגער ביים דאָרף רעשע		1	Affiliation_Membership		1943-08	רעשע
Volume5IIIorg.json	facs_153_tr_1735652603	בורשטיין, משה	ORG-C00106	חברים-טרופּע		1	Employment_Performance		1928	
Volume5IIIorg.json	facs_153_tr_1735652603	בורשטיין, משה	ORG-C00663	זשיגניצע	749	1	Employment_Performance			בוקאַרעשט
Volume5IIIorg.json	facs_153_tr_1735652603	בורשטיין, משה	ORG-C01387_Q13	יידיש טעאַטער אין פּאַריז		1	Leadership_Ownership	דירעקטאָר	1923	פאַריז
Volume5IIIorg.json	facs_153_tr_1735652603	בורשטיין, משה	ORG-C01486_Q01	בלומענטאָל		1	Employment_Performance		1927	פאַריז
Volume5IIIorg.json	facs_153_tr_1735652603	בורשטיין, משה	ORG-C01596	טרופּע פון ש. קרויזע	305	1	Employment_Performance		1903 | 1904	ניקאָלאַיעוו
Volume5IIIorg.json	facs_153_tr_1735652603	בורשטיין, משה	ORG-C02733	גראַמאָפֿאָן		1	Employment_Performance			
Volume5IIIorg.json	facs_153_tr_1735652603	בורשטיין, משה	ORG-C02919	אָדעסער תלמוד תורה	1571	1	Education_Formation	תלמיד		אָדעס
Volume5IIIorg.json	facs_153_tr_1735652603	בורשטיין, משה	ORG-C02920	טרופּע פֿון דזשאָו קעסלער	292	1	Employment_Performance		1912	לאָנדאָן
Volume5IIIorg.json	facs_153_tr_1735652603	בורשטיין, משה	ORG-C02921	טרופּע פֿון פעני וואַקסמאַן	241	1	Employment_Performance		1914 | 1918	לאָנדאָן
Volume5IIIorg.json	facs_153_tr_1735652603	בורשטיין, משה	ORG-C02922	טעאַטער דע טאַמפּל		1	Leadership_Ownership		1925	פּאַריז
Volume5IIIorg.json	facs_154_tr_1735652626	זיינפעלד, אברהם	ORG-C00596_Q04	יידיש דראַמאַטיש טעאַטער		1	Leadership_Ownership		1925	קראָקע
Volume5IIIorg.json	facs_154_tr_1735652626	זיינפעלד, אברהם	ORG-C01519	יידישן וויסנשאַפֿטלעכן אינסטיטוט	1077	1	Affiliation_Membership	פֿאַרוואַלטונג		ווילנע
Volume5IIIorg.json	facs_154_tr_1735652626	זיינפעלד, אברהם	ORG-C02923	אַסאָלינעום		1	Employment_Performance	מיטאַרבעטער	1939	לעמבערג
Volume5IIIorg.json	facs_154_tr_1735652626	זיינפעלד, אברהם	ORG-C02924	קלעצקין		1	Production_Distribution			
Volume5IIIorg.json	facs_154_tr_1735652626	זיינפעלד, אברהם	ORG-C02925	יידישן קונסט-מוזיי		1	Leadership_Ownership		1935	ווילנע
Volume5IIIorg.json	facs_158_tr_1735652602	פאַקעל, דאָראַ (דבורה)	ORG-C00103	ווילנער טרופּע	551	1	Employment_Performance	סטאַטיסטקע		
Volume5IIIorg.json	facs_158_tr_1735652602	פאַקעל, דאָראַ (דבורה)	ORG-C00141_Q01	ניי-אַזאַזעל		1	Employment_Performance		1932	וואַרשע
Volume5IIIorg.json	facs_158_tr_1735652602	פאַקעל, דאָראַ (דבורה)	ORG-C00191	וויק'ט	433	1	Employment_Performance	סטאַטיסטקע		
Volume5IIIorg.json	facs_158_tr_1735652602	פאַקעל, דאָראַ (דבורה)	ORG-C00246_Q01	קולטור-ליגע	1233	1	Affiliation_Membership			
Volume5IIIorg.json	facs_158_tr_1735652602	פאַקעל, דאָראַ (דבורה)	ORG-C00393	אידא קאַמינסקאַס טרופּע	297	1	Employment_Performance			וואַרשע
Volume5IIIorg.json	facs_158_tr_1735652602	פאַקעל, דאָראַ (דבורה)	ORG-C00928	יונג טעאַטער	560	1	Employment_Performance	אַקטריסע	1932 | 1937	
Volume5IIIorg.json	facs_158_tr_1735652602	פאַקעל, דאָראַ (דבורה)	ORG-C01843	פּוילישער דראַמאַטישער שול		1	Education_Formation			
Volume5IIIorg.json	facs_158_tr_1735652602	פאַקעל, דאָראַ (דבורה)	ORG-C02872	יידישער אַליינהילף		1	Employment_Performance			געטאָ
Volume5IIIorg.json	facs_158_tr_1735652602	פאַקעל, דאָראַ (דבורה)	ORG-C02926	פּוילישע פאָלקס שול		1	Education_Formation			
Volume5IIIorg.json	facs_158_tr_1735652602	פאַקעל, דאָראַ (דבורה)	ORG-C02927	וואַרשעווער באַלעט-שול		1	Education_Formation			וואַרשעווער
Volume5IIIorg.json	facs_158_tr_1735652602	פאַקעל, דאָראַ (דבורה)	ORG-C02928	טעאַטער-שול		1	Education_Formation	שילער	1929	
Volume5IIIorg.json	facs_158_tr_1735652602	פאַקעל, דאָראַ (דבורה)	ORG-C02929	טרופּע פון אַלעקס שטיין	883	1	Employment_Performance		1937	
Volume5IIIorg.json	facs_158_tr_1735652602	פאַקעל, דאָראַ (דבורה)	ORG-C02930	קאָנצענטראַציע-לאַגער פּאָניאַטאָוו		1	Employment_Performance		1943	פּאָניאַטאָוו
Volume5IIIorg.json	facs_160_tr_1735652649	פֿישער, הערמאַן	ORG-C00584	טרופּע פֿון א. י. קאַמינסקי	809	1	Employment_Performance	איבערשרייבער		לאָדזש
Volume5IIIorg.json	facs_160_tr_1735652649	פֿישער, הערמאַן	ORG-C00631_Q01	צענטראַל-טעאַטער	151	1	Employment_Performance	בינע-אינספעקטאָר	1916	וואַרשע
Volume5IIIorg.json	facs_160_tr_1735652649	פֿישער, הערמאַן	ORG-C01599	ערשטן יידישן אַרטיסטן-פאַריין אין רוסלאַנד		1	Leadership_Ownership	גרינדער		וואַרשע
Volume5IIIorg.json	facs_160_tr_1735652649	פֿישער, הערמאַן	ORG-C01898	פֿאַראייניקטע טרופּע	888	1	Employment_Performance	סופֿלער און געהילף-רעזשיסער		
Volume5IIIorg.json	facs_161_tr_1735652635	ראָזען, שמחה	ORG-C00106	חברים-טרופּע		1	Employment_Performance			וואַרשע
Volume5IIIorg.json	facs_161_tr_1735652635	ראָזען, שמחה	ORG-C00497	טרופּע פֿון זשיטאָמירסקי	458	1	Employment_Performance			
Volume5IIIorg.json	facs_161_tr_1735652635	ראָזען, שמחה	ORG-C00631_Q01	צענטראַל-טעאַטער	151	1	Employment_Performance			
Volume5IIIorg.json	facs_161_tr_1735652635	ראָזען, שמחה	ORG-C02258	"""עלדאָראַדאָ""-טעאַטער"	235	1	Employment_Performance			וואַרשעווער געטאָ
Volume5IIIorg.json	facs_161_tr_1735652635	ראָזען, שמחה	ORG-C02808	טרופּע פֿון אסתר רחל קאמינסקי	239	1	Employment_Performance		1915	
Volume5IIIorg.json	facs_161_tr_1735652635	ראָזען, שמחה	ORG-C02904	דראַמע-קאָמעדיע טעאַטער		1	Employment_Performance			
Volume5IIIorg.json	facs_161_tr_1735652635	ראָזען, שמחה	ORG-C02931_Q01	וואַרשעווער יידישן טעאַטער		1	Employment_Performance			
Volume5IIIorg.json	facs_161_tr_1735652635	ראָזען, שמחה	ORG-C02932	טרופּע פֿון שטאָקפֿעדער	818	1	Employment_Performance		1912	שעדלעץ
Volume5IIIorg.json	facs_161_tr_1735652635	ראָזען, שמחה	ORG-C02933	טרופּע פון לערמאַנקע	641	1	Employment_Performance			
Volume5IIIorg.json	facs_163_tr_1735652631	פּיעקאַרניק, יעקב	ORG-C00106	חברים-טרופּע		1	Employment_Performance			פּאַריז
Volume5IIIorg.json	facs_163_tr_1735652631	פּיעקאַרניק, יעקב	ORG-C00238	פֿאָלקס-שול		1	Education_Formation			
Volume5IIIorg.json	facs_163_tr_1735652631	פּיעקאַרניק, יעקב	ORG-C00734	פּרץ טעאַטער		1	Leadership_Ownership	מיטגרינדער		פּאַריז
Volume5IIIorg.json	facs_163_tr_1735652631	פּיעקאַרניק, יעקב	ORG-C01285	קאָמפּאַנעיעץס טרופּע	302	1	Employment_Performance	ראָש הקהל	1905	וואַרשע
Volume5IIIorg.json	facs_164_tr_1735652626	שטאָקפעדער, אַברהם [משה]	ORG-C00029	קאַמינסקי	147	1	Employment_Performance	פאַט-קאָמיקער	1910	
