hit_id	play_id	author_db_id	matched_segment	matched_surface	tier	source	person_id	volume	heading	mention_id	char_start	char_end	context_before	context_after	author_comention	ambiguity_flag	hit_status
HIT-00022	PL-0126	684	דער אוצר	האוצר	A'	entry_text	P-1-facs_121_tr_1740521045	1	בערקאָוויטש, יצחק-דוב		3729	3734	"יינע פּיעסן אין העברעיש: „באַרצות הרחוקות“, קומריה בשלש מערכות, „אותו ואָת בנו"", דרמה בשלש מערכות, „מי נביא זידע"", בדיחה במערכה אַחת, „משחק-פּורים"", מחזה-התולים כנוסח המשחק העממי, ווי אויך אַ באַנד דראָמאָטישע באַאַרבעטונגען פֿון שיע'ס פּיעסן („האוצר“, „מזל-טוב“, „עמך“ [„דאָס גרויסע נעווינס""], שלום-עליכם, כתבים, כרך ששי, קומדיות, עבדן ותרנמן ע""י י. ד. ברקוביץ, „דביר“, תל-אביב, תרפּיט, 188 .. 16). „"	""" איז 1929 אויפֿגעפֿירט געוואָרן אין אָרץ-ישראל דורך דער „הבימה"" (רעזשי א. דיקי). ב. האָט אויך פֿאַרעפנטלעכט אַ ריי דראָמאַטישע סאַטירעס (א""פּ בע...בע..."") אויף ליטעראָרישע און געזעלשאָפֿטלעכע טעמעס (וואַרשעווער „די נייע וועלט“, 1909, ווילנער „טאָג“, 1911, „דער גרויסער קונדס', 1914 אין העברעיש — אין „הזמן“ און אין ""התורן“). ב. האָט אַרויסגעבראַכט פֿאַר דער עפנטלעכקייט שלום-עליכםס דראָמאַטישע ווערק. אַז"	none	homonym_risk	candidate
HIT-00023	PL-0045	683	בת שבע	בת-שבע	B	entry_text	P-1-facs_124_tr_1740520978	1	בראָדערזאָהן, משה		1813	1819	"נדיא“, וועלכעס פלעגט אָפּלצעווען פֿון דער יידישער ליטעראָרישער און געזעלשאָפֿטלעכער וועלט. ב. האָט אויך איבערזעצט קאַלמאַןס אָפּערעטע באַיאָדעראַ“, וועלכע איז אויפֿגעפֿירט געוואָרן אין לאָדזשער סקאַלאָ טעאַטער מיט נחמה אַלס ""באַיאָדערא“, און שפּעטער אין די יידישע טעאַטערס אין פֿאַרשיידענע לענדער. דעם 14 מאי 1924 איז אין וואַרשעווער קאַמינסקיס טעאַטער אויפֿגעפֿירט געוואָרן ב.'ס אָפּערע אויף יידיש „דוד און "	""" פּרובט ב. שאָפן אין לאָדזש אַ יידיש וואָריעטע-טעאטער „שור (מוזיק פֿון הענעך קאָן, דעקאָראַציעס יצחק ברוינער). אין זעלבן יאָר הבר"", און דרוקט אָפּ אין ""ליטעראַרישע בלעטער“ (33, 1924) „דער פּאָעט און די דינסטמויד“ (אַ קורצער ביטערער שפּאָס) און שרייבט אַן אַ ליברעטאָ פֿאָר אַז אָפּערע „מאַניש“ לויט פּרץס באָלאָדע. נאָכדעם ווי ב. זעצט איבער איינוקע אייראָפּייאישע אָפּערעטן ווי „דאָס האַלענדישע מיידל“"	none		candidate
HIT-00024	PL-0222	684	מערי בערבערי צייטבילד	מערי	P	entry_text	P-1-facs_124_tr_1740520978	1	בראָדערזאָהן, משה		2222	2226	"ּרובט ב. שאָפן אין לאָדזש אַ יידיש וואָריעטע-טעאטער „שור (מוזיק פֿון הענעך קאָן, דעקאָראַציעס יצחק ברוינער). אין זעלבן יאָר הבר"", און דרוקט אָפּ אין ""ליטעראַרישע בלעטער“ (33, 1924) „דער פּאָעט און די דינסטמויד“ (אַ קורצער ביטערער שפּאָס) און שרייבט אַן אַ ליברעטאָ פֿאָר אַז אָפּערע „מאַניש“ לויט פּרץס באָלאָדע. נאָכדעם ווי ב. זעצט איבער איינוקע אייראָפּייאישע אָפּערעטן ווי „דאָס האַלענדישע מיידל“, „"	"“, און „דאָלי"" פֿאָרט ער אָרום אין 1925 מיט „וואָרט-קאָנצערטן“ איבער פּוילן, פֿאָרלייענענדיק צ. א. אויך זיינע רראַמאָלעטן. דעם 19 אַקטאָבער 1926 ווערט אין וואַרשע דורך זיגמונט טורקאָוון אויפֿגעפֿירט גאָלדפֿאָדעס ""צענטע געבאַט"" מיט אינטערמעדיעס פֿון ב. אין 1926 גרינדעט ב. אין לאָדזש אַ דראָמאַטישע שול פֿון וועלכער עס אָנטשטייט אין 1927 אַ יידישע קליין-קונסט-בינע אינ ""אַררט"". ב. שרייבט פֿאָר דעם דאָזיקן טעא"	none	homonym_risk|prefix	candidate
HIT-00025	PL-0071	683	די אלמנה	די אַלמנה	B	entry_text	P-1-facs_127_tr_1740521131	1	בראָדער בערל		651	660	שטאָט [בראָדי -  בראָרער] זיין פאָטער האָט געהאנדלט מיט ליים אַון ציגל, פון וואָס ער האָט געהאַט אַ גוטע הכנסה, ווייל מען האָט צו יענער צייט אין בראָד — ס'איז געווען נאָך א שרפה - א סך געבויט. זיין יונגסטן זון, בערל, וועלכן ער האָט באָזונדערס זייער ליב געהאַט, האָט ער געשיקט אין חדר, וואו ער האָט געלערנט מיט גרויס התמרה גמרא. באָלד שטאָרבט אָבער דער פֿאָטער, און כדי צו דערנערן דאָס הויזגעזינד, מוז 	 צוזאַמען מיט איר עלטערן זון אַברהם, עפנען אַ געשעפט פֿון טעפּ. בערל מוז אויך איבעררייסן די למודים, און אָנהייבן פֿאָרדינען זיין ברויט. ער ווערט אַ חזיר-האָר אַרבעטער, אַ מלאַכה, וואָס איז דאָמאָלט זייער אָנגעגאַנגען אין בראָדי, ווייל פֿון דאָנען פלעגט גיין דער עקספּאָרט פֿון בערשטן קיין רוסלאַנד. בערל איז באַלד געוואָרן אַזאַ טיכטיקער בעל-מלאַכה, אַז ער איז איבערגעשטיגן זיינע חברים. פון דער נאַטור אַ	none		candidate
HIT-00026	PL-0080	683	די העלדנ פונ האמסטער צייט בילד	העלדן	P	entry_text	P-1-facs_127_tr_1740521131	1	בראָדער בערל		13188	13193	"עס ווערט אָנגעמערקט אין דעם טיטל פֿון דער פּרעסבורגער אָדער לעמבערגער אויסגאָבע, גיט און בערל מער אָדער ווייניקער געלונגענע פאַטאָגראַפֿיעס פֿון קליינשטעטלדיקע טיפן, אָן אַ שום סאַטירישן אָדער הומאָריסטישן אונטערשלאָג, ווי עס פלעגן דאָס טאָן זיינע נאָכפֿאַלגער. ער פלייסט זיך, צוזאָגן אָקאַרשט דעם כאַראַקטער פֿון יעדן, דער צוהערער אָדער לעזער זאָל דערפֿון קענען ""לערנען זייער פֿול חכמה"". ער באַנעמט זיינע „"	""" מיט אַ טיפן מיטלייד. די בעסטע מאָנאָלאָגן זיינע זיינען דאָס „ליד פֿון איין גרעבער"" און דאָס ""ליד פֿון וועכטער"". אין דעם מאָנאָלאָג ""פון איין גרעבער"" אין פֿאַראַן אַ לייכטע אוראָניע און אַ פֿריילעכער לעבנס-אָפּטימיזם. בכלל שטעלן מיט זיך פֿאַר די דערמאָנטע מאָנאָלאָגן מער אַ קולטור-הייסטאָרישן ווערט, ווי אַ דיכטערישן. די שפּראָך איז אין זיי אַ ריינע, אָכער אַן אַרימלעכע, אַן שוואונג, הגם נישט אָן בילדע"	none	prefix	candidate
HIT-00027	PL-0081	683	די העלדנ פונ סאנטיאגא	העלדן	P	entry_text	P-1-facs_127_tr_1740521131	1	בראָדער בערל		13188	13193	"עס ווערט אָנגעמערקט אין דעם טיטל פֿון דער פּרעסבורגער אָדער לעמבערגער אויסגאָבע, גיט און בערל מער אָדער ווייניקער געלונגענע פאַטאָגראַפֿיעס פֿון קליינשטעטלדיקע טיפן, אָן אַ שום סאַטירישן אָדער הומאָריסטישן אונטערשלאָג, ווי עס פלעגן דאָס טאָן זיינע נאָכפֿאַלגער. ער פלייסט זיך, צוזאָגן אָקאַרשט דעם כאַראַקטער פֿון יעדן, דער צוהערער אָדער לעזער זאָל דערפֿון קענען ""לערנען זייער פֿול חכמה"". ער באַנעמט זיינע „"	""" מיט אַ טיפן מיטלייד. די בעסטע מאָנאָלאָגן זיינע זיינען דאָס „ליד פֿון איין גרעבער"" און דאָס ""ליד פֿון וועכטער"". אין דעם מאָנאָלאָג ""פון איין גרעבער"" אין פֿאַראַן אַ לייכטע אוראָניע און אַ פֿריילעכער לעבנס-אָפּטימיזם. בכלל שטעלן מיט זיך פֿאַר די דערמאָנטע מאָנאָלאָגן מער אַ קולטור-הייסטאָרישן ווערט, ווי אַ דיכטערישן. די שפּראָך איז אין זיי אַ ריינע, אָכער אַן אַרימלעכע, אַן שוואונג, הגם נישט אָן בילדע"	none	prefix	candidate
HIT-00028	PL-0104	683	די ציגיינערינ	די ציגיינערין	A	entry_text	P-1-facs_131_tr_1740521160	1	ווילד, הערמאַן		171	184	געווען חזן אין סערעט, בוקאָווינע. דערנאָך געוואָרן אַ פֿאָלקסזינגער, פלעגט זינגען נאָר אייגן פֿאַרפֿאָסטע קאָמפּאָזיציעס, און זיך באַזונדערס פּאָפּולער געמאַכט מיט זיין ליד „	""". אַ שלאַנקער, אַ דאַרער, באַוואָקסן מיט אַ רויטער באָרד, און ווען ער פלעגט זי אָפּראָזירן, האָט ער געמאַכט דעם איינדרוק פֿון אַ סקעלעט, באַזעסן אַ קלאָנגפֿולן שטאַרקן ליראַטענאָר. ווען ער פלעגט אין פּראָווינץ אַריינפֿאַלן אין אַ מאַטעריעלער נויט, פלענט ער זיך מאָכן קראַנק, צו וואָס זיין אויסזען האָט פֿיל מיטגעהאָלפֿן. פלעגט דאָמאָלט שיקן נאָכן ראָש הקהל אָדער חברה קדישאַ, און געבעטן, אַז מ'זאָל מיט א"	none		accept
HIT-00029	PL-0188	684	טיסא עסלער	טיסאַ עסלער	B	entry_text	P-1-facs_132_r_13	1	לינעצקי, הענעך		107	118	זאָל שטאָמען פֿון קאָמעניעץ-פּאָדאָלסק. געווען אַ פֿאָלקסזינגער, און בעת הורוויץ האָט אויפֿגעפֿירט זיין פּיעסע 	 האָט ל. זיך באַטייליקט אַלס ראָליסט.	none		candidate
HIT-00030	PL-0071	683	די אלמנה	די אַלמנה	A	entry_text	P-1-facs_135_tr_1740521022	1	בראָמבערג, חיים		304	313	"אַ שילער פֿון דער זשיטאָמירער ראָבינער-שול, און שפּעטער ראָבינער אין קרעמענטשונג. האָט זיך באַטייליקט אין אַ יידישער טעאַטער-פֿאַרשטעלונג, וואָס איז פֿאָרגעקומען אין זומער אָדער דעם 9טן אָקט. 1854 אין בערדיטשעוו. געשפּילט איז געוואָרן די פּיעסע [לויט שטיף] „קהל אין אַ שטעטל"" אָדער [לויט דר. ש. ווייסבערג] „"	""", אויפֿגעפֿירט דורך די שילער פֿון דער ראָבינערשול וואָלף קאָמאַש, בנימין ראָבינאָוויטש, דוד באַהוסלאָווסקי, משה שעפטעלזאָן, קהות (!) פּראָסיאָן, יעקב טאָט, משה נירנבערג, חיים בראָמבערג און בער האַרנשטיין. ב. האָט געשפּילט די ראָל פֿון דער „אלמנה""."	none		accept
HIT-00031	PL-0071	683	די אלמנה	אלמנה	A'	entry_text	P-1-facs_135_tr_1740521022	1	בראָמבערג, חיים		550	555	"רגעקומען אין זומער אָדער דעם 9טן אָקט. 1854 אין בערדיטשעוו. געשפּילט איז געוואָרן די פּיעסע [לויט שטיף] „קהל אין אַ שטעטל"" אָדער [לויט דר. ש. ווייסבערג] „די אַלמנה"", אויפֿגעפֿירט דורך די שילער פֿון דער ראָבינערשול וואָלף קאָמאַש, בנימין ראָבינאָוויטש, דוד באַהוסלאָווסקי, משה שעפטעלזאָן, קהות (!) פּראָסיאָן, יעקב טאָט, משה נירנבערג, חיים בראָמבערג און בער האַרנשטיין. ב. האָט געשפּילט די ראָל פֿון דער „"	"""."	none		accept
