event_id	event_type	play_id	venue_id	org_id	place_id	date_start	date_end	date_precision	production_key	provenance_person_id	provenance_fact_ids	evidence_sentence	extraction_model	confidence	review_status
event:EV-0082	production	play:PL-0242				1895		year	5fe6e4463d	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:3#31	אין 1895 זיינען — לויט בּ. גאָרין — אויפגעפירט געוואָרן ל.'ס „צאַר איוואַן גראָזני“	gemini-3-flash-preview	high	auto
event:EV-0083	production	play:PL-0109				1895		year	768117ee98	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:3#32	אין 1895 זיינען — לויט בּ. גאָרין — אויפגעפירט געוואָרן ל.'ס ... „די שיינע אסתּר, אָדער, דער בּן-מלך“	gemini-3-flash-preview	high	auto
event:EV-0084	production	play:PL-0102				1895		year	9a3441f2aa	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:3#33	אין 1895 זיינען — לויט בּ. גאָרין — אויפגעפירט געוואָרן ל.'ס ... „די פאַרבּלאָנדזשעטע נשמה“	gemini-3-flash-preview	high	auto
event:EV-0085	production	play:PL-0159	org:130		place:Q60	1896-01-13		day	d8b61b7982	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:3#35	דעם 13 יאנואר 1896 ווערט אין טאַליאַ-טעאַטער אויפגעפירט ל.'ס „דער קאָמעדיאַנט, אָדער, אַ שאַנד פלעק אין דער משפּחה, מוּזיק פון פרידזעל“	gemini-3-flash-preview	high	auto
event:EV-0086	production	play:PL-0258	org:134		place:Q60	1898-09-21		day	77725aa04e	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:3#36	דעם 21 סעפטעמבּער 1898 אין ווינדזאָר-טעאַטער — „קידוּש השם, אָדער, דער יידישער מיניסטער, אָפּערע[טע], מוּזיק פון [יעקב-קאָפּל] סענדלער“	gemini-3-flash-preview	high	auto
event:EV-0087	production	play:PL-0126				1896		year	34ceaac5a0	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:3#38	לויט בּ. גאָרין איז אין 1896 נאָך אויפגעפירט געוואָרן ל.'ס פּיעסע „דער אוצר“	gemini-3-flash-preview	high	auto
event:EV-0088	production	play:PL-0164	org:134		place:Q60	1897-10-11		day	de35a8ee43	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:3#39	דעם 11 אָקטאָבּער 1897 ווערט אין ווינדזאָר-טעאַטער אויפגעפירט ל.'ס „דער שטערן פון פּראָג, אָדער, דער טרוים — אַ נבואה“	gemini-3-flash-preview	high	auto
event:EV-0089	production	play:PL-0070				1897		year	99c2191c94	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:3#40|P-1-facs_102_r_9:1#4	לויט בּ. גאָרין זיינען אין 1897 אויך אויפגעפירט געוואָרן ל.'ס ... „דודס פידעלע, אָדער, די צווייבּערקראַפט פון מוּזיק“	gemini-3-flash-preview	high	auto
event:EV-0090	production	play:PL-0260	org:134		place:Q60	1898-01-01		day	97d2510e79	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:3#41	דעם 1 יאנואר 1898 איז אין ווינדזאָר-טעאַטער אויפגעפירט געוואָרן צו בּאָריס טאָמאַשעווסקיס בּענעפיס ל'ס בּאַאַרבּעטונג פון אַלעקסאנדער דיומאַס „קין, אָדער, ליבּע אונד ליידנשאַפט“	gemini-3-flash-preview	high	auto
event:EV-0091	production	play:PL-0085	org:134		place:Q60	1898-09-30		day	2b3dfdfa4a	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:3#42	דעם 30 סעפטעמבּער 1898 ווערט אין ווינדזאָר-טעאַטער אויפגעפירט ל.'ס „די יידישע וועלט, מוּזיק פון פרידזעל.“	gemini-3-flash-preview	high	auto
event:EV-0092	production	play:PL-0171				1898		year	e8eec580a4	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:3#43	לויט בּ. גאָרין איז אין זעלבן יאָר נאָך אויפגעפירט געוואָרן ל.'ס „הלל, אָדער די מלחמה מיטן יצר הרע“	gemini-3-flash-preview	high	auto
event:EV-0093	production	play:PL-0200	org:134		place:Q60	1899		year	730fc045a8	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:3#44	אין 1899 איז אין ווינדזאָר-טעאַטער אויפגעפירט געוואָרן דורך טאָמאַשעווסקין ל.'ס „יידעלע, אָדער, דער אמת און דער שקר“	gemini-3-flash-preview	high	auto
event:EV-0094	production	play:PL-0185				1899		year	63c8c1555c	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:3#45	לויט בּ. גאָרין איז אין 1899 אויך געשפּילט געוואָרן ל.'ס פּיעסע „חכמת שלמה, אָדער רב תנחוּם און דער אשמדאי“	gemini-3-flash-preview	high	auto
event:EV-0095	production	play:PL-0195				1900		year	9bed56fab8	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:3#46	"אין 1900 איז — לויט בּ. גאָרין — אויפגעפירט געוואָרן ל.'ס ""יהודית די צווייטע“"	gemini-3-flash-preview	high	auto
event:EV-0096	production	play:PL-0149				1901		year	d422386a56	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:3#47	אין 1901 איז אויפגעפירט געוואָרן ל.'ס איינאַקטער „דער מאַן אונטערן טיש“	gemini-3-flash-preview	high	auto
event:EV-0097	production	play:PL-0048				1901-11		month	707d276d81	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:3#48	אין נאָוועמבּער 1901 איז אויך אויפגעפירט געוואָרן ל.'ס „גבריאל, אָדער, די ליבּע פון אַ יידישער פרוי“	gemini-3-flash-preview	high	auto
event:EV-0098	premiere	play:PL-0247	org:115		place:Q60	1903-02-05		day	0275daf198	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#1|P-4-facs_92_r_1:1#4|P-4-facs_92_r_1:1#5	ער איז געעפנט געוואָרן מיט גרויס פּאַראַד [דעם 5 פעברואַר] אין דעם יאָר 1903. ... לאַטיינער איז אַרויסגעטראָטן מיט אַ היסטאָרישער אָפּערעטע „ציון, אָדער על נהרות בּבל“	gemini-3-flash-preview	high	auto
event:EV-0099	production	play:PL-0140	org:115		place:Q60	1903-04-10		day	ef8a4ef534	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#4	דעם 10 אפריל 1903 איז אין גרענד-טעאַטער אויפגעפירט געוואָרן ל.'ס „דער ייד אין רומעניע (צייטבילד אין 4 אַקטן), מוּזיק פון פרידזעל“	gemini-3-flash-preview	high	auto
event:EV-0100	production	play:PL-0224	org:120		place:Q60	1907-09-20		day	f19a88f3c8	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#5	דעם 20 סעפטעמבּער 1907 ווערט דורך טאָמאַשעווסקין אויפגעפירט אין פּיפּלס-טעאַטער ל.'ס „מיין ווייבּס פריינט, אָדער, פּוקד עון אבות על בּנים“	gemini-3-flash-preview	high	auto
event:EV-0101	production	play:PL-0267			place:Q270	1926		year	bfedb568ca	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#6	זייער אָפט געשפּילט געוואָרן א'נ „שלמהקע און ריקל“ און איז אין 1926 דערשינען אין וואַרשע, אָן ל.'ס וויסן, מיט טאָמאַשעווסקין אַלס מחבּר [שלמקע און ריקעל, קאָמישע אָפּערעטקע אין 4 אַקטן פון טאָמאַשעווסקי, פאַרלאַג ע. גיטלין, וואַרשע, 1926]	gemini-3-flash-preview	high	auto
event:EV-0102	production	play:PL-0118				1908		year	15b9f006b1	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#7	"אין 1908 איז — לויט בּ. גאָרין — אויפגעפירט געוואָרן ל.'ס ""דניאל, אָדער, די טאָכטער פון ירוּשלים, בּיבּלישע אָפּער[עטע]“"	gemini-3-flash-preview	high	auto
event:EV-0103	production	play:PL-0052	org:130		place:Q60	1908-10-09		day	4748227f40	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#8	דעם 9 אָקטאָבּער 1908 ווערט אין קעסלערס טאַליאַ-טעאַטער אויפגעפירט דורך קעסלערן ל.'ס „דאָס יידישע האַרץ, מוּזיק פוּן מאָגוּלעסקאָ און בּרוידי“	gemini-3-flash-preview	high	auto
event:EV-0104	production	play:PL-0131	org:120		place:Q60	1908-11-06		day	3180ef6065	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#10	דעם 6 נאָוועמבּער 1908 פירט אויף טאָמאַשעווסקי אין פּיפּלס-טעאַטער ל.'ס „דער גנב, אָדער, דער יידישער בּירגערמייסטער, אַ קאָמעדיע אין 4 אַקטן, — מוּזיק פון פרידזעל“	gemini-3-flash-preview	high	auto
event:EV-0105	production	play:PL-0197			place:Q60	1910-10		month	5415e589e2	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#11	ערשט אין אָקטאָבּער 1910 ווערט אויפגעפירט דורך קעסלערן ל.'ס פּיעסע „יום החוּפּה“	gemini-3-flash-preview	high	auto
event:EV-0106	production	play:PL-0016	org:128		place:Q60	1912-09-25		day	544f9b2f8d	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#12	דעם 25 סעפטעמבּער 1912 אין קעסלערס סעקאָנד-עוועניו-טעאַטער — „איר ודוי“	gemini-3-flash-preview	high	auto
event:EV-0107	production	play:PL-0004				1913		year	0ab313f572	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#13	אין 1913 ווערן — לויט בּ. גאָרין — אויפגעפירט ל.'ס פּיעסעס „אַ יאָר נאָך דער חתונה“	gemini-3-flash-preview	high	auto
event:EV-0108	production	play:PL-0008				1913		year	66615ff8c1	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#14	אין 1913 ווערן — לויט בּ. גאָרין — אויפגעפירט ל.'ס פּיעסעס ... „אַ מוטער האַרץ“	gemini-3-flash-preview	high	auto
event:EV-0109	production	play:PL-0007	org_cluster:ORG-C04101		place:Q60	1914-06-26		day	60e0db7b1c	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#15	דעם 26 יוני 1914 פירט אויף סעם שנייער אויף קעסלערס רוף-גאַרדן ל.'ס פּיעסע „אַ מאַמע פון יענער וועלט“	gemini-3-flash-preview	high	auto
event:EV-0110	production	play:PL-0154	org:128		place:Q60	1915-01-08		day	39b7a8502e	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#16	דעם 8 יאנואר 1915 ווערט אין קעסלערס סעקאָנד-עוועניו-טעאַטער אויפגעפירט ל.'ס „דער פאַלשער שריט, מוזיק. דראַמע אין 4 אַקטן, מוּזיק פון בּרוידי און פרידזעל“	gemini-3-flash-preview	high	auto
event:EV-0111	production	play:PL-0010	org:128		place:Q60	1916-03-03		day	d925ac0a72	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#17	דעם 3 מערץ 1916 איז אין קעסלערס סעקאָנד-עוועניו-טעאַטער א'ר פון מאָריס מאָריסאָן אויפגעפירט געוואָרן ל. ס „אַ קרבן פון ליבּע, לעבּנסבּילד אין 4 אַקטן, מוּזיק פון בּרוידי און פרידזעל“	gemini-3-flash-preview	high	auto
event:EV-0112	production	play:PL-0125				1916-03		month	fc7aa1a11c	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#18	אין מערץ 1916 איז אויך אויפגעפירט געוואָרן ל.'ס פּיעסע „דער אוּמשולדיקער קרבּן“	gemini-3-flash-preview	high	auto
event:EV-0113	production	play:PL-0091	org_cluster:ORG-C00340_Q04		place:Q60	1918-10-11		day	9f39c5e714	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#20	דעם 11 אָקטאָבּער 1918 איז אין טאָמאַשעווסקיס געשאָנאַל-טעאַטער אויפגעפירט געוואָרן דורך טאָמאַשעווסקין ל.'ס „די מחותנים, אָדער, דאָס שפּיל פון לעבּן, פאָלקסשטיק אין 4 אַקטן, מוּזיק פון יאָזעף רוּמשינסקי“	gemini-3-flash-preview	high	auto
event:EV-0114	production	play:PL-0121	org:120		place:Q60	1921-09-15		day	c1c7303dcf	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#21|P-4-facs_41_r_2:1#2|P-4-facs_41_r_2:1#3	דעם 15 סעפטעמבּער 1921 איז אין פּיפּלס-טעאַטער אויפגעפירט געוואָרן דורך מאַקס ראָזענטאַלן ל.'ס „דעם צדיקס משפּחה, קאָמעדיע-דראַמע אין 4 אַקטן, מוּזיק פון יאזעף בּרוידי“	gemini-3-flash-preview	high	auto
event:EV-0115	production	play:PL-0268	org:120		place:Q60	1923-01-12		day	ad42a4cd05	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#22|P-4-facs_41_r_2:1#4	דעם 12 יאַנואַר 1923 איז אויפגעפירט געוואָרן דורך מאַקס ראָזענטאַלן אין פּיפּלס⸗טעאַטער ל.'ס „שלום בּית, דראַמע אין 4 אַקטן, מוּזיק פון יאזעף בּרוידי“	gemini-3-flash-preview	high	auto
event:EV-0116	production	play:PL-0056	org:128		place:Q60	1925-02-19		day	d4bd5b863c	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#23	דעם 19 פעברואר 1925 איז אין קעסלערס סעקאָנד-עוועניו-טעאַטער אויפגעפירט געוואָרן, מיט מאַלי פּיקאָן אין דער טיטל-ראָל, ל.'ס „דאָס ציגיינער-מיידל, סטיליזירט און אויפגעפירט פון יעקב קאַליך, מוּזיק פון יאזעף רוּמשינסקי“	gemini-3-flash-preview	high	auto
event:EV-0117	production	play:PL-0003	org:118		place:Q60	1927-12-30		day	099ef0803b	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#24|P-2-facs_175_tr_1744279183:1#3|P-2-facs_175_tr_1744279183:1#4	דעם 30 דעצעמבּער 1927 איז אין נעשאָנאַל-טעאַטער אויפגעפירט געוואָרן דורך א. לעבּעדיעוון די אָפּערעטע „אַ גן-עדן פאַר צוויי, פון וויליאם סיגעל און יאזעף לאַטיינער, ליריקס פון דזשייקאָב דזשייקאָבּס, מוּזיק פון א. אָלשאַנעצקי“	gemini-3-flash-preview	high	auto
event:EV-0118	production	play:PL-0218	org:128		place:Q60	1928-03-23		day	4e3501dd21	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#25|P-2-facs_303_tr_1744365806:1#4	"דעם 23 מערץ 1928 איז אין סעקאָנד-עוועניו-טעאַטער אויפגעפירט געוואָרן מיט מאַלי פּיקאָן אין דער הויפּטראָל „מזל ברכה, פאַנטאַסטישע אָפּערעטע פון יאזעף לאַטיינער, רעזשי — יעקב קאַליך, מוּזיק — יאָזעף רוּמשינסקי, טענץ איינשטודירט — מעקס שעק"""	gemini-3-flash-preview	high	auto
event:EV-0119	production	play:PL-0105	org:128		place:Q60	1930-03-07		day	a531001d54	P-2-facs_90_tr_1744131428	P-2-facs_90_tr_1744131428:4#26	דעם 7 מערץ 1930 איז אין סעקאָנד-עוועניו-טעאַטער אויפגעפירט געוואָרן מיט מאַלי פּיקאָן אין דער טיטל-ראָל „די קאָמעדיאַנטקע, אַ שטיק בּיאָגראַפיע פון מאַלי פּיקאָןס לעבן, ליבּרעטאָ פון יאזעף לאַטיינער, בּאַאַרבּעט פון וויליאם סיגעל, ליריקס — מאַלי פּיקאָן און הערי לעווין, רעזשי — יעקב קאַליך, מוּזיק — יאָזעף רוּמשינסקי“	gemini-3-flash-preview	high	auto
event:EV-0120	production	play:NEW-0005		org:UO-0001		1860	1869	year	806f3feac1	P-1-facs_342_tr_1741260502	P-1-facs_342_tr_1741260502:1#3|P-1-facs_342_tr_1741260502:1#4	"פּראָפ. הורוויץ אויסגענוצט דעם איינהאָלט פֿון דערדאָזיקער קאָמעדיע פֿאָר זיינעם אַ פֿאָרס „שבתי צבי"", וועלכן ער האָט געשפּילט מיט זיינע טרופּעס אין מזרח-אייראָפּע"	gemini-3-flash-preview	high	auto
event:EV-0121	production	play:PL-0198			place:Q170996	1895		year	f24f8b54ed	P-1-facs_101_tr_1740521158	P-1-facs_101_tr_1740521158:1#1	"אין 1895 טרעט ער אַריין אין דער טרופּע, וואָס טרייטלער שטעלט צונויף פֿון לאָקאַלע כחות, מיט וועלכער ער פֿירט אויף זיין פּיעסע ""יונה הנביא"""	gemini-3-flash-preview	high	auto
