entry_key	person_id	volume	xml_id	heading	entry_type	hub_id	db_id	node_id	align_evidence
1-facs_80_tr_1740521113	P-1-facs_80_tr_1740521113	1	facs_80_tr_1740521113	באַרבער, ש. [שמואל בערבער]	writer	HUB-D1226	1226	person:1226	ra_align
1-facs_81_r_7	P-1-facs_81_r_7	1	facs_81_r_7	באַרדיזשאַנער שלמה	other	HUB-P-1-facs_81_r_7		person_entry:P-1-facs_81_r_7	
1-facs_81_tr_1740521165	P-1-facs_81_tr_1740521165	1	facs_81_tr_1740521165	באָריץ, פֿראַנץ [אָפרים]	performer	HUB-D1360	1360	person:1360	ra_align
1-facs_81_tr_1740521176	P-1-facs_81_tr_1740521176	1	facs_81_tr_1740521176	באַריץ, קלאַרא [דרוקער]	performer	HUB-D1361	1361	person:1361	ra_align
1-facs_81_r_12	P-1-facs_81_r_12	1	facs_81_r_12	באַרסעל, אַברהם	performer	HUB-D1228	1228	person:1228	ra_align
1-facs_81_tr_1740521184	P-1-facs_81_tr_1740521184	1	facs_81_tr_1740521184	באַרסקאַ-פֿישער ליזאַ	performer	HUB-D1229	1229	person:1229	ra_align
1-facs_81_tr_1740521171	P-1-facs_81_tr_1740521171	1	facs_81_tr_1740521171	באַרסקי, ישראל	writer	HUB-D746	746	person:746	ra_align
1-facs_82_tr_1740520990	P-1-facs_82_tr_1740520990	1	facs_82_tr_1740520990	בדחן, שלמה [בעללויאַ]	writer	HUB-D1216	1216	person:1216	ra_align
1-facs_82_r_2	P-1-facs_82_r_2	1	facs_82_r_2	בדחנים-אַקטיאָרן		HUB-P-1-facs_82_r_2		person_entry:P-1-facs_82_r_2	
1-facs_82_r_4	P-1-facs_82_r_4	1	facs_82_r_4	אהרן [פּאַרך]	performer	HUB-D2614	2614	person:2614	ra_align
1-facs_82_tr_1740520996	P-1-facs_82_tr_1740520996	1	facs_82_tr_1740520996	דער באָריסאָווער בדחן	performer	HUB-D1358	1358	person:1358	ra_align
1-facs_82_tr_1740520982	P-1-facs_82_tr_1740520982	1	facs_82_tr_1740520982	בונעם בדחן [בונעם משיזשיק]	performer	HUB-D1427	1427	person:1427	ra_align
1-facs_83_tr_1740521021	P-1-facs_83_tr_1740521021	1	facs_83_tr_1740521021	גאַרטענבערג, שמואל	performer	HUB-D1728	1728	person:1728	ra_align
1-facs_83_r	P-1-facs_83_r	1	facs_83_r	גרודבערג, בערל	other	HUB-D1930	1930	person:1930	ra_align
1-facs_83_tr_1740521018	P-1-facs_83_tr_1740521018	1	facs_83_tr_1740521018	האָפנער חיים-אהרן	performer	HUB-D1959	1959	person:1959	human_align
1-facs_83_r_2	P-1-facs_83_r_2	1	facs_83_r_2	היבינער, משהלע	performer	HUB-D1851	1851	person:1851	ra_align
1-facs_83_tr_1740521029	P-1-facs_83_tr_1740521029	1	facs_83_tr_1740521029	ווייס אַשר-זעליג	writer	HUB-D3162	3162	person:3162	ra_align
1-facs_83_tr_1740521027	P-1-facs_83_tr_1740521027	1	facs_83_tr_1740521027	דוד בדחן פֿון באָבער, מאָהילעווער גוב.	performer	HUB-D1217	1217	person:1217	human_align
1-facs_84_tr_1740520964	P-1-facs_84_tr_1740520964	1	facs_84_tr_1740520964	וויניווער	performer	HUB-D3186	3186	person:3186	ra_align
1-facs_84_tr_1740520941	P-1-facs_84_tr_1740520941	1	facs_84_tr_1740520941	זיזמאָר יעקב	performer	HUB-D3415	3415	person:3415	ra_align
1-facs_84_tr_1740520959	P-1-facs_84_tr_1740520959	1	facs_84_tr_1740520959	דער בדחן פֿון זעמבין [לייזער שיינמאַן]	performer	HUB-D1218	1218	person:1218	ra_align
1-facs_85_r_6	P-1-facs_85_r_6	1	facs_85_r_6	משה מאַרעכאָווסקי דער באָסלעווער מאַרשעליק	performer	HUB-D2388	2388	person:2388	ra_align
1-facs_86_tr_1740521078	P-1-facs_86_tr_1740521078	1	facs_86_tr_1740521078	סאָניע בדחן [ישראל זאדרונסקי]	performer	HUB-D3012	3012	person:3012	ra_align
1-facs_87_tr_1740520981	P-1-facs_87_tr_1740520981	1	facs_87_tr_1740520981	סיגעטער הערש-לייב [גאָטליב]	performer	HUB-D2971	2971	person:2971	ra_align
1-facs_87_tr_1740520982	P-1-facs_87_tr_1740520982	1	facs_87_tr_1740520982	סענדער בדחן [אליהו-אַלכסנדר פידעלמאַן]	performer	HUB-D2885	2885	person:2885	ra_align
1-facs_88_r	P-1-facs_88_r	1	facs_88_r	עוזר מאַרשעליק [ראָהאַטינער ?]	performer	HUB-D1611	1611	person:1611	ra_align
1-facs_88_tr_1740521161	P-1-facs_88_tr_1740521161	1	facs_88_tr_1740521161	פּסח אלי' בדחן [פּסעוודאָנים „פודעלע']	performer	HUB-D3177	3177	person:3177	human_align|ra_align
1-facs_88_r_10	P-1-facs_88_r_10	1	facs_88_r_10	צונזער, אליקום	writer	HUB-P-1-facs_88_r_10		person_entry:P-1-facs_88_r_10	
1-facs_88_r_5	P-1-facs_88_r_5	1	facs_88_r_5	קלעבאַנאָוו, הלל	other	HUB-D2123	2123	person:2123	ra_align
1-facs_89_tr_1740521002	P-1-facs_89_tr_1740521002	1	facs_89_tr_1740521002	בודאַנאָוו, בעסי [בודניק]	performer	HUB-D1417	1417	person:1417	ra_align
1-facs_89_tr_1740521007	P-1-facs_89_tr_1740521007	1	facs_89_tr_1740521007	בודקין, מישע	performer	HUB-D1420	1420	person:1420	ra_align
1-facs_89_tr_1740521008	P-1-facs_89_tr_1740521008	1	facs_89_tr_1740521008	בודקין, צילע [ציפּע מאָגילנער]	performer	HUB-D1419	1419	person:1419	ra_align
1-facs_89_tr_1740521006	P-1-facs_89_tr_1740521006	1	facs_89_tr_1740521006	בוזגאָן, חבל	performer	HUB-D1435	1435	person:1435	ra_align
1-facs_90_tr_1740521114	P-1-facs_90_tr_1740521114	1	facs_90_tr_1740521114	בוזעט, איזידאָר	performer	HUB-D1434	1434	person:1434	ra_align
1-facs_90_tr_1740521094	P-1-facs_90_tr_1740521094	1	facs_90_tr_1740521094	בוים אַברהם	performer	HUB-D728	728	person:728	ra_align
1-facs_90_tr_1740521107	P-1-facs_90_tr_1740521107	1	facs_90_tr_1740521107	בוים אַלימלך	performer	HUB-D1371	1371	person:1371	ra_align
1-facs_91_tr_1740521128	P-1-facs_91_tr_1740521128	1	facs_91_tr_1740521128	בוים אַננאַ [חנה פּאָלאַקאָווסקאַ]	performer	HUB-D1370	1370	person:1370	ra_align
1-facs_91_tr_1740521127	P-1-facs_91_tr_1740521127	1	facs_91_tr_1740521127	בוימוואָל, יהודה-לייב	director_regisseur	HUB-D1372	1372	person:1372	ra_align
1-facs_91_r_5	P-1-facs_91_r_5	1	facs_91_r_5	בויקע, לייזער [?]	performer	HUB-D1369	1369	person:1369	ra_align
1-facs_92_tr_1740521083	P-1-facs_92_tr_1740521083	1	facs_92_tr_1740521083	בוכוואַלד נפתלי	writer	HUB-D1415	1415	person:1415	ra_align
1-facs_92_tr_1740521076	P-1-facs_92_tr_1740521076	1	facs_92_tr_1740521076	בולאָוו, יוסף [בולקין]	performer	HUB-D1426	1426	person:1426	ra_align
1-facs_93_tr_1740521094	P-1-facs_93_tr_1740521094	1	facs_93_tr_1740521094	בולמאַן, גוירטי	performer	HUB-D1424	1424	person:1424	ra_align
1-facs_93_tr_1740521079	P-1-facs_93_tr_1740521079	1	facs_93_tr_1740521079	בולמאַן, מאַקס	performer	HUB-D1425	1425	person:1425	ra_align
1-facs_93_tr_1740521091	P-1-facs_93_tr_1740521091	1	facs_93_tr_1740521091	בולקין, אַברהם	writer	HUB-D1423	1423	person:1423	ra_align
1-facs_93_r_1	P-1-facs_93_r_1	1	facs_93_r_1	בוקאַנסקי, מאַקס	writer	HUB-D1421	1421	person:1421	ra_align
1-facs_93_tr_1740521070	P-1-facs_93_tr_1740521070	1	facs_93_tr_1740521070	בוקסענבוים, יוסף	performer	HUB-D1422	1422	person:1422	ra_align
1-facs_94_tr_1740521158	P-1-facs_94_tr_1740521158	1	facs_94_tr_1740521158	בוקשטיין, אַברהם	writer	HUB-D1416	1416	person:1416	ra_align
1-facs_94_tr_1740521152	P-1-facs_94_tr_1740521152	1	facs_94_tr_1740521152	בוראָוויק, קאַרל [בצלאַל]	writer	HUB-D1428	1428	person:1428	ra_align
1-facs_94_tr_1740521168	P-1-facs_94_tr_1740521168	1	facs_94_tr_1740521168	בורשטיין, פּסח	performer	HUB-D1433	1433	person:1433	ra_align
1-facs_94_tr_1740521165	P-1-facs_94_tr_1740521165	1	facs_94_tr_1740521165	בורשטין, חייקעלע	performer	HUB-D1429	1429	person:1429	ra_align
1-facs_95_r_134	P-1-facs_95_r_134	1	facs_95_r_134	בורשטין, משה	performer	HUB-D1431	1431	person:1431	ra_align
1-facs_95_tr_1740521141	P-1-facs_95_tr_1740521141	1	facs_95_tr_1740521141	ביאַליס ראָזעטאָ [ביאַלאַסטאַצקי]	performer	HUB-D1294	1294	person:1294	ra_align
1-facs_95_tr_1740521138	P-1-facs_95_tr_1740521138	1	facs_95_tr_1740521138	ביאָלקאָוויטש, חנה [ראָזענצווייג]	performer	HUB-D1295	1295	person:1295	ra_align
1-facs_95_tr_1740521146	P-1-facs_95_tr_1740521146	1	facs_95_tr_1740521146	ביאַלקאָוויטש,ישראל	performer	HUB-D1296	1296	person:1296	ra_align
1-facs_96_r_7	P-1-facs_96_r_7	1	facs_96_r_7	בידאַ העלען	performer	HUB-D1298	1298	person:1298	ra_align
1-facs_96_tr_1740521111	P-1-facs_96_tr_1740521111	1	facs_96_tr_1740521111	בידעסקאָ, אַלעקסאַנדער [וואָנדערגאַלד]	performer	HUB-D1300	1300	person:1300	ra_align
1-facs_96_tr_1740521110	P-1-facs_96_tr_1740521110	1	facs_96_tr_1740521110	בידערמאַן, איטשע וו.	writer	HUB-D1299	1299	person:1299	ra_align
1-facs_96_tr_1740521114	P-1-facs_96_tr_1740521114	1	facs_96_tr_1740521114	ביי סאָפיאַ	performer	HUB-D1288	1288	person:1288	ra_align
1-facs_97_r	P-1-facs_97_r	1	facs_97_r	בייגעלמאַן, דוד	composer	HUB-D1239	1239	person:1239	ra_align|ra_dup
1-facs_97_tr_1740520952	P-1-facs_97_tr_1740520952	1	facs_97_tr_1740520952	ביילין, אשר	writer	HUB-D1289	1289	person:1289	ra_align
1-facs_97_tr_1740520944	P-1-facs_97_tr_1740520944	1	facs_97_tr_1740520944	ביין, כייקעל	other	HUB-D1290	1290	person:1290	ra_align
1-facs_97_tr_1740520953	P-1-facs_97_tr_1740520953	1	facs_97_tr_1740520953	בילדער יעקב	writer	HUB-D1306	1306	person:1306	ra_align
1-facs_97_tr_1740520957	P-1-facs_97_tr_1740520957	1	facs_97_tr_1740520957	בימקאַ פֿישל	writer	HUB-D1307	1307	person:1307	ra_align
1-facs_98_tr_1740520995	P-1-facs_98_tr_1740520995	1	facs_98_tr_1740520995	ביעלאָווסקי, גליקאַ [דעגענשטיין]	performer	HUB-D1301	1301	person:1301	ra_align
1-facs_98_tr_1740520999	P-1-facs_98_tr_1740520999	1	facs_98_tr_1740520999	ביעלאָווסקי, מאָריס	performer	HUB-D1243	1243	person:1243	ra_align
1-facs_98_tr_1740520997	P-1-facs_98_tr_1740520997	1	facs_98_tr_1740520997	ביקעלס-שפּיצער, צבי דר.	writer	HUB-D1305	1305	person:1305	ra_align
1-facs_99_tr_1740520997	P-1-facs_99_tr_1740520997	1	facs_99_tr_1740520997	בירנבוים ישראל [ישראל-איסר באָרנבוים]	performer	HUB-D1312	1312	person:1312	human_align|ra_align
1-facs_100_tr_1740521004	P-1-facs_100_tr_1740521004	1	facs_100_tr_1740521004	בירנבוים, לואיס [יעקב לייב]	performer	HUB-D1312	1312	person:1312	human_align|ra_align
1-facs_100_tr_1740521003	P-1-facs_100_tr_1740521003	1	facs_100_tr_1740521003	בירנבוים מ.	writer	HUB-D1317	1317	person:1317	ra_align
1-facs_100_tr_1740521002	P-1-facs_100_tr_1740521002	1	facs_100_tr_1740521002	בירנבוים, מיני [מינדל פּולפּעל]	performer	HUB-D1313	1313	person:1313	ra_align
1-facs_100_tr_1740521007	P-1-facs_100_tr_1740521007	1	facs_100_tr_1740521007	בירנבוים (נחום) נתן, דר.	writer	HUB-D1314	1314	person:1314	ra_align
1-facs_101_tr_1740521155	P-1-facs_101_tr_1740521155	1	facs_101_tr_1740521155	בירנבוים ראָזאַ	performer	HUB-D1315	1315	person:1315	ra_align
1-facs_101_tr_1740521158	P-1-facs_101_tr_1740521158	1	facs_101_tr_1740521158	בירנבערג, יעקב	performer	HUB-D1316	1316	person:1316	ra_align
1-facs_101_r_4	P-1-facs_101_r_4	1	facs_101_r_4	בלאָכמאַן, קיידי [קיילע מייעראָוויטש]	performer	HUB-D1320	1320	person:1320	ra_align
1-facs_101_tr_1740521152	P-1-facs_101_tr_1740521152	1	facs_101_tr_1740521152	בלאַנק, אַברהם	performer	HUB-D1321	1321	person:1321	ra_align
1-facs_102_tr_1740521064	P-1-facs_102_tr_1740521064	1	facs_102_tr_1740521064	בלאַנק, בנימין	composer	HUB-D1322	1322	person:1322	ra_align
1-facs_102_tr_1740521060	P-1-facs_102_tr_1740521060	1	facs_102_tr_1740521060	בלאַנק. יחיאָל	performer	HUB-D1323	1323	person:1323	ra_align
1-facs_102_r_9	P-1-facs_102_r_9	1	facs_102_r_9	בלאַנק לעאָן	performer	HUB-D1000	1000	person:1000	ra_align
1-facs_103_r_2	P-1-facs_103_r_2	1	facs_103_r_2	בלאַק יעטאַ	performer	HUB-D1319	1319	person:1319	human_align
1-facs_103_tr_1740521107	P-1-facs_103_tr_1740521107	1	facs_103_tr_1740521107	בלאק מילדרעד [סאָפיאַ]	performer	HUB-D1334	1334	person:1334	ra_align
1-facs_103_tr_1740521102	P-1-facs_103_tr_1740521102	1	facs_103_tr_1740521102	בלאַשטיין, הירש	writer	HUB-D1337	1337	person:1337	ra_align
1-facs_103_tr_1740521114	P-1-facs_103_tr_1740521114	1	facs_103_tr_1740521114	בלום אַברהם	writer	HUB-D1339	1339	person:1339	ra_align
1-facs_104_tr_1740521041	P-1-facs_104_tr_1740521041	1	facs_104_tr_1740521041	בלום הענרי [היינריך]	performer	HUB-D1341	1341	person:1341	ra_align
1-facs_104_tr_1740521049	P-1-facs_104_tr_1740521049	1	facs_104_tr_1740521049	בלום, סאמועל [שמואַל]	composer	HUB-D1343	1343	person:1343	ra_align
1-facs_105_tr_1740521098	P-1-facs_105_tr_1740521098	1	facs_105_tr_1740521098	בלום סעם [אַלעקסאַנדער]	performer	HUB-D1342	1342	person:1342	ra_align
1-facs_105_tr_1740521096	P-1-facs_105_tr_1740521096	1	facs_105_tr_1740521096	בלומענטאָל, דוד	performer	HUB-D1346	1346	person:1346	ra_align
1-facs_105_tr_1740521100	P-1-facs_105_tr_1740521100	1	facs_105_tr_1740521100	בלומענטאַל, נייטאַן	administrator	HUB-D1345	1345	person:1345	human_align|ra_align
1-facs_105_tr_1740521090	P-1-facs_105_tr_1740521090	1	facs_105_tr_1740521090	בלומענפעלד לופּוס [זאב]	writer	HUB-D1336	1336	person:1336	ra_align
1-facs_106_tr_1740521000	P-1-facs_106_tr_1740521000	1	facs_106_tr_1740521000	בליאכאַר שבתי		HUB-D1332	1332	person:1332	ra_align|ra_dup
1-facs_106_tr_1740520993	P-1-facs_106_tr_1740520993	1	facs_106_tr_1740520993	בליי העלען [יונה]	performer	HUB-D1328	1328	person:1328	ra_align
1-facs_106_r_2	P-1-facs_106_r_2	1	facs_106_r_2	בלייך, יהודה	performer	HUB-D1324	1324	person:1324	ra_align|ra_dup
1-facs_107_tr_1740521167	P-1-facs_107_tr_1740521167	1	facs_107_tr_1740521167	בלייכמאַן, בעטי [ביילע קאַץ]	performer	HUB-D1325	1325	person:1325	ra_align
1-facs_107_tr_1740521177	P-1-facs_107_tr_1740521177	1	facs_107_tr_1740521177	בלייכמאַן, יעקב	performer	HUB-D1326	1326	person:1326	ra_align
1-facs_107_tr_1740521170	P-1-facs_107_tr_1740521170	1	facs_107_tr_1740521170	בלייכער, יחזקאָל	writer	HUB-D1329	1329	person:1329	ra_align
1-facs_107_r_8	P-1-facs_107_r_8	1	facs_107_r_8	בלייפֿער, יעקב	performer	HUB-D1327	1327	person:1327	ra_align
1-facs_107_tr_1740521172	P-1-facs_107_tr_1740521172	1	facs_107_tr_1740521172	בליישטיפט, משה	writer	HUB-D1330	1330	person:1330	ra_align
1-facs_108_tr_1740521028	P-1-facs_108_tr_1740521028	1	facs_108_tr_1740521028	בליפעלד יצחק	performer	HUB-D1333	1333	person:1333	ra_align
1-facs_108_tr_1740521024	P-1-facs_108_tr_1740521024	1	facs_108_tr_1740521024	בן-אלי [מאטיאס גרינבערג]	writer	HUB-D1251	1251	person:1251	ra_align
1-facs_108_tr_1740521023	P-1-facs_108_tr_1740521023	1	facs_108_tr_1740521023	בן-גור, א.א. [אהרן הורוויטש]	writer	HUB-D1254	1254	person:1254	ra_align
1-facs_108_tr_1740521022	P-1-facs_108_tr_1740521022	1	facs_108_tr_1740521022	בן-עמי יעקב [שטשירין]	performer	HUB-D1252	1252	person:1252	ra_align
1-facs_110_r	P-1-facs_110_r	1	facs_110_r	בן-ציון, בענעדיקט דר.	writer	HUB-D1256	1256	person:1256	ra_align
1-facs_110_tr_1740520986	P-1-facs_110_tr_1740520986	1	facs_110_tr_1740520986	בעזמאַן, איסר	administrator	HUB-D1292	1292	person:1292	ra_align
1-facs_110_tr_1740520985	P-1-facs_110_tr_1740520985	1	facs_110_tr_1740520985	בעיקער בעל	performer	HUB-D1219	1219	person:1219	ra_align
1-facs_111_tr_1740520942	P-1-facs_111_tr_1740520942	1	facs_111_tr_1740520942	בעל-מחשבות [דר. איסידאָר (ישראל) עליאשעוו]	writer	HUB-D1210	1210	person:1210	ra_align
1-facs_112_tr_1740521163	P-1-facs_112_tr_1740521163	1	facs_112_tr_1740521163	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	performer	HUB-D1246	1246	person:1246	ra_align
1-facs_112_tr_1740521168	P-1-facs_112_tr_1740521168	1	facs_112_tr_1740521168	בעל, צילע [חנה צירל ביעלאָצערקאָווסקי]	performer	HUB-D1247	1247	person:1247	ra_align
1-facs_112_tr_1740521166	P-1-facs_112_tr_1740521166	1	facs_112_tr_1740521166	בעלינסאָן (ביילינסאַן) משה-אַליעזר	writer	HUB-D1240	1240	person:1240	ra_align
1-facs_112_tr_1740521167	P-1-facs_112_tr_1740521167	1	facs_112_tr_1740521167	בעללויה, הירש גדלי' [בעלאו — בעללאַה]	director_regisseur	HUB-D1249	1249	person:1249	human_align
1-facs_113_tr_1740521032	P-1-facs_113_tr_1740521032	1	facs_113_tr_1740521032	בעלערינאַ, בעלאַ [רובינליכט]	performer	HUB-D1248	1248	person:1248	ra_align
1-facs_113_tr_1740521027	P-1-facs_113_tr_1740521027	1	facs_113_tr_1740521027	בעסאַראָבאָוו, מישע [איטעלסאָן]	performer	HUB-D1286	1286	person:1286	ra_align
1-facs_113_tr_1740521033	P-1-facs_113_tr_1740521033	1	facs_113_tr_1740521033	בעקלער מאַקס	writer	HUB-D1242	1242	person:1242	ra_align
1-facs_114_tr_1740520993	P-1-facs_114_tr_1740520993	1	facs_114_tr_1740520993	בעקער, ראָזאַ [זילבערט]	performer	HUB-D1236	1236	person:1236	ra_align|ra_dup
1-facs_114_tr_1740520997	P-1-facs_114_tr_1740520997	1	facs_114_tr_1740520997	בעקערמאַן, בעריש	writer	HUB-D1238	1238	person:1238	ra_align
1-facs_115_tr_1740520960	P-1-facs_115_tr_1740520960	1	facs_115_tr_1740520960	בעקערמאַן, שמעון	writer	HUB-D1241	1241	person:1241	ra_align
1-facs_115_tr_1740520961	P-1-facs_115_tr_1740520961	1	facs_115_tr_1740520961	בערנ, אַסתר [אסתר גיטל ראָזענקראַנץ]	performer	HUB-D1261	1261	person:1261	ra_align
1-facs_115_tr_1740520964	P-1-facs_115_tr_1740520964	1	facs_115_tr_1740520964	בערג, רודאָלף [זילבערבערג]	performer	HUB-D1262	1262	person:1262	ra_align
1-facs_115_r_6	P-1-facs_115_r_6	1	facs_115_r_6	בערגמאַן, איציק-מענדל	performer	HUB-D1266	1266	person:1266	ra_align
1-facs_116_r_1	P-1-facs_116_r_1	1	facs_116_r_1	בערגמאַן, שמחה	performer	HUB-D1267	1267	person:1267	ra_align
1-facs_116_tr_1740521031	P-1-facs_116_tr_1740521031	1	facs_116_tr_1740521031	בערגעלסאַן, דוד	writer	HUB-D1263	1263	person:1263	ra_align
1-facs_116_r_5	P-1-facs_116_r_5	1	facs_116_r_5	בערגער, לעאָן	director_regisseur	HUB-D1264	1264	person:1264	ra_align
1-facs_117_tr_1740520943	P-1-facs_117_tr_1740520943	1	facs_117_tr_1740520943	בערגער ראַשעל	performer	HUB-D1265	1265	person:1265	ra_align|ra_dup
1-facs_117_tr_1740520951	P-1-facs_117_tr_1740520951	1	facs_117_tr_1740520951	בערגרין, יעקב [גרינבערג]	performer	HUB-D1269	1269	person:1269	ra_align
1-facs_117_tr_1740520952	P-1-facs_117_tr_1740520952	1	facs_117_tr_1740520952	בערדיטשעווסקי, מיכה יוסף		HUB-D1259	1259	person:1259	ra_align
1-facs_117_tr_1740520947	P-1-facs_117_tr_1740520947	1	facs_117_tr_1740520947	בערדיטשעווסקי, כן-ציון [בערדיטשעווער]	performer	HUB-D1258	1258	person:1258	ra_align
1-facs_118_tr_1740521129	P-1-facs_118_tr_1740521129	1	facs_118_tr_1740521129	בערטאַנאָוו, יהושע [בירטון]	performer	HUB-D1285	1285	person:1285	ra_align
1-facs_118_r_2	P-1-facs_118_r_2	1	facs_118_r_2	בערטעל-ליבערט	performer	HUB-P-1-facs_118_r_2		person_entry:P-1-facs_118_r_2	
1-facs_118_tr_1740521141	P-1-facs_118_tr_1740521141	1	facs_118_tr_1740521141	בערמאַן, אַדאָלף	performer	HUB-D1277	1277	person:1277	ra_align|ra_dup
1-facs_118_tr_1740521135	P-1-facs_118_tr_1740521135	1	facs_118_tr_1740521135	בערמאַן, הענרי [הענעך ביילי]	performer	HUB-D1278	1278	person:1278	ra_align
1-facs_119_tr_1740521143	P-1-facs_119_tr_1740521143	1	facs_119_tr_1740521143	בערמאַן, הערמאַן	performer	HUB-D1279	1279	person:1279	ra_align
1-facs_119_tr_1740521161	P-1-facs_119_tr_1740521161	1	facs_119_tr_1740521161	בערנאַרדי בערל [טאָפּ]	performer	HUB-D1282	1282	person:1282	ra_align
