node_id	node_type	label_yiddish	label_english	ext_ref_type	ext_ref_id	secondary_ids	match_status	notes	source_layer	attrs
org:125	org	רומעניע-אָפּערע-הויז	Roumanian Opera House|Central Theatre	org_core_db	125	cluster_id:ORG-C02149_Q01	matched		plays	"{""org_type"": ""Theatre"", ""address"": ""104-106 Bowery, Manhattan, NY""}"
place:Q60	place	ניו יארק	New York City	wikidata_qid	Q60	"{""kima_id"": ""32"", ""lat"": ""40.712778"", ""lon"": ""-74.006111""}"	matched		plays	
person:920	person	יעקב מעסטעל	Jacob Mestel	people_db	920	entry_person_id:P-2-facs_293_tr_1744280709	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""2"", ""span"": ""1271-1373"", ""birth_date"": ""1884-02-22"", ""credit"": ""ש. ע. פֿון שרה קינדמאַן.""}"
venue:UV-0002	venue	פּאמול ווערדי					unmatched		plays	
place:Q46852	place	יאס	Iași	wikidata_qid	Q46852	"{""kima_id"": ""669"", ""lat"": ""47.162222"", ""lon"": ""27.588889""}"	matched		plays	
org:134	org	ווינדזאָר טעאַטער	Windsor Theatre	org_core_db	134	cluster_id:ORG-C00089	matched		plays	"{""address"": ""37 and 39 Bowery, Manhattan, NY""}"
person:UP-0002	person	פּערעלמוטער					unmatched		plays	
org_cluster:ORG-C00480	org	יודישע ביהנע		org_cluster	ORG-C00480		matched		plays	
place:Q158004	place	פיעטרקאוו	Piotrków Trybunalski	wikidata_qid	Q158004	"{""kima_id"": ""250"", ""lat"": ""51.400000"", ""lon"": ""19.683333""}"	matched		plays	
person:UP-0003	person	וואוהל					unmatched		plays	
play:NEW-0001	play	אוריאל אַקאָסטאַ					unmatched		plays	
place:Q31487	place	קראקע	Kraków	wikidata_qid	Q31487	"{""kima_id"": ""489"", ""lat"": ""50.061389"", ""lon"": ""19.937222""}"	matched		plays	
person:UP-0004	person	מ. פּערעלמוטער					unmatched		plays	
place:Q36036	place	לעמבערג	Lviv	wikidata_qid	Q36036	"{""kima_id"": ""166"", ""lat"": ""49.842500"", ""lon"": ""24.032222""}"	matched		plays	
person:UP-0005	person	י. לאטיינער					unmatched		plays	
org:52	org	היברו פּאָבלישינג קאָמפּאַני	היברו פּאַבלישינג קאָמפאני	org_core_db	52	cluster_id:ORG-C01098	matched		plays	{}
person:2811	person	צבי-הירש רובינשטיין	Tsvi Hirsh Rubinstein	people_db	2811	entry_person_id:P-6-facs_265_tr_1747928990	matched		plays	"{""entry_type"": ""writer"", ""volume"": ""6"", ""span"": ""5363-5363"", ""birth_date"": ""1889-02-01"", ""death_date"": ""1943-11-29""}"
person:1000	person	לעאָן בּלאַנק	Leon Blank	people_db	1000	entry_person_id:P-1-facs_102_r_9	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""172-173"", ""birth_date"": ""1867"", ""credit"": ""מ. ע.""}"
venue:UV-0003	venue	באוערי					unmatched		plays	
person:UP-0006	person	פינקעל					unmatched		plays	
person:UP-0007	person	גראַדנער					unmatched		plays	
person:UP-0008	person	גבריאל פינקעלשטיין					unmatched		plays	
place:Q1874	place	אדעס	Odesa	wikidata_qid	Q1874	"{""kima_id"": ""740"", ""lat"": ""46.477470"", ""lon"": ""30.732620""}"	matched		plays	
org:117	org	מאַרינסקי טעאַטער	Mariinski	org_core_db	117	cluster_id:ORG-C00942_Q01	matched		plays	"{""org_type"": ""Theatre"", ""address"": ""1 Tchaikovsky Street, Odessa""}"
person:UP-0009	person	מאַקס אַווראַמאָוויטש					unmatched		plays	
place:Q208473	place	פשעמישל	Przemyśl	wikidata_qid	Q208473	"{""kima_id"": ""424"", ""lat"": ""49.783450"", ""lon"": ""22.784240""}"	matched		plays	
person:2240	person	חנה לערנער	Chana Lerner	people_db	2240	entry_person_id:P-2-facs_189_tr_1744279163	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""2"", ""span"": ""1162-1162"", ""birth_date"": ""1900"", ""credit"": ""מ. ע.""}"
person:UP-0010	person	מ. הורוויטש					unmatched		plays	
org_cluster:ORG-C01757_Q01	org	אָריענטאַל טעאַטער		org_cluster	ORG-C01757_Q01		matched		plays	"{""org_type"": ""theatre""}"
org:123	org	פּולס-טעאַטער	Poole's Theatre	org_core_db	123	cluster_id:ORG-C00604_Q01	matched		plays	"{""address"": ""Eighth Street and Third Avenue, Manhattan, NY""}"
person:UP-0011	person	קוראַנטמאַן					unmatched		plays	
person:700	person	מאָריס פינקעל (משה)	Morris Finkel	people_db	700	entry_person_id:P-4-facs_132_tr_1754224993	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""4"", ""span"": ""2668-2677"", ""birth_date"": ""1852~"", ""death_date"": ""1904-06-07"", ""credit"": ""ש. ע. פֿון בערטאַ גערסטין.""}"
person:UP-0012	person	פאולינא עדעלשטיין					unmatched		plays	
play:NEW-0002	play	מישקע און מאָשקע, אָדער, אייראָפעער אין אַמעריקע					unmatched		plays	
org_cluster:ORG-C02230	org	קולטור		org_cluster	ORG-C02230		matched		plays	"{""org_type"": ""newspaper""}"
place:Q270	place	ווארשע	Warsaw	wikidata_qid	Q270	"{""kima_id"": ""953"", ""lat"": ""52.230000"", ""lon"": ""21.011111""}"	matched		plays	
org:130	org	טאַליאַ-טעאַטער	Thalia Theatre|Bowery Theatre	org_core_db	130	cluster_id:ORG-C00515_Q01	matched		plays	"{""address"": ""46-48 Bowery, Manhattan, NY""}"
org_cluster:ORG-C06899	org	יודישע טהעאַטער-ביבליאָטעק		org_cluster	ORG-C06899		matched		plays	"{""org_type"": ""publisher""}"
person:946	person	מאָריס ראָזענפֿעלד (משה-יעקב אַלטער)	Morris Rosenfeld	people_db	946	entry_person_id:P-4-facs_82_tr_1753938284	matched		plays	"{""entry_type"": ""writer"", ""volume"": ""4"", ""span"": ""4-2573"", ""birth_date"": ""1862-12-28"", ""death_date"": ""1923-06-22"", ""credit"": ""מ. ע. פֿון רודאָלף יאָנקער, און ש. ע. פֿון מענדל עלקין.""}"
person:906	person	הערמאַן וואָהל (צבי)	Herman Wohl	people_db	906	entry_person_id:P-1-facs_336_tr_1741260422	matched		plays	"{""entry_type"": ""composer"", ""volume"": ""1"", ""span"": ""639-640"", ""birth_date"": ""1877-09-08""}"
person:UP-0013	person	יוסף לאַטיינער					unmatched		plays	
org_cluster:ORG-C06461	org	דודס האַרפע		org_cluster	ORG-C06461		matched		plays	"{""org_type"": ""union""}"
person:2695	person	רעגינע פּראַגער	Regina Prager	people_db	2695	entry_person_id:P-3-facs_136_tr_1754820282	matched	upgraded from person_entry:P-3-facs_136_tr_1754820282	plays	"{""volume"": ""3"", ""span"": ""1850-1866"", ""credit"": ""ש. ע. פֿון יואל ענטין און מ. ע. פֿון ר. פּערלמוטער.""}"
person:UP-0014	person	זיגמונד מאָגולעסקאָ					unmatched		plays	
person:UP-0015	person	באָריס טאָמאָשעווסקי					unmatched		plays	
person:723	person	סאׇפיע קאַרפּ	Sophie Karp	people_db	723	entry_person_id:P-4-facs_92_r_1	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""4"", ""span"": ""2588-2890"", ""birth_date"": ""1859~"", ""death_date"": ""1904-03-30"", ""credit"": ""מ. ע. פֿון מאַקס ראָזענטאָל.""}"
person:UP-0016	person	מאַדאַם ליפּצין					unmatched		plays	
person:693	person	בּאָריס טאָמאַשעוו[פ]סקי (בּרוך-אהרן)	Boris Tomashevsky	people_db	693	entry_person_id:P-2-facs_10_tr_1743943373	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""2"", ""span"": ""804-885"", ""birth_date"": ""1886"", ""credit"": ""מ.ע.""}"
person:UP-0017	person	בּינע אַבּראַמזאָן					unmatched		plays	
person:UP-0018	person	אבא שיינגאָלד					unmatched		plays	
person:UP-0019	person	בּעסי טאָמאַשעווסקי					unmatched		plays	
person:UP-0020	person	אסתּר					unmatched		plays	
person:UP-0021	person	מינקאָווסקי					unmatched		plays	
play:NEW-0003	play	שרה שיינדעל					unmatched		plays	
org:115	org	גרענד⸗טעאַטער	Grand Theatre	org_core_db	115	cluster_id:ORG-C00684	matched		plays	"{""address"": ""255 Grand Street, at Chrystie Street, Manhattan, NY""}"
person:UP-0022	person	פרידזעל					unmatched		plays	
person:UP-0023	person	טאָמאַשעווסקין					unmatched		plays	
org:120	org	פּיפּלס-טעאַטער	People's Theatre NY	org_core_db	120	cluster_id:ORG-C00633_Q01	matched		plays	"{""address"": ""199 Bowery, Manhattan, NY""}"
person:721	person	דוד קעסלער	David Kessler	people_db	721	entry_person_id:P-4-facs_143_tr_1754377592	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""4"", ""span"": ""2689-2803"", ""birth_date"": ""1860"", ""death_date"": ""1920-05-14"", ""credit"": ""מ. ע. פֿון יצחק אַבערמאַן, ש. ע. פֿון שעפטל זאַק.""}"
org:128	org	סעקאָנד עוועניו טעאַטער	Second Avenue Theatre	org_core_db	128	cluster_id:ORG-C00682	matched		plays	"{""address"": ""189 Second Avenue, Manhattan, NY""}"
person:963	person	סעם שנייער	Sam Shnayer	people_db	963	entry_person_id:P-4-facs_115_tr_1753936446	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""4"", ""span"": ""2633-2642"", ""birth_date"": ""1878"", ""death_date"": ""1915"", ""credit"": ""מ. ע. פֿון יאָזעף קעסלער.""}"
org_cluster:ORG-C04101	org	קעסלערס רוף-גאַרדן		org_cluster	ORG-C04101		matched		plays	"{""org_type"": ""theatre""}"
person:842	person	מאָריץ מאָריסאָן (משה קאָהן)	Morris Morrison	people_db	842	entry_person_id:P-2-facs_232_tr_1744280746	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""2"", ""span"": ""1248-1255"", ""birth_date"": ""1885~"", ""death_date"": ""1917-08-28""}"
org_cluster:ORG-C00340_Q04	org	געשאָנאַל-טעאַטער (check)		org_cluster	ORG-C00340_Q04		matched		plays	"{""org_type"": ""theatre""}"
person:878	person	מאַקס ראָזענטאַל	Max Rosenthal	people_db	878	entry_person_id:P-4-facs_41_r_2	matched	upgraded from person_entry:P-4-facs_41_r_2	plays	
person:939	person	מאלי פּיקאָן	Molly Picon	people_db	939	entry_person_id:P-3-facs_116_tr_1754820291	matched	upgraded from person_entry:P-3-facs_116_tr_1754820291	plays	"{""volume"": ""3"", ""span"": ""1809-1824"", ""credit"": ""מ. ע. פֿון יעקב קאַליך.""}"
person:UP-0024	person	א. לעבּעדיעוון					unmatched		plays	
org:118	org	נעשאָנאַל-טעאַטער	National Theatre	org_core_db	118	cluster_id:ORG-C00340_Q01	matched		plays	"{""address"": ""104-106 Bowery, Manhattan, NY""}"
person:UP-0025	person	שמ“ר-שייקעוויטש					unmatched		plays	
play:NEW-0004	play	דער פעטער פֿון אַמעריקע					unmatched		plays	
person:1597	person	שלמה עטינגער (דר.)	Shlomo Ettinger	people_db	1597	entry_person_id:P-2-facs_385_tr_1744366798	matched		plays	"{""entry_type"": ""writer"", ""volume"": ""2"", ""span"": ""1553-1568"", ""birth_date"": ""1801~"", ""death_date"": ""1856-12-31""}"
person:3224	person	מאַקס וויינרייך (מאיר)	Max Weinreich	people_db	3224	entry_person_id:P-1-facs_361_TextRegion_1710853887337_347	matched		plays	"{""entry_type"": ""writer"", ""volume"": ""1"", ""span"": ""689-689"", ""birth_date"": ""1804-04-22""}"
play:NEW-0005	play	שבתי צבי					unmatched		plays	
person:1651	person	בנימין פישביין	Benjamin Fishbein	people_db	1651	entry_person_id:P-3-facs_398_r_2	matched	upgraded from person_entry:P-3-facs_398_r_2	plays	"{""volume"": ""3"", ""span"": ""2373-2373"", ""credit"": ""ש. ע.""}"
person:UP-0026	person	בן יעקב					unmatched		plays	
person:UP-0027	person	פּראָפ. הורוויץ					unmatched		plays	
org:UO-0001	org	זיינע טרופּעס					unmatched		plays	
person:1316	person	יעקב בּירנבּערג	Jacob Birnberg	people_db	1316	entry_person_id:P-1-facs_101_tr_1740521158	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""170-170"", ""birth_date"": ""1879-07-09"", ""credit"": ""ש. ע.""}"
place:Q170996	place	גאַלאַץ	Galați	wikidata_qid	Q170996	"{""kima_id"": ""9907"", ""lat"": ""45.423333"", ""lon"": ""28.042500""}"	matched		plays	
person:3089	person	חיים-בּנימין טרייטלער (טשאַרלז)	Chaim Benjamin Treitler	people_db	3089	entry_person_id:P-2-facs_54_r_13	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""2"", ""span"": ""892-892"", ""birth_date"": ""1853"", ""death_date"": ""1916-05-04"", ""credit"": ""ש. ע. פֿוּן מאַלווינע לאָבּעל אין דזשין גרינפעלד.""}"
person:761	person	יאָזעף קעסלער	Joseph Kessler	people_db	761	entry_person_id:P-4-facs_261_tr_1754998424	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""4"", ""span"": ""2925-2930"", ""birth_date"": ""1881"", ""death_date"": ""1933-02-22""}"
person:927	person	איזעלאַ לאַטיינער (גיטעלע פינקעלשטיין)	Izela Lateiner (Gitele Finkelshteyn)	people_db	927	entry_person_id:P-2-facs_90_tr_1744131418	matched		plays	"{""entry_type"": ""writer"", ""volume"": ""2"", ""span"": ""964-964"", ""birth_date"": ""1860"", ""death_date"": ""1909-12-30"", ""credit"": ""מ. ע. פֿון איר מאַן יאָזעף לאַטיינער.""}"
person:1323	person	יחיאל בּלאַנק	Yekhiel Blank	people_db	1323	entry_person_id:P-1-facs_102_tr_1740521060	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""171-171"", ""credit"": ""מ. ע. פֿון יעקב קאָצמאַן.""}"
org:817	org	לאטיינערס און מאָגולעסקאָס טרופּע	לאטיינערס און מאָגולעסקאָס טרופּע	org_core_db	817	cluster_id:ORG-C05761	matched		plays	"{""org_type"": ""traveling company""}"
play:NEW-0006	play	חתן כלה מזל-טוכ					unmatched		plays	
person:2304	person	איזידאָר ליליען	Isidore Lillian	people_db	2304	entry_person_id:P-2-facs_148_r	matched		plays	"{""entry_type"": ""writer"", ""volume"": ""2"", ""span"": ""1079-1083"", ""birth_date"": ""1882-09-07"", ""credit"": ""מ. און ש. ע.""}"
org:176	org	ליריק-טעאַטער	Lyric Theatre	org_core_db	176	cluster_id:ORG-C00338_Q01	matched		plays	"{""address"": ""Seigel Street 16-18-20, Brooklyn, NY""}"
person:1339	person	אברהם בּלום	Abraham Blum	people_db	1339	entry_person_id:P-1-facs_103_tr_1740521114	matched		plays	"{""entry_type"": ""writer"", ""volume"": ""1"", ""span"": ""174-175"", ""birth_date"": ""1893-07-15"", ""credit"": ""ש. ע.""}"
org:282	org	האָפּקינסאָן-טעאָטער	Hopkinson Theatre	org_core_db	282	cluster_id:ORG-C00593_Q01	matched		plays	"{""org_type"": ""Theatre""}"
person:1716	person	מאַקס געבּיל (מנחם-מענדעל, נחום)	Max Gabel	people_db	1716	entry_person_id:P-1-facs_261_tr_1741260190	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""490-494"", ""birth_date"": ""1877-12-24"", ""credit"": ""מ. ע.""}"
play:NEW-0007	play	אוצר					unmatched		plays	
person:1336	person	לופּוס בּלומענפעלד (זאב)	Lupus Bloomenfeld	people_db	1336	entry_person_id:P-1-facs_105_tr_1740521090	matched		plays	"{""entry_type"": ""writer"", ""volume"": ""1"", ""span"": ""178-179"", ""birth_date"": ""1889-11-17"", ""death_date"": ""1929-11-16"", ""credit"": ""ש. ע..""}"
person:1324	person	יהודה בלייך	Yehuda Bleich	people_db	1324	entry_person_id:P-1-facs_106_r_2	matched		plays	"{""entry_type"": ""performer"", ""volume"": ""1"", ""span"": ""180-180"", ""birth_date"": ""1901-02-27"", ""credit"": ""ש. ע.""}"
org_cluster:ORG-C01387_Q01	org	יידישן טעאַטער		org_cluster	ORG-C01387_Q01		matched		plays	"{""org_type"": ""theatre""}"
place:Q1741	place	וויען	Vienna	wikidata_qid	Q1741	"{""kima_id"": ""945"", ""lat"": ""48.208333"", ""lon"": ""16.372500""}"	matched		plays	
org:UO-0002	org	"דראָמאָטישן קלוב פֿון פֿאַריין ""ציון“"					unmatched		plays	
