source_file	row_id	name	original_type	auto_canonical_type	ra_canonical_type	match_status	decided_via	needs_review	count_across_files
organizations_clustered	ORG-C07008	קינדער-רעטונג	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07017	עמאַ פינקעל קלוב	club	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C07020	יידישער פֿאָלקס-ליגע	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07022	פֿאָלקס ליגע	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07028	שפּאַנישער מעסאניק לאָדזש	lodge	OTHER - elaborate!		ra_blank	context_weak	yes	2
organizations_clustered	ORG-C04602	האָליוואוד	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C07038	מאַנישעוויטש-פֿירמע	company	Business	Company on Tour	disagree	context_weak	yes	2
organizations_clustered	ORG-C07039	וועסט ענד ברענטש פון דער אַמאָלגאַמייטער שניידער יוניאָן	union	Labour	Society/ Union	disagree	context		2
organizations_clustered	ORG-C07041	רוסישן אימיגראַנטן קאָמיטעט	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07048	אוניווערסאַל	studio	studio	Media (Radio/ Film/TV)	disagree	unresolved	yes	2
organizations_clustered	ORG-C03890	יידישן סאָציאַליסטישן פֿאַרבאַנד	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C07060	יוניאָן	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07061	שילאַ	association	Political bodies	Society/ Union	disagree	context		1
organizations_clustered	ORG-C07064	ליג	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07066	פֿאַרבאַנד פֿון רומענישע יידן אין אַמעריקע	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07067	פֿאַרבאַנד פון יידישע אָרגאַניזאַציעס	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07068	פֿאַראייניקטן יידישן אַפּיל	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C01166	לאָקאל 5	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C07091	אינדאָסטריאָל וואירקערס עקטאָרס יוניאָן	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07103	מאָגעלניצער סאָסייעט	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07108	י. ל. פרץ יידישן שרייבער פאַראיין	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07114	פּראָפעסיאנעלער באַוועגונג אין מזרח-גאַליציע	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07129	יוגנט-בונד	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07148	זילבערשטיין	company	Business	Company on Tour	disagree	context_weak	yes	2
organizations_clustered	ORG-C07149	משה אהרן ווינער	company	Business	Company on Tour	disagree	context_weak	yes	2
organizations_clustered	ORG-C07159	ווילנער האָלצהענדלער-פאַרבאַנד	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C06947	יידישן צענטער	center	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	1
organizations_clustered	ORG-C03488	מכבי	youth_organization	Education	Society/ Union	disagree	context_weak	yes	1
organizations_clustered	ORG-C07176	לעפּהעם פּאַרק צענטער	center	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C07178	נאַציאָנאַלן אַרבעטער-פֿאַרבאַנד	union	Labour	Society/ Union	disagree	context		2
organizations_clustered	ORG-C07184	געזעלשאַפֿט „מיר שיקאַגער“	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C00718	יידישן נאַציאָנאַלן אַרבעטעראַ פֿאַרבאַנד	union	Labour	Society/ Union	disagree	context		1
organizations_clustered	ORG-C02468	ביוראָ פֿאַר יידישער דערציאונג	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C07200	שניידער-יוניע	union	Labour	Society/ Union	disagree	context		2
organizations_clustered	ORG-C00819	אַמעריקאַנער יידישן קאָנגרעס	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C07209	דזשניש סענטער לעקטשורס ביוראָ	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07215	דיאַנאַ בלומענפעלד אָנדענק-קאָמיטעט	committee	Political bodies	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C07229	דרעס-פּרעסערס לאָקאָל 60	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07232	ש. אַנסקי-קולטור-קלוב	club	Amateur	Society/ Union	disagree	context		1
organizations_clustered	ORG-C00155	פּראָגרעסיוו דראַמאַטיק קלוב	club	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	1
organizations_clustered	ORG-C07236	א. א. א.	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07240	נאַציאָנאַלער קאונסיל פון יידישע פרויען	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07244	שלום עליכם פרויען אָרגאָניזאַציע	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07265	יידיש נאַצ. אַרב פֿאַרבאַנד	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07266	אינטערנאַציאָנאַלן אַרבעטער-פֿאַרבאַנד	union	Labour	Society/ Union	disagree	context		2
organizations_clustered	ORG-C07282	חזנים-פֿאַרבאַנד פֿון אַמעריקע און קאַנאַדע	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07289	חברה קדישאַ ביי די עלייענס	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07297	שרייבער-פֿאַראיין	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07302	ישראַלס פֿאַרטיידיקונגס-מיניסטעריום	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C02493	יידישן נאַציאָנאלפֿאַנד	organization	Labour	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C02368	אַלוועלטלעכן יידישן קולטור-קאָנגרעס	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C00970	איקוף	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C07317	קיעווער קונסט-טוער פֿאַראיין	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07325	צענטראָלער היים פֿאַר אַרבעטער ביי קונסט	union	Labour	Society/ Union	disagree	context		2
organizations_clustered	ORG-C00349	פּוילישער אַרמיי	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C07333	ספּעשעלטי בעקערי אָונערס אָוו אַמעריקאַ	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07335	„פּראָלעטאָרישן סאַנאַטאָריום“	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07336	„קולטור און הילף“	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07337	„מועצת הפּועלות“	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C00067	"ייוו""אָ"	organization	Religious institutions/organizations	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C07338	„יידישער קולטור-קלוב“	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07343	בעטהאָווען מוזיקאַלישע געזעלשאַפט	society	Musical organization	Society/ Union	disagree	context		2
organizations_clustered	ORG-C07347	געזעלשאַפט פון יידישע קאָמפּאָזיטאָרן	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C02037	יידישן פֿראַטערנאָלן פֿאָלקס-אָרדן	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C07355	י. ל. פרץ צווייג (38) פֿון פֿאַרבאַנד	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07373	פאַראַמאונט סטודיאָ	studio	studio	Media (Radio/ Film/TV)	disagree	unresolved	yes	2
organizations_clustered	ORG-C02546	יונייטער דזשואיש אַפּיל	organization	Labour	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C00718	יידישן נאַציאָנאַלן אַרבעטער פאַרבאַנד	organization	Labour	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C07388	רוסקי דראָמאַטייטשעסקי קרוזשאָק	קרוזשאָק	OTHER - elaborate!		ra_blank	context_weak	yes	2
organizations_clustered	ORG-C07391	יידישן דראַמאַ טורגען ליג	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07396	מוטער-פאַרבאַנד פון דער שול	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07397	פאַרק וויאו מענאָר	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	3
organizations_clustered	ORG-C07399	סענטער אין דימונה	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C02326	יידישן קולטור קלוב	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C07401	ס.ס-באַוועגונג	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C01762	אַרבעטער-קאָמיטעט	union	Labour	Society/ Union	disagree	context		1
organizations_clustered	ORG-C01448	ל. א. יידישן קולטור-קלוב	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C07406	פרענדס אָוו פּראָגרעס	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C00383	פאַרבאַנד	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07407	בראַנזווילער יוגנט-ברענטש 18	organization	Education	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C07408	האָליוואוד ברענטש	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07409	הסתדרות-קאַמפּיינס	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07410	הפּועל סאָקערטים	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07411	קאַלישער אומפּאַרטייאישער רעליף קאָמיטעט	organization	Political bodies	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C07412	בנימין ווינטער ברענטש 425 פֿון פֿאַרבאַנד	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07413	אירגון יוצאי קאַליש	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07414	אינטערנעשאָנאל לעידיס גאַרמענט וואירקערס יוניאָן	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07405	ציקאָ	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C00057	קולטור-קאָנגרעס	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C01762	אַרבעטער-קאָמיטעט	organization	Labour	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C01402	יידישע קולטור-געזעלשאַפט	cultural society	OTHER - elaborate!		ra_blank	context_weak	yes	1
organizations_clustered	ORG-C07419	פאַרשיידענע הילפס-אָרגאַנייזאַציעס	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07420	חורבי שפת עבר	cultural_organization	Religious institutions/organizations	Society/ Union	disagree	context		2
organizations_clustered	ORG-C07421	פאַרבאַנד פון די פּוילישע יידן	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07422	מלאַווער סאָסייעטי	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C07423	מלאַווער פאַראיין	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C07425	רחל-גרופּע פּיאָנערן פרויען	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07426	פינסקי צווייג פֿון פֿאַרבאַנד	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07427	וועסטסייד קאָמיוניט סענטער	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07433	פֿאַראייניקטער לאָדזשער רעליף קאָמיטעט	committee	Political bodies	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C02546	יונייטער דזשואיש אַפּיל	charity	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	1
organizations_clustered	ORG-C07434	היים פֿאַר עלטערע מיטגלידער ביים 'אַרבעטער-רינג'	institution	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07435	אַמעריקען קלאַוק ענד סוט מאַנופ. אַסאָס.	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07438	יחיעם-קלוב פֿון דער פּיאָנערן פרויען אָרגאַניזאַציע	club	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C07440	בני ברית-פרויען דיוויזיע	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07441	אַרמעע	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07444	טוראָווער פאַראיין	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C07445	לעיבאָר לייסעאום	institution	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07446	פּיפּלס רעליף	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07447	יעקאַטערינאָסלאַווער פאַראיין	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C07448	"מעדעם ברענטש א""ר"	union branch	Society/ Union		ra_blank	context_weak	yes	2
organizations_clustered	ORG-C07449	"א""ר קעמפּ"	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07451	יידישן געריכט	institution	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07452	קעיק בעקערס יוניאָן	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07453	גאָלדסטאָוון גרופּע	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07460	פעלשטיינער לעידיס עקזילערי	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07461	בעלראָוז דזשואיש סענטער	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07462	פּיאָנערן פרויען	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C02123	אַרטיסטן און פֿריינט	organization	Society/ Union	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C07463	ערשטן פעלשטיינער אונטערשטיצונגס פאַראיין	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07465	לעידיס עקזילעריס פֿאַר דער ישיבה תורה דעת	organization	Religious institutions/organizations	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C07467	"יוגנט-גרופּע פּ""צ"	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07468	קלוב לאַ פּרעס זשוויוו	club	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C07469	עזרא	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07470	בית לחם	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07471	פּוילישן פֿאַרבאַנד	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07472	מכביאַדע	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07473	בעלגיש יידישן פֿאַראיין	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C00718	יידיש נאַציאָנאָלן אַרבעטער פֿאַרבאַנד (ברענטש 430)	union	Labour	Society/ Union	disagree	context		1
organizations_clustered	ORG-C07474	בעלגישע יידישע סאָסייעטי	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07475	לאָדזשער סאָשל קלוב	club	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C07477	קאָמבונד	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07478	געזביר	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C00385	יידישן מוזיק-פאַראיין	organization	Musical organization	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C07479	פעדעראַציע פֿון די פּוילישע יידן	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07480	ביאָלער פֿאַראיין	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C02557	ציוניסטישער אַרבעטער-באַוועגונג	organization	Political bodies	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C07481	בן-גוריון-צווייג פֿון יידיש-נאַציאָנאַלן אַרבעטער-פֿאַרבאַנד	organization	Labour	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C07482	שטאָט-קאָמיטעט	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07484	באָנדס פֿאַר ישראל	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07485	פרי סאָנס אָוו איזראַעל	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07488	קאָמיוניטי סענטער אָוו איזראַעל	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07489	"„הצפֿירה""-גרופּע פֿון דער פּיאָנערן פרויען אָרגאַניזאַציע"	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C07409	סתדרות-קאָמפּיינס	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C07497	„מאָריס ל. שעיווער פֿאַנדעישאָן“	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07499	חיים גרינבערג-צענטער	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
org_alignment_review	ORG-C00056	ועד החינוך	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
org_alignment_review	ORG-C00328	גרויסער אויסשטעלונג פון 1906 יאָר אין בוקאַרעשט	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
org_alignment_review	ORG-C00341	האָליוויד	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
org_alignment_review	ORG-C00810	האַרמאָניאַ	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
org_alignment_review	ORG-C01390	מיר שיקאַגאָ	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
org_alignment_review	ORG-C01400	אַסטיודענפֿאַרבאַנד	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
org_alignment_review	ORG-C01699	פּוילישער גערטנערגעזעלשאַפֿט	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
org_alignment_review	ORG-C01752	יידישן קאָמיטעט	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
org_alignment_review	ORG-C01923	איקוף-צוזאַמענפֿאָר	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
org_alignment_review	ORG-C02391	נייע יידיש אַמעריקאַנער	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
org_alignment_review	ORG-C02410	ניויאָרקער שטאָט-קאָנסל פֿאַר קונסט	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
org_alignment_review	ORG-C02412	אַמעריקאַנער יידישער הייסטאָרישער געזעלשאַפֿט	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
org_alignment_review	ORG-C02588	קאָמיוניטי טשעסט	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
org_alignment_review	ORG-C02593	ליגע פֿאַרן אַרבעטנדיקן אַרץ ישראל	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
org_alignment_review	ORG-C02660	מקראַ קודש	association	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	1
org_alignment_review	ORG-C02663	יעקב גאָרדין-פאַריין	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
org_alignment_review	ORG-C02753	יידישע אונטערערדישע קאַמפס-גרופּע	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
org_alignment_review	ORG-C02844	יידישע אונטערערדישע באַוועגונג	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
org_alignment_review	ORG-C03038	נשרפים- סעקציע	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
org_alignment_review	ORG-C03223	גורדוניה	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
org_alignment_review	ORG-C03321	איקאָר	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
org_alignment_review	ORG-C03348	וואַרשעווער ליטעראַטן און זשורנאַ ליסטן-פאַריין	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
org_alignment_review	ORG-C03502	אַרטיקער קולטוס-געמיינדע	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
org_alignment_review	ORG-C03572	"יס""א"	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
org_alignment_review	ORG-C03718	"אַרבעטער-קלוב „ספּאַרטאַק"""	club	Labour	Society/ Union	disagree	context		1
org_alignment_review	ORG-C04059	קאָלאָמעער קולטור-פֿאַראיין	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
org_alignment_review	ORG-C04202	עקטאָר-ליג	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
org_alignment_review	ORG-C04226	לאָקאל 5 און לאָקאָל 1	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
org_alignment_review	ORG-C04329	גראַסער-קלוב	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
org_alignment_review	ORG-C04368	קאָמפאַרבאַנד	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
org_alignment_review	ORG-C04719	"קלוב „קים"""	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
org_alignment_review	ORG-C04750	קיעווער „פאַראיין פֿון קונסט-טוער“	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
org_alignment_review	ORG-C05229	אוקראַאינישע קינאַ-פֿאַרוואַלטונג	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
org_alignment_review	ORG-C05286	ראדזינער שטיבל	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
org_alignment_review	ORG-C05744	יידישן סטודענטן-פֿאַריין „קדימה“	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
org_alignment_review	ORG-C05808	בריטישער געזעלשאָפֿט צו פֿאָרשפּרייטן דאָס קריסטענטום צווישן יידן	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
org_alignment_review	ORG-C05931	פּאָלטאָווער טעאַטערקאָמיטעט	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
org_alignment_review	ORG-C06054	דר. הערצל ציון-קלאָב	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
org_alignment_review	ORG-C06069	אָפּטייק	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
org_alignment_review	ORG-C06532	קולטור-פֿאַריין	association	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	1
org_alignment_review	ORG-C06648	פֿאַריין	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
org_alignment_review	ORG-C06792	פּעטערבורגער יידישער ליטעראָרישער געזעלשאַפט	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
org_alignment_review	ORG-C06836	דער יידיש-רומענישער געזאַנגס-פאַריין	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
org_alignment_review	ORG-C06920	חזנים-פֿאַראיין	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
org_alignment_review	ORG-C07061	שילאַ	association	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	1
org_alignment_review	ORG-C07120	יידישער קאָמיטעט אין מינכען	committee	Political bodies	Society/ Union	disagree	context_weak	yes	1
org_alignment_review	ORG-C07175	הסהאָרגאַניזאַציע פון מעדיסאָן	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
org_alignment_review	ORG-C07232	ש. אַנסקי-קולטור-קלוב	club	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	1
org_addresses_review	484	אינסטיטוט א'נ פֿון אָסטראָווסקי	School	Education		tag_not_in_ra	id_override	yes	2
org_addresses_review	508	ווילנער דרוקער-פאַריין	Union	Labour		tag_not_in_ra	id_override	yes	2
org_addresses_review	493	סאַן פּאָולאַ יידישער געזעלשאַפט	Organization	Society/ Union		tag_not_in_ra	id_override	yes	2
