row_id	name	original_type	canonical_type	changed	needs_review	decided_via	review_reason	llm_canonical	llm_agree	llm_concern_theme	llm_reason	llm_suggested_new_canonical
ORG-C00280	קאָמוניסטישער פֿאָן	publisher	Publisher	yes		tag						
ORG-C00281	מלוכהשן יידישן טעאַטער אין אוקראינע	theatre	Theatre	yes		tag						
ORG-C00282	אוקראַ נישער שרייבער-פאַרבאַנד	union	Theatre-related Society/ Union	yes		llm_redo_union	llm_redo:kept_default	Theatre-related Society/ Union	yes	kept_default	Writers' unions explicitly fall under Theatre-related Society/ Union according to the policy.	
ORG-C00283	אינסטיטוט פֿאַר דייטשער שפּראַך און ליטעראַטור	school	Education	yes		tag						
ORG-C00284	"יידישן עקספּערימענטאַלן טעאַטער „אידראַמס"""	theatre	Theatre	yes		tag						
ORG-C00285	בוקאַרעשטער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00286	פאַרלאָג בכורים	publisher	Publisher	yes		tag						
ORG-C00287	איקיף-שטימע	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00288	מאָרגן-פרייהייט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00289	טשערנאָוויצער בלעטער	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00290	וועג-ווייזער	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00291	היי-סקול	school	Education	yes		tag						
ORG-C00292	באָלטימאָרער פֿאָלי-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00293	פֿילאָדעלפֿיער אָרטש סטריט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00294	ברוקלינער האָפּקינסאָן-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00295	קעמפּ בויבעריק	organization	Education	yes		named_entity		Education	yes	agree	Policy explicitly maps Camp Boiberik to Education as a secular educational/recreational camp.	
ORG-C00296	קאָנסערוואַטאָריע פֿאַר מוזיק	school	Education	yes		tag						
ORG-C00297	יאָסער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00298	קולטורוועגווייזער	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00299	12-יאָריקער טעכנישער מיטל-שול	school	Education	yes		tag						
ORG-C00300	מיטל-שול פֿאַר מוזיק	school	Education	yes		tag						
ORG-C00301	כאַרקאָווער פאַרלאָג „ליטעראַטור און קונסט“	publisher	Publisher	yes		tag						
ORG-C00302	יידישער אָפּטייל פון כאָרקאָווער פּעדאַגאָנישן אינסטיטוט	school	Education	yes		tag						
ORG-C00303	יידישער אָפּטייל פונם מאָסקווער מלוכהשן פּעראַגאָגישן אינסטיטוט	school	Education	yes		tag						
ORG-C00304	אַלמנאָך „סאָוועטיש“	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00305	ביראָבידזשאַנער שטערנ	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00306	ביראָבידזשאַנער „פאַרפּאַסט“	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00307	אַלמאַנאָך „ביראָ בידזשאַן“	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00308	ביראָ ביאָזשאַנער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00309	מאָסקווער פאַרלאָג „דער עמעס“	publisher	Publisher	yes		tag						
ORG-C00310	סאָוועטיש היימלאַנד	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00311	מאָסקווער (איצט טשייקאָווסקי) קאָנסערוואַטאָריע	school	Education	yes		tag						
ORG-C00312	מאָסקווער אָפּערע-סטודיע	theatre	Theatre	yes		tag						
ORG-C00313	פֿרונזער (קירגיזיע) מלוכהשן אָקאַדעמישן אָפּערעטעאַטער	theatre	Theatre	yes		tag						
ORG-C00314	מאָלער-שול אין אָדעס	school	Education	yes		tag						
ORG-C00315	קינסטלערישע וואַנדערער	troupe	Traveling Company	yes		tag						
ORG-C00316	מישוראָטס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C00317	פישזאָןס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C00318	מלוכהשן טעאַטער	theatre	Theatre	yes		tag						
ORG-C00319	יידישן זעלבסטשטענדיקן טעאַטער אין באַקי ביים „געזערד“	theatre	Theatre	yes		tag						
ORG-C00320	אַרבעטער-צייטונג	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00321	טשערנאָוויצער יידישן שפּיטאָל	hospital	Health institutions	yes		tag						
ORG-C00322	גרענד אָפּערע הויז	theatre	Theatre	yes		tag						
ORG-C00323	טשעסלי	theatre	Theatre	yes		tag						
ORG-C00324	פרענקלין פאַרק	theatre	Theatre	yes		tag						
ORG-C00325	זשיגניצאָ-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00326	רומענישער אָפּערעטן-טרופּע גריגאָרין	troupe	Traveling Company	yes		tag						
ORG-C00327	טעאַטער-זאַל „דאָטשיאָ“	theatre	Theatre	yes		tag						
ORG-C00328	גרויסער אויסשטעלונג פון 1906 יאָר אין בוקאַרעשט	other	Heritage Institution	yes		llm_verified	llm:shallow_keyword_missed_cue	Heritage Institution	no	shallow_keyword_missed_cue	The entity is the 1906 Bucharest Exhibition. The policy explicitly routes 'exhibitions when treated as standing institutions' to Heritage Institution.	
ORG-C00329	יידישע שול אויף דעמיעווקע אין קיעוו	school	Education	yes		tag						
ORG-C00330	קיעווער מוזיקאַלישער סטודייע אויפֿן נאָמען פֿון ליסיענקאָ	school	Education	yes		tag						
ORG-C00331	"קיעווער טעאַטער-סטודיע ""אָנהייב"""	theatre	Theatre	yes		tag						
ORG-C00332	"קיעווער יידישן טעאַטער „קונסט-ווינקל"""	theatre	Theatre	yes		tag						
ORG-C00333	"כאַרקאָווער יידישן מלוכה-טעאַטער „געזקולט"""	theatre	Theatre	yes		tag						
ORG-C00334	„מאָסקאָווסקאַיאָ גאָזעטאָ“	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00335	פֿריינד	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00336	היינט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00337	"„דער קרומער שפּיגל"""	theatre	Theatre	yes		tag						
ORG-C00338	ליריק-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00339	"„טאָמאַשעווסקיס בראָדוויי""-טעאַטער"	theatre	Theatre	yes		tag						
ORG-C00340	נעשאָנאַל-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00341	האָליוויד	other	Not an organization	yes		llm_verified	llm:data_quality|pi_accepted	Not an organization	no	data_quality	Hollywood is a geographic region and industry hub, not a specific organization. It should be classified as 'Not an organization'.	
ORG-C00342	דראַמאַטישער שול פֿון ראָכמאַנינאָי	school	Education	yes		tag						
ORG-C00343	רוסישן אָדעסער דראַמאַטישן טעאַטער	theatre	Theatre	yes		tag						
ORG-C00344	מלוכהשער אוקראינישער אָפּערעטע	theatre	Theatre	yes		tag						
ORG-C00345	טעאַטער-סטודיע „קולטור-ליגע“	school	Theatre education	yes		llm_verified	pi_dilemma:sub_entity_vs_parent_classification	Theatre education	no	shallow_keyword_missed_cue	The entity is specifically a theatre studio (טעאַטער-סטודיע) run by Kultur-Lige, so it belongs in Theatre education rather than Heritage Institution.	
ORG-C00346	כאַרקאָווער טעאַטער	theatre	Theatre	yes		tag						
ORG-C00347	כאַרקאָווער מלוכהשן יידישן טעאַטער	theatre	Theatre	yes		tag						
ORG-C00348	פרייקונסט	theatre	Theatre	yes		tag						
ORG-C00349	פּוילישער אַרמיי	army	Military	yes		named_entity		Military	yes	agree	Explicitly listed in the policy as Military (Polish Army).	
ORG-C00350	פ׳ג „קינדער-פֿריינד“	publisher	Publisher	yes		tag						
ORG-C00351	מיטרע	theatre	Theatre	yes		tag						
ORG-C00352	פּועלי-ציון	union	Jewish political bodies	yes		named_entity		Jewish political bodies	yes	agree	Poale Zion is explicitly listed in the policy as a Jewish political body.	
ORG-C00353	אוירווינג פלייס טעאַטער	theatre	Theatre	yes		tag						
ORG-C00354	ווילנער קלעצקין פֿאַרלאַג	publisher	Publisher	yes		tag						
ORG-C00355	ניו-יאָרקער בלאָך פּאָבלישינג קאָמפּ.	publisher	Publisher	yes		tag						
ORG-C00356	מזרח	publisher	Publisher	yes		tag						
ORG-C00357	נחמיה	publisher	Publisher	yes		tag						
ORG-C00358	מאָרגען זשורנאַל	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00359	ייד. טעאַטער אין דעטראָיט	theatre	Theatre	yes		tag						
ORG-C00360	האָפּקינסאָן-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00361	דאָגלאָס פּאַרק-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00362	ברייטאָן-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00363	אַרט טעאַטער	theatre	Theatre	yes		tag						
ORG-C00364	סיווויק פלעיהאוז	theatre	Theatre	yes		tag						
ORG-C00365	אַבענד בלאַט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00366	פ׳ג פֿון מאַקס מייזעל	publisher	Publisher	yes		tag						
ORG-C00367	דפוס רי חיים קעלטער נ׳י	publisher	Publisher	yes		tag						
ORG-C00368	"ניו-יאָרקער ייוו""אָביבליאָטעק"	library	Library	yes		tag						
ORG-C00369	באַראַן הירש-שול	school	Education	yes		tag						
ORG-C00370	יודישער אַרבייטער	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00371	איזראַעליט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00372	וואַרשעווער יידישע צייטונג-אויסגאָבעס	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00373	קימבל האָל קאָנסערוואַטאָריע	school	Education	yes		tag						
ORG-C00374	שיקאַגער דראַמאַטיק קלוב	theatre	Theatre	yes		tag						
ORG-C00375	טעוויע אָפּערע קאָמפּאָני	troupe	Traveling Company	yes		tag						
ORG-C00376	סאָן קאָרלאָ אָפּערע	troupe	Traveling Company	yes		tag						
ORG-C00377	ריל אָפּערע קאָמפּאַני	troupe	Traveling Company	yes		tag						
ORG-C00378	אַרטש סטריט טעאַטער	theatre	Theatre	yes		tag						
ORG-C00379	יידישן וועלפעיר באָאַרד	organization	Welfare/Aid organization	yes		context		Welfare/Aid organization	yes	agree	The entity is the Jewish Welfare Board, which is explicitly listed in the policy under Welfare/Aid organization.	
ORG-C00380	אַרבייטער רינג	organization	Jewish political bodies	yes		llm_verified	llm:pi_judgement_needed	Jewish political bodies	no	pi_judgement_needed	Arbeter Ring is explicitly defined in policy as Jewish political bodies (with PI flag), not religious. Auto missed the spelling variant.	
ORG-C00381	האָפנונג	theatre	Theatre	yes		tag						
ORG-C00382	יונגוועלט	theatre	Theatre	yes		tag						
ORG-C00383	פאַרבאַנד	organization	Jewish political bodies	yes		llm_verified	llm:pi_judgement_needed	Jewish political bodies	no	pi_judgement_needed	'Farband' typically refers to the Yidish-Natsionaler Arbeter-Farband, a Labor Zionist fraternal order, which policy maps to Jewish political bodies.	
ORG-C00384	יידישער אַקטיאָרן-יוניע	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	Entity is explicitly the Yiddish Actors' Union, which perfectly fits the Theatre-related Society/Union category.	
ORG-C00385	יידישן מוזיק-פאַראיין	union	Musical organization	yes		context		Musical organization	yes	agree	Policy explicitly maps 'מוזיק-פאַראיין' (music association) to Musical organization.	
ORG-C00386	סטינסאָן רעקאָרד קאָמפּאַני	publisher	Publisher	yes		tag						
ORG-C00387	אינטערנעשאָנאָל רעקאָרדס	publisher	Publisher	yes		tag						
ORG-C00388	קאָלאָמביאַ רעקאָרדס	publisher	Publisher	yes		tag						
ORG-C00389	ברעיל אינסטיטוט	publisher	Publisher	yes		tag						
ORG-C00390	לענאָקס-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00391	מאַנהעטן סקול און מוזיק	school	Education	yes		tag						
ORG-C00392	יעקב און לאה ראַטבאום	troupe	Traveling Company	yes		tag						
ORG-C00393	אידא קאַמינסקאַס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C00394	בדרך	troupe	Traveling Company	yes		tag						
ORG-C00395	שלום-אָרגאַניזאַציע פון די ניי-געקומענע	organization	Welfare/Aid organization	yes		claude_opus_47_in_session	claude:immigrant_welfare	OTHER - elaborate!	yes	agree	Generic organization name ('Peace Organization of the Newcomers') lacks clear cues for a specific canonical type; fallback to OTHER is correct.	
ORG-C00396	גאַסטראָלירנדיקער רוסישער טרופּע	troupe	Traveling Company	yes		tag						
ORG-C00397	טעכניקום ביים טעאַטער	school	Education	yes		tag						
ORG-C00398	מאָסקווער אַקאַדעמישן דראַמאַטישן טעאַטער	theatre	Theatre	yes		tag						
ORG-C00399	שאַמוט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00400	קאָטצס און ביבערס פֿאָלקס קאָמפּאַני	troupe	Traveling Company	yes		tag						
ORG-C00401	טשעלסי-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00402	אוניווערזיטעט פֿון וואַרשע	school	Education	yes		tag						
ORG-C00403	אוניווערזיטעט פֿון נאַנסי	school	Education	yes		tag						
ORG-C00404	"„וושעכניצא"""	school	Education	yes		tag						
ORG-C00405	פּעדאַגאָגישן אינסטיטוט	school	Education	yes		tag						
ORG-C00406	פּוילישער רעגירונג	organization	Non-Jewish political bodies	yes		context		Non-Jewish political bodies	yes	agree	"""פּוילישער רעגירונג"" means Polish government, which perfectly fits the Non-Jewish political bodies category."	
ORG-C00407	הויכשול פֿון יוריספּרודענץ און פּאָליטישער עקאָנאָמיע	school	Education	yes		tag						
ORG-C00408	"וואַרשעווער „פֿריינד"""	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00409	סקאַלאַ-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00410	קאָמסאָמאָלישע אָרגאַניזאַציעס	union	Non-Jewish political bodies	yes		llm_verified	llm:shallow_keyword_missed_cue	Non-Jewish political bodies	no	shallow_keyword_missed_cue	Komsomol is the Soviet Communist youth organization, making it a non-Jewish political body, not a theatre society.	
