mention_id	host_person_id	volume	host_xml_id	host_heading	name	gender	person_description	relation
M-3-facs_15_tr_1752653013-005	P-3-facs_15_tr_1752653013	3	facs_15_tr_1752653013	פּאול, ה.	א. י. קאַמינסקי	זכר		פּ. האָט געגרינדעט מיט אים אַ יידישע טרופּע.
M-3-facs_15_tr_1752653013-006	P-3-facs_15_tr_1752653013	3	facs_15_tr_1752653013	פּאול, ה.	הערמאַן בערמאַן	זכר		פּ. איז אַרויסגעטראָטן אין קוואַרטעטן צוזאַמען מיט אים.
M-3-facs_15_tr_1752653013-007	P-3-facs_15_tr_1752653013	3	facs_15_tr_1752653013	פּאול, ה.	גוטשע שוואַרצבאַרד	נקבה		פּ. איז אַרויסגעטראָטן אין קוואַרטעטן צוזאַמען מיט איר.
M-3-facs_15_tr_1752653013-008	P-3-facs_15_tr_1752653013	3	facs_15_tr_1752653013	פּאול, ה.	ענגעל	זכר		פּ. איז אַרויסגעטראָטן אין קוואַרטעטן צוזאַמען מיט אים.
M-3-facs_15_tr_1752653013-009	P-3-facs_15_tr_1752653013	3	facs_15_tr_1752653013	פּאול, ה.	טשיזשיק	זכר	שפּעטערדיקע אַקטיאָרן, סאָלדאַט	פּ. איז אַרויסגעטראָטן צוזאַמען מיט אים אין קוואַרטעטן און יידישע טעאַטערס.
M-3-facs_15_tr_1752653013-010	P-3-facs_15_tr_1752653013	3	facs_15_tr_1752653013	פּאול, ה.	טיטעלמאַן	זכר	שפּעטערדיקע אַקטיאָרן	פּ. איז אַרויסגעטראָטן אין קוואַרטעטן צוזאַמען מיט אים.
M-3-facs_15_tr_1752653013-011	P-3-facs_15_tr_1752653013	3	facs_15_tr_1752653013	פּאול, ה.	סענדיק	זכר	שפּעטערדיקע אַקטיאָרן	פּ. איז אַרויסגעטראָטן אין קוואַרטעטן צוזאַמען מיט אים.
M-3-facs_15_tr_1752653013-012	P-3-facs_15_tr_1752653013	3	facs_15_tr_1752653013	פּאול, ה.	קעמפּנער	זכר		פּ. האָט מיט אים געשפּילט יידיש טעאַטער אין לאָנדאָן און איבער דער ענגלישער פּראָווינץ.
M-3-facs_15_tr_1752653013-013	P-3-facs_15_tr_1752653013	3	facs_15_tr_1752653013	פּאול, ה.	דזשעני קייזער	נקבה		פּ. האָט מיט איר געשפּילט יידיש טעאַטער אין לאָנדאָן.
M-3-facs_15_tr_1752653013-014	P-3-facs_15_tr_1752653013	3	facs_15_tr_1752653013	פּאול, ה.	גאַזאָווסקי	זכר		פּ. האָט מיט אים געשפּילט יידיש טעאַטער אין לאָנדאָן.
M-3-facs_15_tr_1752653013-015	P-3-facs_15_tr_1752653013	3	facs_15_tr_1752653013	פּאול, ה.	גאָלדשמידט	זכר		פּ. האָט מיט אים געשפּילט יידיש טעאַטער איבער דער ענגלישער פּראָווינץ.
M-3-facs_15_tr_1752653013-016	P-3-facs_15_tr_1752653013	3	facs_15_tr_1752653013	פּאול, ה.	לאַנסקי	זכר		פּ. האָט מיט אים געשפּילט יידיש טעאַטער איבער דער ענגלישער פּראָווינץ.
M-3-facs_15_tr_1752653013-017	P-3-facs_15_tr_1752653013	3	facs_15_tr_1752653013	פּאול, ה.	בלייכמאַנען	זכר		פּ. האָט מיט אים געשפּילט יידיש טעאַטער אין בערלין און ברעסלוי.
M-3-facs_15_tr_1752653013-018	P-3-facs_15_tr_1752653013	3	facs_15_tr_1752653013	פּאול, ה.	חזנים *	זכר	חזנים	פּ. האָט געזונגען אַלס סאָפּראַן ביי פאַרשיידענע חזנים.
M-3-facs_16_r-000	P-3-facs_16_r	3	facs_16_r	פאול, יוסף	פאָטער *	male	געהאַנדלט מיט שיך; האָט נאָך פריער אויסגעוואַנדערט קיין אַמעריקע	דער פאָטער פונעם סוביעקט.
M-3-facs_16_r-001	P-3-facs_16_r	3	facs_16_r	פאול, יוסף	מוטער *	female	געהאַנדלט מיט שיך	די מוטער פונעם סוביעקט.
M-3-facs_16_r-002	P-3-facs_16_r	3	facs_16_r	פאול, יוסף	פעטער *	male	דער סוביעקט איז געווען ביי אים א שיק-יינגל	דער פעטער פונעם סוביעקט.
M-3-facs_16_r-003	P-3-facs_16_r	3	facs_16_r	פאול, יוסף	רעגינאַ פראַגער	female	געזונגען סאָלאָס מיט איר אין דער פּיעסע „חורבן קעשענעוו“ אין „טאַליאַ טעאַטער“	אַ קאָלעגע פונעם סוביעקט אין טעאַטער.
M-3-facs_16_r-004	P-3-facs_16_r	3	facs_16_r	פאול, יוסף	וויליאם שוואַרץ	male	אַרויסגעפאָרן מיט אַ טרופּע קיין באַלטימאָר און אַנדערע פּראָווינץ-שטעט	געווען אין איין טרופּע מיט אים.
M-3-facs_16_r-005	P-3-facs_16_r	3	facs_16_r	פאול, יוסף	משה דאָרף	male	אַרויסגעפאָרן מיט אַ טרופּע קיין באַלטימאָר און אַנדערע פּראָווינץ-שטעט	געווען אין איין טרופּע מיט אים.
M-3-facs_16_r-006	P-3-facs_16_r	3	facs_16_r	פאול, יוסף	בערנארד עלווינג	male	אַרויסגעפאָרן מיט אַ טרופּע קיין באַלטימאָר און אַנדערע פּראָווינץ-שטעט	געווען אין איין טרופּע מיט אים.
M-3-facs_16_r-007	P-3-facs_16_r	3	facs_16_r	פאול, יוסף	מאַקס העניג	male	אַרויסגעפאָרן מיט אַ טרופּע קיין באַלטימאָר און אַנדערע פּראָווינץ-שטעט	געווען אין איין טרופּע מיט אים.
M-3-facs_16_r-008	P-3-facs_16_r	3	facs_16_r	פאול, יוסף	שייקעוויטש	male	געשפּילט ביי אים אין פּיטסבורג	דער טעאַטער-דירעקטאָר ביי וועמען דער סוביעקט האָט געשפּילט.
M-3-facs_16_r-009	P-3-facs_16_r	3	facs_16_r	פאול, יוסף	רחל	female	וועלכע האָט נאָך געשפּילט ביי גימפּעל אין לעמבערג; אַרומגעפאָרן מיט קאָנצערטן צוזאַמען מיט איר מאַן	די פרוי פונעם סוביעקט.
M-3-facs_16_r-010	P-3-facs_16_r	3	facs_16_r	פאול, יוסף	גימפּעל	male	רחל האָט געשפּילט ביי אים אין לעמבערג	אַ טעאַטער-דירעקטאָר ביי וועמען די פרוי פונעם סוביעקט האָט געשפּילט.
M-3-facs_16_r-011	P-3-facs_16_r	3	facs_16_r	פאול, יוסף	טעכטערל *	female	זייער קליין טעכטערל; אַרומגעפאָרן מיט קאָנצערטן צוזאַמען מיט אירע עלטערן	די טאָכטער פונעם סוביעקט.
M-3-facs_16_tr_1752653044-000	P-3-facs_16_tr_1752653044	3	facs_16_tr_1752653044	פאָזי אַריה [ישראל אַריה פּאָזיקאָוו]	פֿאָטער *	זכר	אַ רב, וואָס האָט זיך אָפּגעזאָגט פון כסאַ הרבנות און זיך פֿאַרנומען מיטן מסחר פֿון וואלד און תבואַה	דער פֿאָטער פֿונעם סוביעקט.
M-3-facs_16_tr_1752653044-001	P-3-facs_16_tr_1752653044	3	facs_16_tr_1752653044	פאָזי אַריה [ישראל אַריה פּאָזיקאָוו]	יצחק רויטבלום	זכר	"א""ר פֿון יצחק רויטבלום"	ער האָט רעזשיסירט די פּיעסע „דער בינשטאָק“.
M-3-facs_16_tr_1752653044-002	P-3-facs_16_tr_1752653044	3	facs_16_tr_1752653044	פאָזי אַריה [ישראל אַריה פּאָזיקאָוו]	ליליען שאַפּיראָ	נקבה	טענץ פֿון ליליען שאַפּיראָ	זי האָט געשטעלט די טענץ פֿאַר דער פּיעסע „דער בינשטאָק“.
M-3-facs_16_tr_1752653044-003	P-3-facs_16_tr_1752653044	3	facs_16_tr_1752653044	פאָזי אַריה [ישראל אַריה פּאָזיקאָוו]	דר. י. נ. שטיינבערג	זכר	איבערגעזעצט אין רוסיש דורך דר. י. נ. שטיינבערג	ער האָט איבערגעזעצט די פּיעסע „דער בינשטאָק“ אין רוסיש.
M-3-facs_16_tr_1752653044-004	P-3-facs_16_tr_1752653044	3	facs_16_tr_1752653044	פאָזי אַריה [ישראל אַריה פּאָזיקאָוו]	מ. עלקין	זכר	"א""ר פֿון מ. עלקין"	ער האָט רעזשיסירט די פּיעסע „דער אויפֿשטאַנד פֿון די קינדער“.
M-3-facs_16_tr_1752653044-005	P-3-facs_16_tr_1752653044	3	facs_16_tr_1752653044	פאָזי אַריה [ישראל אַריה פּאָזיקאָוו]	יצחק טעפּער	זכר	"א""ר פֿון יצחק טעפּער"	ער האָט רעזשיסירט די קאָמעדיע „די רעדאַקציע“ אין מילוואָקי.
M-3-facs_16_tr_1752653044-006	P-3-facs_16_tr_1752653044	3	facs_16_tr_1752653044	פאָזי אַריה [ישראל אַריה פּאָזיקאָוו]	ל. מ. שטיין	זכר	פֿאַרלאג ל. מ. שטיין	ער איז געווען דער פֿאַרלעגער פֿון דער פּיעסע „דער בינשטאָק“.
M-3-facs_16_tr_1752653044-007	P-3-facs_16_tr_1752653044	3	facs_16_tr_1752653044	פאָזי אַריה [ישראל אַריה פּאָזיקאָוו]	ב. קלעצקין	זכר	פֿאַרלאג ב. קלעצקין	ער איז געווען דער פֿאַרלעגער פֿון דער פּיעסע „יואָש“.
M-3-facs_16_tr_1752653044-008	P-3-facs_16_tr_1752653044	3	facs_16_tr_1752653044	פאָזי אַריה [ישראל אַריה פּאָזיקאָוו]	מאַקס יאַנקאָוויץ	זכר	פֿאַרלאג פֿון מאַקס יאַנקאָוויץ	ער איז געווען דער פֿאַרלעגער פֿון דער פּיעסע „טרוקענע ביינער“.
M-3-facs_16_tr_1752653044-009	P-3-facs_16_tr_1752653044	3	facs_16_tr_1752653044	פאָזי אַריה [ישראל אַריה פּאָזיקאָוו]	צעשינסקי	זכר	פֿאַרלאַג צעשינסקי	ער איז געווען דער פֿאַרלעגער פֿון דער דראַמאַטישער פּאָעמע „יוסף“.
M-3-facs_17_tr_1752653007-000	P-3-facs_17_tr_1752653007	3	facs_17_tr_1752653007	פּאָזנאַנסקי, הערש	זיידן*		אַ מנקר	דער סוביעקט האָט געהאַט אַ חסידישע דערציאונג ביי זיין זיידן.
M-3-facs_17_tr_1752653007-001	P-3-facs_17_tr_1752653007	3	facs_17_tr_1752653007	פּאָזנאַנסקי, הערש	פרץ			דער סוביעקט האָט דעביוּטירט אין זיין פּיעסע „אַמאָל איז געווען אַ מלך“.
M-3-facs_17_tr_1752653007-002	P-3-facs_17_tr_1752653007	3	facs_17_tr_1752653007	פּאָזנאַנסקי, הערש	איציק קאָוונער		זון פֿון לייב און חנה קאדיסאָן	דער סוביעקט האָט צוזאַמען מיט אים געשאַפן אַ דראַמסעקציע ביי דער „קאָמ. צוקונפט“.
M-3-facs_17_tr_1752653007-003	P-3-facs_17_tr_1752653007	3	facs_17_tr_1752653007	פּאָזנאַנסקי, הערש	לייב			ער איז דער פֿאָטער פֿון איציק קאָוונער.
M-3-facs_17_tr_1752653007-004	P-3-facs_17_tr_1752653007	3	facs_17_tr_1752653007	פּאָזנאַנסקי, הערש	חנה קאדיסאָן			זי איז די מוטער פֿון איציק קאָוונער.
M-3-facs_17_tr_1752653007-005	P-3-facs_17_tr_1752653007	3	facs_17_tr_1752653007	פּאָזנאַנסקי, הערש	פּנחס דינער		אונטער דער לייטונג פֿון פּנחס דינער, געשאַפן דער ערשטער פּרואוו פֿון אַ יידישער אַרבעטער-בינע	אונטער זיין לייטונג איז געשאַפן דער ערשטער פּרואוו פֿון אַ יידישער אַרבעטער-בינע ווו דער סוביעקט האָט געשפּילט.
M-3-facs_17_tr_1752653007-006	P-3-facs_17_tr_1752653007	3	facs_17_tr_1752653007	פּאָזנאַנסקי, הערש	מרים קאַרפּילאָוו			דער סוביעקט האָט געשפּילט די ראָל פֿון „פֿאָטער“ אין איר פּיעסע „שטורם-טעג“.
M-3-facs_17_tr_1752653007-007	P-3-facs_17_tr_1752653007	3	facs_17_tr_1752653007	פּאָזנאַנסקי, הערש	דר. מ. ווייכערט			דער סוביעקט איז אַריינגעטראָטן אין דער דראַמשול אונטער זיין לייטונג.
M-3-facs_17_tr_1752653007-008	P-3-facs_17_tr_1752653007	3	facs_17_tr_1752653007	פּאָזנאַנסקי, הערש	דוד הערמאַן			דער סוביעקט איז אַריינגעטראָטן אין זיין דראַמשול און שפּעטער איבערגעגאַנגען אין זיין דראַמסטודיע.
M-3-facs_17_tr_1752653007-009	P-3-facs_17_tr_1752653007	3	facs_17_tr_1752653007	פּאָזנאַנסקי, הערש	אַברהם מאָרעווסקי		אָנפֿירונג אַברהם מאָרעווסקי	ער איז געווען דער אָנפֿירער פונעם קראָקעווער יידישן געזעלשאַפֿטלעכן טעאַטער ווו דער סוביעקט איז געווען אָנגאַזשירט.
M-3-facs_17_tr_1752653007-010	P-3-facs_17_tr_1752653007	3	facs_17_tr_1752653007	פּאָזנאַנסקי, הערש	יאָנאַס טורקאָוו		לייטונג יאָנאַס טורקאָוו	ער איז געווען דער לייטער פֿון „ווניט“ ווו דער סוביעקט האָט געשפּילט.
M-3-facs_17_tr_1752653009-000	P-3-facs_17_tr_1752653009	3	facs_17_tr_1752653009	פאָזנער (יחיאל-) מאיר	פֿאָטער*	זכר		ער איז געווען דער פֿאָטער פֿון מאיר פּאָזנער.
M-3-facs_17_tr_1752653009-001	P-3-facs_17_tr_1752653009	3	facs_17_tr_1752653009	פאָזנער (יחיאל-) מאיר	מוטער*	נקבה		זי איז געווען די מוטער פֿון מאיר פּאָזנער.
M-3-facs_17_tr_1752653009-002	P-3-facs_17_tr_1752653009	3	facs_17_tr_1752653009	פאָזנער (יחיאל-) מאיר	ר' אַליהו חיים מייזעל	זכר	דער אָרטיקער רב אין לאָדזש	מאיר פּאָזנער האָט ביי אים געלערנט אין לאָדזש.
M-3-facs_17_tr_1752653009-003	P-3-facs_17_tr_1752653009	3	facs_17_tr_1752653009	פאָזנער (יחיאל-) מאיר	פּריוואַט-לערער*	זכר		מאיר פּאָזנער האָט ביי אים געלערנט האַרמאָניע און קאָנטראַפּונקט.
M-3-facs_17_tr_1752653009-004	P-3-facs_17_tr_1752653009	3	facs_17_tr_1752653009	פאָזנער (יחיאל-) מאיר	מאָריס ראָזענפעלד	זכר	דיכטער	מאיר פּאָזנער האָט געשאַפֿן מוזיק צו זיינע „הערבסט-בלעטלעך“.
M-3-facs_17_tr_1752653009-005	P-3-facs_17_tr_1752653009	3	facs_17_tr_1752653009	פאָזנער (יחיאל-) מאיר	ה. עפּפעלבערג	זכר		מאיר פּאָזנער האָט איבערגעאַרבעט זיין ווערק „דוד אין דער ווייסטע“ און פֿאַרפֿאַסט מוזיק דערצו.
M-3-facs_17_tr_1752653009-006	P-3-facs_17_tr_1752653009	3	facs_17_tr_1752653009	פאָזנער (יחיאל-) מאיר	רייזען	זכר	לעקסיקאָגראַף	ער האָט פֿאַרצייכנט מאיר פּאָזנערן אין זיין לעקסיקאָן.
M-3-facs_17_tr_1752653009-007	P-3-facs_17_tr_1752653009	3	facs_17_tr_1752653009	פאָזנער (יחיאל-) מאיר	שליסקי	זכר	חזן	מאיר פּאָזנער איז געווען דער דיריגענט פֿון דער „סינאַגאָג קאָראַל עלייענס“ בעת ער איז דאָרט געווען חזן.
M-3-facs_17_tr_1752653009-008	P-3-facs_17_tr_1752653009	3	facs_17_tr_1752653009	פאָזנער (יחיאל-) מאיר	ראָזענבלאַט	זכר	חזן	מאיר פּאָזנער איז געווען דער דיריגענט פֿון דער „סינאַגאָג קאָראַל עלייענס“ בעת ער איז דאָרט געווען חזן.
M-3-facs_17_tr_1752653009-009	P-3-facs_17_tr_1752653009	3	facs_17_tr_1752653009	פאָזנער (יחיאל-) מאיר	בן-עמי	זכר		ער האָט רעזשיסירט יעוורעאינאָוו'ס פּיעסע צוזאַמען מיט דעם מחבר.
M-3-facs_17_tr_1752653009-010	P-3-facs_17_tr_1752653009	3	facs_17_tr_1752653009	פאָזנער (יחיאל-) מאיר	יעוורעאינאָוו	זכר		מאיר פּאָזנער האָט געשריבן די מוזיק צו זיין פּיעסע „די שיף מיט צדיקים“.
