play	page	line_id	offset	length	current_type	text_span	full_line	source	source_tool	source_user	source_tsid	source_date	prior_type	prior_source_tool	n_layers_touched	parent_check
AlNaharotBavel-Amkreut&Freund1909	18	r1l7	0	87	setting	(בַּיי זִמְרִי, פאוויליאָן זֶעהר רֵייך פֿערציערט מִיט סטאַטוען אוּן פֿיגורען, בּלומֶען,	(בַּיי זִמְרִי, פאוויליאָן זֶעהר רֵייך פֿערציערט מִיט סטאַטוען אוּן פֿיגורען, בּלומֶען,	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364415	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	18	r1l8	0	52	setting	וואַזען, פאַלמענבייטער, שׁפרִינְגבּרונֶען, עטצ. עצט.	וואַזען, פאַלמענבייטער, שׁפרִינְגבּרונֶען, עטצ. עצט.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364415	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	18	r1l9	0	23	entrance	(זמרי, פריסטער קוליאן).	(זמרי, פריסטער קוליאן).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103041	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	18	r1l13	6	23	business	(ווייזט איהם אין קוליס)	זמרי: (ווייזט איהם אין קוליס) דָא קוּק אַהין, זֶעה ווִי דֶער קֶענִיג שפּאציערט.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103041	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	18	r1l24	70	9	business	(זינגענד)	פריסטער: דָאן זִמְרִי מַיין פְרֵיינְד, דָאן ווינְשֶׁע אִיך דִיר גלִיק (זינגענד) דֶער	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364415	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	18	r1l26	0	31	entrance	(אויפטריט קעניג, כאהר, פאלמירא)	(אויפטריט קעניג, כאהר, פאלמירא)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103041	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	19	r1l2	6	16	business	(זיך פערנייגענד)	זמרי: (זיך פערנייגענד) מַיין קֶענִיג! אַלע מיֵינֶע ווינְשֶׁע אוּן אַלע מיֵינֶע	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103042	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	19	r1l15	9	17	business	(אפאַרט ערציטערט)	פאלמירא: (אפאַרט ערציטערט) דַארְף אִיך מיֵינֶע אוִיערֶען טרוִיען? אִיז עֶס	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364416	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	19	r1l25	7	12	business	(אויסער זיך)	קעניג: (אויסער זיך) אוּן אֵיין זאלְכֶעס פָאלְק לעבּט אוּנְטֶער מַיין שוּטץ?	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103042	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	19	r1l28	7	9	business	(צערטליך)	קעניג: (צערטליך) שפּריך מיֵינֶע ליעבּע. וָואס ווערֶע דַיין רַאטְה אִין	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103042	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	20	r1l17	6	7	delivery	(אפארט)	זמרי: (אפארט) וואָס אִיז דָאס?	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103043	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	20	r1l24	6	12	business	(אויסער זיך)	זמרי: (אויסער זיך) ווא... וואָס? וואָס הַייסְט דָאס? אָה מַיין קֶענִיג! פֶערְצַייהֶע,	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103043	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	20	r1l29	0	11	business	(בענטשט זי)	(בענטשט זי) דֶער זֶעגֶען פוּן דִי הֵיילִיגֶע גֶעטֶער זָאל אויִסגעֶהן צוּ דַיין	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103043	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	20	r1l31	9	38	business	(ווענדעט זיך פון איהם אוועק פערעכטליך)	פאלמירא: (ווענדעט זיך פון איהם אוועק פערעכטליך).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103043	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	20	r1l32	7	9	business	(צערטליך)	קעניג: (צערטליך) זֵיי רוּהיג מיֵינֶע ליעבּע! אִיך האבּ דִיר מַיין וָוארְּט	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103043	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	20	r1l35	0	9	business	(צו זמרי)	(צו זמרי) לאָז אַלע מיֵינֶע רֶעטהֶע זאפארְט פֶערְזאמְלֶען אִין מַיין	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103043	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	20	r1l37	0	8	business	(צו אלע)	(צו אלע) פאלְגט מִיך! (אלע אב אויסער פאלמירא און זמרי).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103043	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	20	r1l37	22	32	business	(אלע אב אויסער פאלמירא און זמרי)	(צו אלע) פאלְגט מִיך! (אלע אב אויסער פאלמירא און זמרי).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364417	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	21	r1l4	47	8	business	(וויינט)	אוּנטריי גֶעוְוארֶען דֶעם יודִישֶׁען גלויבּען! (וויינט) דָאך, מוּטער, זִיסֶע	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364418	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	21	r1l9	6	12	business	(אויפגערעגט)	זמרי: (אויפגערעגט) טהוּט מִיר הנאה!... פרֵייט מִיך זֶעהר! אַך מיֵינֶע שׁולְד!	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103297	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	21	r1l14	57	15	business	(צֶערְטלִיך צוּ	פּאטריאטיין גֶעמאכט אָה אִיך בּלינדער, אִיך בּלינדער!... (צֶערְטלִיך צוּ	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364418	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	21	r1l15	0	6	business	אִיהר)	אִיהר) פאַלמירא! טאָכְטֶער! לאזֶען מִיר דִי יוּדענפראגע בַּיי זַייטֶע,	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364418	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	21	r1l26	9	13	business	(גלייכגילטיג)	פאלמירא: (גלייכגילטיג) אָבּער אִיך האבּ אִיהם נִישְט ליעבּ.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103297	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	21	r1l27	6	12	business	(אויסער זיך)	זמרי: (אויסער זיך) הֶערֶע ווֶעלְט אוּן שׁטוִינֶע! מִיט ווֶעלְכֶען גלֵייכגִילְטִיגֶען	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103297	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	21	r1l30	31	31	business	(פלוצלינג פון אַ געדאנק ערפאסט)	זמרי: בּיזטוּ פוּן זיִנעֶן?... (פלוצלינג פון אַ געדאנק ערפאסט) אָה... יֶעצְט עֶרְשְׁט	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364418	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	22	r1l4	9	8	business	(בייטער)	פאלמירא: (בייטער) אָה מיֵינֶע בּעדויערנסווערטהע גראסֶעלְטֶערְן! אִיהר	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103299	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	22	r1l8	6	19	business	(ווילד אויפשרייענד)	זמרי: (ווילד אויפשרייענד) אָה!... אִיז דָאס דַיין לאהן צוּ דַיין פָאטֶער פַאר	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103299	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	22	r1l14	9	8	business	(וויינט)	פאלמירא: (וויינט) נֵיין! נִישְט אָן דֶעם צווייפֶעל אִיך, דֶען מיֵינֶע מוּטער אִיז	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103299	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	22	r1l29	40	23	business	(קניעט, קישט זיין קניע)	פָאטֶער פוּן דִיעזֶען פִינְסטֶערְן וועג (קניעט, קישט זיין קניע) לאָז מִיך דַיין	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364420	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	22	r1l31	6	17	business	(שמייסט זי צוויק)	זמרי: (שמייסט זי צוויק) גענוּג! אוֹיס דִיר שפּריכט דֶער יוּד זרוּבּבל, אָבּער	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103299	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	22	r1l34	9	14	business	(שפרינגט אויך)	פאלמירא: (שפרינגט אויך) אַזוי?... (פויזע) זאָג מִיר פָאטֶער, האסטוּ אוִיסֶער	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103299	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	22	r1l34	34	7	business	(פויזע)	פאלמירא: (שפרינגט אויך) אַזוי?... (פויזע) זאָג מִיר פָאטֶער, האסטוּ אוִיסֶער	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364420	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	22	r1l36	6	7	business	(ווילד)	זמרי: (ווילד) וויטצִיג? ...זצִיג בּיזטוּ וֶוען אִין מִיר קאכט דאָס בּלוּט?	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103299	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	23	r1l6	74	4	exit	(אב)	בּעשטייגען דֶעם שַׁייטֶערְהוִיפֶען, אַלס מִיט דַיין קֶענִיג דֶעם טְרָאהן! (אב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364421	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	23	r1l7	6	26	business	(פערבליפט, קוּקט איהר נאך)	זמרי: (פערבליפט, קוּקט איהר נאך) נוּן, וואָס טהוּט מֶען יֶעצְט? טַייפֶעל אוּן	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364421	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	23	r1l9	8	7	business	(זינגט)	זרובבל: (זינגט).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103301	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	23	r1l10	6	24	exit	(לוישט, מומיקורט... אַב)	זמרי: (לוישט, מומיקורט... אַב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364421	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	23	line_1649596815023_1750	0	62	entrance	(געזאנג, ערשיינט פאלמירא, לויפט אַ קעגען און קומט מיט זרובבל).	(געזאנג, ערשיינט פאלמירא, לויפט אַ קעגען און קומט מיט זרובבל).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364421	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	23	r1l14	25	8	business	(וויינט)	הִימֶעל צוּ פערדוּנקלען? (וויינט).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103301	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	23	r1l17	9	8	business	(שלוכצט)	פאלמירא: (שלוכצט) אַך מַיין זרוּבּבל! בּין אִיך דֶען ווערְטה דַיינֶע צוּ	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103301	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	24	r1l10	0	12	delivery	(בעגייסטערט)	(בעגייסטערט) אוּן וֶוען דערזעלבּער הָאט יֶעצְט פַאר זַיין פָאלְק דִי	rule_based	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	290066597	2026-05-31	business	YiDraCor-annotation-pipeline	2	
AlNaharotBavel-Amkreut&Freund1909	24	r1l16	9	25	business	(מיט די אויגען צום הימעל)	פאלמירא: (מיט די אויגען צום הימעל) אָמֵן! רוּף אִיך פוּן מַיין טִיעפסטֶען	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103303	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	24	r1l19	0	22	business	(פאלט אויף זיין ברוסט)	(פאלט אויף זיין ברוסט) אוּן דוּ מַיין זרוּבּבל דוּ ווערְסט אוּנְזֶער אַנפיהרער	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103303	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	24	r1l21	0	22	entrance	(אויפטריט זמרי ווילד).	(אויפטריט זמרי ווילד).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103303	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	24	r1l26	53	15	business	(ציהט די זעבעל)	לעבּענדיג פֶערְלאזט דוּ נִישְט מֶעהר דִיעזֶעס הוִיז! (ציהט די זעבעל).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364422	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	24	r1l28	6	39	business	(שמייסט זי אוועק און פערפאלגט זרובבל'ן)	זמרי: (שמייסט זי אוועק און פערפאלגט זרובבל'ן).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103303	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	24	r1l29	8	18	business	(ווייכט איהם אויס)	זרובבל: (ווייכט איהם אויס) פֵייגלִינְג! גֶעגֶען אֵיין אוּנבּעוואפענטען?	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103303	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	24	r1l30	9	15	business	(צווישען ביידע)	פאלמירא: (צווישען ביידע) פָאטֶער! ווילסטוּ אֵיין מארְד בּעגעהן? פָאטֶער!	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103303	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	25	r1l2	54	15	business	(פערפאלגט איהם)	דָא זאָל דאָס ערְשׁטֶע אפּפער פוּן מַיין ראכֶע זַייי! (פערפאלגט איהם).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364424	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	25	r1l3	8	51	business	(ביז יעצט זיך געוועהרט, ווענדט זיך פלעטצליך העלדיש)	זרובבל: (ביז יעצט זיך געוועהרט, ווענדט זיך פלעטצליך העלדיש) נֵיין דָאס וועסטוּ	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103305	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	25	r1l4	25	40	business	(ענטרייסט איהם דעם זעבעל, דראהט איהם...)	נִישְט ערלעבּען, משוּמד! (ענטרייסט איהם דעם זעבעל, דראהט איהם...)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364424	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	25	r1l5	9	32	business	(ווארפט זיך אויף זרובבל שרייענד)	פאלמירא: (ווארפט זיך אויף זרובבל שרייענד) זרוּבּבל! עֶס אִיז מַיין פָאטֶער!	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103305	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	25	r1l6	8	68	business	(זיך דערמאנענדיג, צעברעכט דעם זעבעל שמייסט אוועק די שטיקער מיט לערם)	זרובבל: (זיך דערמאנענדיג, צעברעכט דעם זעבעל שמייסט אוועק די שטיקער מיט לערם).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103305	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	25	r1l7	9	24	business	(שלוכצט אויף זיין ברוסט)	פאלמירא: (שלוכצט אויף זיין ברוסט).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103305	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	25	r1l8	6	8	business	(ציטערט)	זמרי: (ציטערט).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288103305	2026-05-20			1	
AlNaharotBavel-Amkreut&Freund1909	25	r1l9	0	10	setting	פאָרהאַנג.	פאָרהאַנג.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288895890	2026-05-25		YiDraCor-annotation-pipeline	2	
AlNaharotBavel-Amkreut&Freund1909	26	r1l8	0	80	setting	(אֵיין צוּמער אִין צווייען גֶעטהֵיילְט. — רֶעכטס אַ דִיוואן אוֹיף ווֶעלְכֶען עֶס	(אֵיין צוּמער אִין צווייען גֶעטהֵיילְט. — רֶעכטס אַ דִיוואן אוֹיף ווֶעלְכֶען עֶס	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364425	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	26	r1l9	0	83	setting	שלאפט אֶלְיָקים געבּען אִיהם אַ בֶּענְקִיל מִיט זַיינֵע אבֶּערְקלֵיידֶער. — לִינְקס	שלאפט אֶלְיָקים געבּען אִיהם אַ בֶּענְקִיל מִיט זַיינֵע אבֶּערְקלֵיידֶער. — לִינְקס	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364425	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	26	r1l10	0	85	setting	אֵיין צִימֶערִיל מִיט אַ טִישֶׁעל אוּן זֶעסֶעל. — פֿאָרענט אֵיין שׁפִינְרֶעדֶעל בַּיי	אֵיין צִימֶערִיל מִיט אַ טִישֶׁעל אוּן זֶעסֶעל. — פֿאָרענט אֵיין שׁפִינְרֶעדֶעל בַּיי	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364425	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	26	r1l11	0	77	setting	ווֶעלְכֶען יְהוּדִית זִיצְט אוּן ארְבֵּייט. — אויפ'ן טִישֶׁעל אַ טֶעלֶער מִיט	ווֶעלְכֶען יְהוּדִית זִיצְט אוּן ארְבֵּייט. — אויפ'ן טִישֶׁעל אַ טֶעלֶער מִיט	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364425	2026-05-21			1	
AlNaharotBavel-Amkreut&Freund1909	26	r1l12	0	34	setting	צורִיקגֶעבּלִיבֶּענֶע שׁפֵייזֶען).	צורִיקגֶעבּלִיבֶּענֶע שׁפֵייזֶען).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364425	2026-05-21			1	
