edition,page(s),line_id / count,category,owner,issue/detail,text,suggested_action
Dos Yudishe Herts,29,r1l27,untagged speaker (named),NOA,label 'הערמאן' matches cast role,"הערמאן: אוּן איִהר, ר' למְך, האָט אוֹיף ",tag speaker xmlid:hermn
Dos Yudishe Herts,29,r1l29,untagged speaker (named),NOA,label 'סערקע' matches cast role,סערקע: דיִנְה'לֶע אַליין האָט אויך געזאָ,tag speaker xmlid:serkele
Dos Yudishe Herts,29,r1l30,untagged speaker (named),NOA,label 'הערמאן' matches cast role,"הערמאן: איִז דאָס אמְת, ר' למך?",tag speaker xmlid:hermn
Dos Yudishe Herts,29,r1l31,untagged speaker (named),NOA,label 'למך' matches cast role,למך: פֿערשטעהסטוּ מִיך דִינְה'לע האָט אַ,tag speaker xmlid:lmkh
Dos Yudishe Herts,29,r1l33,untagged speaker (named),NOA,label 'משה' matches cast role,משה: וואָס איִךְ בּין גאָר אַ בּעֶר?,tag speaker xmlid:feter_mshh
Dos Yudishe Herts,30,r1l2,untagged speaker (named),NOA,label 'למך' matches cast role,למך: נֵיין אַ קאטשקע.,tag speaker xmlid:lmkh
Dos Yudishe Herts,30,r1l3,untagged speaker (named),NOA,label 'סערקע' matches cast role,"סערקע: צוּ מיינע שׁונְאִים'ס קעפּ, אוּן ",tag speaker xmlid:serkele
Dos Yudishe Herts,30,r1l6,untagged speaker (named),NOA,label 'הערמאן' matches cast role,"הערמאן: הַייסְט עֶס, אויבּ ניִשט יעקב, א",tag speaker xmlid:hermn
Dos Yudishe Herts,30,r1l9,untagged speaker (named),NOA,label 'סערקע' matches cast role,"סערקע: רוֹיזעֶניוּ, צוּ וואָס האָסטוּ די",tag speaker xmlid:serkele
Dos Yudishe Herts,30,r1l11,untagged speaker (named),NOA,label 'ראזא' matches cast role,"ראזא: אָבּער, מאַמעֶ'ניוּ, אַז איִך קוּם",tag speaker xmlid:rz
Dos Yudishe Herts,30,r1l13,untagged speaker (named),NOA,label 'סערקע' matches cast role,סערְקֶע: אָבּער וואָס האָט עֶר זיִך צוּ ,tag speaker xmlid:serkele
Dos Yudishe Herts,30,r1l16,untagged speaker (named),NOA,label 'הערמאן' matches cast role,הערמאן: אוּן וואָס קֶעהרְט איִהר זִיך אָ,tag speaker xmlid:hermn
Dos Yudishe Herts,30,r1l17,untagged speaker (named),NOA,label 'פערקע' matches cast role,"פֶערְקֶע: למך, וואָס שווייגסטוּ? וואָס נ",tag speaker xmlid:serkele
Dos Yudishe Herts,30,r1l19,untagged speaker (named),NOA,label 'למך' matches cast role,"למְך: העֶרְמַאן, טהוּ מיִר אַ טובה אוּן ",tag speaker xmlid:lmkh
Dos Yudishe Herts,30,r1l23,untagged speaker (named),NOA,label 'הערמאן' matches cast role,הערמאן: וֶוער דעֶרְט דֶען צוּ אִיהר? איך,tag speaker xmlid:hermn
Dos Yudishe Herts,30,r1l25,untagged speaker (named),NOA,label 'סערקע' matches cast role,"סערקע: דוּ זאָגסט דאָך, אַז עֶר איִז דיי",tag speaker xmlid:serkele
Dos Yudishe Herts,30,r1l28,untagged speaker (named),NOA,label 'הערמאן' matches cast role,הערמאן: עֶר האָט מיִר אַלסדינג דערצעהלט.,tag speaker xmlid:hermn
Dos Yudishe Herts,30,r1l29,untagged speaker (named),NOA,label 'סערקע' matches cast role,"סערקע: נוּ, קאנסטוּ נאָך פרעגען?",tag speaker xmlid:serkele
Dos Yudishe Herts,30,r1l30,untagged speaker (named),NOA,label 'הערמאן' matches cast role,"הערמאן: שׁווייגער, ניִשְׁט צוּ אַייך רעד",tag speaker xmlid:hermn
Dos Yudishe Herts,30,r1l33,untagged speaker (named),NOA,label 'למך' matches cast role,למך: האָסְט טאקי רעכֿט!,tag speaker xmlid:lmkh
Dos Yudishe Herts,34,r1l11,untagged speaker (named),NOA,label 'זלמן' matches cast role,"זלמן: אוֹי, מאַנזבּילען! פִיהרֶען אוּנז ",tag speaker xmlid:lmkh
Dos Yudishe Herts,37,r1l7,untagged speaker (named),NOA,label 'דיענער' matches cast role,דיענער: אַ פריילין האָט אייַךְ געֶוואָלט,tag speaker xmlid:diener
Dos Yudishe Herts,37,r1l9,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,"פּאפּעסקא: נעכסטֶענְס מאָל, וֶוען דוּ וֶ",tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,37,r1l12,untagged speaker (named),NOA,label 'דיענער' matches cast role,"דיענער: איִךְ האָבּ קיין שולד, מאַדאַם, ",tag speaker xmlid:diener
Dos Yudishe Herts,37,r1l15,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,פאָפּעסקא: געֶה אוּן שיק מיִר אַרייַן דא,tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,37,r1l18,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,"פאפעסקא: וואָס איִז אייַעֶר וואוּנש, פֿר",tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,37,r1l19,untagged speaker (named),NOA,label 'ליידא' matches cast role,"ליידאַ: מוּטער, דאָס איִז דאָס פֿרייליין",tag speaker xmlid:lid
Dos Yudishe Herts,37,r1l21,untagged speaker (named),NOA,label 'דינה' matches cast role,"דינה: יאָ, מיִךְ האָט איִהר דאַמאַלס געֶ",tag speaker xmlid:dinhle
Dos Yudishe Herts,37,r1l22,untagged speaker (named),NOA,label 'ליידא' matches cast role,ליידא: איִהר זַייט זיינע פֿריינדין?,tag speaker xmlid:lid
Dos Yudishe Herts,37,r1l23,untagged speaker (named),NOA,label 'דינה' matches cast role,דינה: איִך... בּין זיינע בּרויט.,tag speaker xmlid:dinhle
Dos Yudishe Herts,37,r1l26,untagged speaker (named),NOA,label 'דינה' matches cast role,דִינְה: דיִנְה...,tag speaker xmlid:dinhle
Dos Yudishe Herts,37,r1l27,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,פאָפּעסקא: אוּן דיינע עלטערן?,tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,37,r1l28,untagged speaker (named),NOA,label 'דינה' matches cast role,"דינה: דעֶר אָרימער ווירְט, וועלכער האָט ",tag speaker xmlid:dinhle
Dos Yudishe Herts,37,r1l30,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,פּאפּעסקא: אוּן דוּ בּיזט זיינע בּרויט?,tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,38,r1l2,untagged speaker (named),NOA,label 'דינה' matches cast role,דינה: יאָ.,tag speaker xmlid:dinhle
Dos Yudishe Herts,38,r1l3,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,פאָפּעסקא: זַייט ווען ליעבּט איִהר איִךְ,tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,38,r1l4,untagged speaker (named),NOA,label 'דינה' matches cast role,דינה: שׁוֹין זֶעהְר לאַנג. וועהרֶענְד זַ,tag speaker xmlid:dinhle
Dos Yudishe Herts,38,r1l20,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,"פּאַפּעֶסקאַ: מאַך איִהם גליקליך, דיִנה'",tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,38,r1l22,untagged speaker (named),NOA,label 'דינה' matches cast role,דינה: דאָס וֶועל איִךְ יאָ.. מיִט מיין ג,tag speaker xmlid:dinhle
Dos Yudishe Herts,38,r1l24,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,פּאפּעסקאַ: אָבּעֶר...,tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,38,r1l26,untagged speaker (named),NOA,label 'דינה' matches cast role,"דינה: פוּן אייַךְ, מאַדאַם, העֶנגט יעצְט",tag speaker xmlid:dinhle
Dos Yudishe Herts,38,r1l28,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,"פאָפּעסקאַ: ערקלער מיִר, קיִנְד, וואָס ד",tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,38,r1l29,untagged speaker (named),NOA,label 'דינה' matches cast role,"דִינה: איִך האָבּ אַ שטיעפֿמוטער, וֶועלְ",tag speaker xmlid:dinhle
Dos Yudishe Herts,39,r1l22,untagged speaker (named),NOA,label '2 קינדער' matches cast role,"2 קינדער: וויִקטאָר אוּן ליִדאַ, דאָס אי",tag speaker xmlid:tsvey_kinder
Dos Yudishe Herts,42,r1l2,untagged speaker (named),NOA,label 'ליידא' matches cast role,ליידא: אָבּער וֶוען דיִ מוּטעֶר געֶהט ני,tag speaker xmlid:lid
Dos Yudishe Herts,42,r1l9,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,פאָפּעֶסקאַ: 2 זיִהן האָבּ איִךְ אוֹיף ד,tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,42,r1l16,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,פאָפּעסקא: עֶר? עֶר?,tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,42,r1l23,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,"פאפעסקא: וואַרוּם ווילסטוּ ניט זיִצעֶן, ",tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,42,r1l26,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,פּאפעסקא: פאַרוואָס רופסטוּ מיִךְ גנעדיִ,tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,42,line_1654175755762_295,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,פאפעסקא: פרעמדע?,tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,43,r1l6,untagged speaker (named),NOA,label 'פאפעסקא' matches cast role,"פאָפעסקא: בּיזט גרויזאַס, אָבּער דאָך הא",tag speaker xmlid:ful_ffesk
Dos Yudishe Herts,45,r1l4,untagged speaker (named),NOA,label 'סערקע' matches cast role,סערקע: וואָס'זשֶׁע געהסטוּ נאָך אַזוֹי א,tag speaker xmlid:serkele
Dos Yudishe Herts,45,r1l15,untagged speaker (named),NOA,label 'משה' matches cast role,"משה: שוועסטער לעבּען, איִךְ וֶועל דיִך א",tag speaker xmlid:feter_mshh
Dos Yudishe Herts,45,r1l21,untagged speaker (named),NOA,label 'סערקעלע' matches cast role,"סערקעלע: משה'ניוּ, העֶר, וואָס סעֶרְקעֶל",tag speaker xmlid:serkele
Dos Yudishe Herts,45,r1l25,untagged speaker (named),NOA,label 'למך' matches cast role,"למך: ניִשְׁט וויִיִנעֶן, דִינְה'לֶע, גאָ",tag speaker xmlid:lmkh
Dos Yudishe Herts,46,r1l9,untagged speaker (named),NOA,label 'משה' matches cast role,משה: איִז וואָס'זשע האָבּ איִךְ דיִר געֶ,tag speaker xmlid:feter_mshh
Dos Yudishe Herts,46,r1l18,untagged speaker (named),NOA,label 'למך' matches cast role,"למך: הֶערְ'זשֶׁע, שוואָגער, וואָס איִך..",tag speaker xmlid:lmkh
Dos Yudishe Herts,46,r1l19,untagged speaker (named),NOA,label 'סערקע' matches cast role,"סערקע: דוּ שׁווייג, מיִט דיִר וֶועל איִך",tag speaker xmlid:serkele
Dos Yudishe Herts,46,r1l21,untagged speaker (named),NOA,label 'למך' matches cast role,למך: אוּנזער טאָכֿטער?,tag speaker xmlid:lmkh
Dos Yudishe Herts,46,r1l22,untagged speaker (named),NOA,label 'דינה' matches cast role,"דִינְה: מוהמע'ניוּ, וַוייסְט איִהר וֶועג",tag speaker xmlid:dinhle
Dos Yudishe Herts,46,r1l25,untagged speaker (named),NOA,label 'סערקע' matches cast role,"סערקע: וואָס דען, איך ווייס ניט? ווייל ד",tag speaker xmlid:serkele
Dos Yudishe Herts,46,r1l34,untagged speaker (named),NOA,label 'דינה' matches cast role,"דִינְה: דאַרְף איִךְ בּעֶטעֶן, מוהמעֶ'ני",tag speaker xmlid:dinhle
Dos Yudishe Herts,46,r1l36,untagged speaker (named),NOA,label 'פערקע' matches cast role,"פערקע: אַדרבּה, לאָמיִךְ שׁוֹין העֶרעֶן ",tag speaker xmlid:serkele
Dos Yudishe Herts,46,r1l38,untagged speaker (named),NOA,label 'דינה' matches cast role,"דינה: אַלזאָ הערט, מוהמע'ניוּ! מַיין קוּ",tag speaker xmlid:dinhle
Dos Yudishe Herts,46,r1l40,untagged speaker (named),NOA,label 'סערקע' matches cast role,סערקע: וַוייל דוּ זעהסט עֶרְשְׁט אַצוּנד,tag speaker xmlid:serkele
Dos Yudishe Herts,48,r1l4,untagged speaker (named),NOA,label 'סערקע' matches cast role,"סערקע: אוֹי, אַז שרייען זאָלסטוּ שׁוֹין ",tag speaker xmlid:serkele
Dos Yudishe Herts,48,r1l6,untagged speaker (named),NOA,label 'הערמאן' matches cast role,"הערמאן: נאָר צוּ אַייך רעֶד איִךְ, פעטער",tag speaker xmlid:hermn
Dos Yudishe Herts,48,r1l15,untagged speaker (named),NOA,label 'דינה' matches cast role,"דינה: יאָ, מוהמע'ניוּ, וועגען דעם בּין א",tag speaker xmlid:dinhle
Dos Yudishe Herts,48,r1l19,untagged speaker (named),NOA,label 'למך' matches cast role,למך: נישטאָ פאַרוואס!,tag speaker xmlid:lmkh
Dos Yudishe Herts,48,r1l20,untagged speaker (named),NOA,label 'סערקע' matches cast role,סערקע: פאַרוואָס'זשע האָסטוּ עֶס מיִר בּ,tag speaker xmlid:serkele
Dos Yudishe Herts,48,r1l21,untagged speaker (named),NOA,label 'דינה' matches cast role,דינה: וֶוען האָט איִהר מִיך דֶען געלאָזט,tag speaker xmlid:dinhle
Dos Yudishe Herts,48,r1l22,untagged speaker (named),NOA,label 'סערקע' matches cast role,"סערקע: נוּ, אוּן דוּ, למך? דוּ שׁטעהסט פ",tag speaker xmlid:serkele
Dos Yudishe Herts,48,r1l24,untagged speaker (named),NOA,label 'למך' matches cast role,למך: פע... פֿערשטעהסטוּ מִיך!,tag speaker xmlid:lmkh
Dos Yudishe Herts,48,r1l28,untagged speaker (named),NOA,label 'דינה' matches cast role,"דינה: וואָס העֶר איִךְ? מיין אייגענטוּם,",tag speaker xmlid:dinhle
Dos Yudishe Herts,48,r1l31,untagged speaker (named),NOA,label 'סערקע' matches cast role,סערקע: האָבּ איִך דיִך ניִט אויפגעהאָדעֶ,tag speaker xmlid:serkele
Dos Yudishe Herts,49,r1l14,untagged speaker (named),NOA,label 'זלמן' matches cast role,"זלמן: אוֹי, שְׁלעֶכט!",tag speaker xmlid:lmkh
Dos Yudishe Herts,50,r1l7,untagged speaker (named),NOA,label 'למך' matches cast role,"למך: וַוייל... נאָר, שאַ, אָט קוּמען זיי",tag speaker xmlid:lmkh
Dos Yudishe Herts,50,r1l10,untagged speaker (named),NOA,label 'סערקע' matches cast role,"סערקע: אַז איִךְ זאָג, זיִ וועֶט ניט פֿא",tag speaker xmlid:serkele
Dos Yudishe Herts,50,r1l12,untagged speaker (named),NOA,label 'ראזא' matches cast role,"ראָזאַ: מאַמעֶ, רוף ניִט מייַן מאַן מיִט",tag speaker xmlid:rz
Dos Yudishe Herts,50,r1l14,untagged speaker (named),NOA,label 'הערמאן' matches cast role,הערמאן: איִהר הֶערְט?,tag speaker xmlid:hermn
Dos Yudishe Herts,50,r1l15,untagged speaker (named),NOA,label 'למך' matches cast role,למך: וואָרט אַבּיסעלע.,tag speaker xmlid:lmkh
Dos Yudishe Herts,50,r1l16,untagged speaker (named),NOA,label 'ראזא' matches cast role,"ראזא: קוּק, מאמע, אוֹיף מַיינֶע אוִיערֶע",tag speaker xmlid:rz
Dos Yudishe Herts,50,r1l17,untagged speaker (named),NOA,label 'סערקע' matches cast role,סערקע: אָט דאָס זענען דיִ אויעריִנְגלעך?,tag speaker xmlid:serkele
Dos Yudishe Herts,50,r1l20,untagged speaker (named),NOA,label 'ראזא' matches cast role,ראזא: איִךְ האָבּ נאָר געֶגעֶבּעֶן אַ קו,tag speaker xmlid:rz
Dos Yudishe Herts,50,r1l23,untagged speaker (named),NOA,label 'הערמאן' matches cast role,הערמאן: וואָס זאָגט זיי? (וויל צוּלויפֿע,tag speaker xmlid:hermn
Dos Yudishe Herts,50,line_1654176433096_679,untagged speaker (named),NOA,label 'ראזא' matches cast role,"ראזא: וויִ געֶפֶֿעלען זיי דיִר, מאַמעֶני",tag speaker xmlid:rz
Dos Yudishe Herts,50,r1l27,untagged speaker (named),NOA,label 'סערקע' matches cast role,סערקע: מיִר געֶפעֶלעֶן זיי נאָר דערפֿאַר,tag speaker xmlid:serkele
