transkribus_url	transkribus_url	current_type	value	value_in_context	type_source	flag	comments
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=5	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=5	setting	גאָפעל אוּן מעסער, ווען דער פאָרהאַנג געהט אַרוֹיף שטעהט	גאָפעל אוּן מעסער, ווען דער פאָרהאַנג געהט אַרוֹיף שטעהט	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=5	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=5	setting	סאָבּעלע אוּן בּענְטשׁט ליכֿט).	סאָבּעלע אוּן בּענְטשׁט ליכֿט).	sinai (untooled push)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=5	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=5	entrance	(אויפֿטריט יאָכֿטשֶׁעֶ מיִט'ן טוּרְניִווער	סאבּעלע → (אויפֿטריט יאָכֿטשֶׁעֶ מיִט'ן טוּרְניִווער)	sinai (untooled push)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=7	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=7	exit	(אַב)	טוּרניווער → אוֹי טאָ אָ, אוֹי טאָ אָ, אוֹי טאָ טאָ, 10 אָקעֶס פֿאַסאָלעֶס (אַב)	sinai (untooled push)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=7	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=7	entrance business	(אין דער צייַט שְׁטעהט יאָכֿטשׁע אוּן שאָקעלט זיך. אויפֿטריט טוּרְניווער	סאבּעלע → (אין דער צייַט שְׁטעהט יאָכֿטשׁע אוּן שאָקעלט זיך. אויפֿטריט טוּרְניווער	Sinai proposal 2026-07-20		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=7	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=7	entrance business	קראָקעווער. יאָכֿטשע שאַ, שאַ, מַאךְ ניט קֵיין רעשׁ אָט געהן זיי).	סאבּעלע → קראָקעווער. יאָכֿטשע שאַ, שאַ, מַאךְ ניט קֵיין רעשׁ אָט געהן זיי).	Sinai proposal 2026-07-20		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=8	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=8	business	דעֶרְוַוייל דרעֶהט עֵר זיִך אוּם צוּ סאָבעלען אוּן גיִט איִהר אַ קוּשׁ.	דעֶרְוַוייל דרעֶהט עֵר זיִך אוּם צוּ סאָבעלען אוּן גיִט איִהר אַ קוּשׁ.	person:Noa (web UI)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=8	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=8	delivery	זיִנְגְט	קראָקעֶוועֶר זיִנְגְט:	person:Judith (web UI)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=9	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=9	business	איִן דעֶר צַייט וועֶן דיִ מוּזיִק שפּילט זאָגְט סאָבּעֶלעֶ צוּם קראָקעֶוועֶר.	סאבּעלע → איִן דעֶר צַייט וועֶן דיִ מוּזיִק שפּילט זאָגְט סאָבּעֶלעֶ צוּם קראָקעֶוועֶר.	person:Judith (web UI)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=9	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=9	exit	אב)	יאכטשע → ערוך. (אב)	person:Noa (web UI)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=10	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=10	exit	(טוּר⸗	סאבּעלע → נוּ ר' אוֹרח האָט איִהר שֵׂכֶל אוּן וואַרפט אייַךְ אַרוֹיס (טוּר⸗	Sinai proposal 2026-07-20		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=10	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=10	exit	ניִווער אָבּ)	סאבּעלע → ניִווער אָבּ) נאָ ר' קראָקעֶוועֶר האָט איִהר מיִר געֶבְּרַאַכְֿט?	person:Noa (web UI)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=10	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=10	business	(עֵר	קראקאווער → אַה, דיִ תחיִנה מייֵנְט איִהר? יאָ איִךְ האָבּ זיִ גיִבּראַכֿט (עֵר	Sinai proposal 2026-07-20		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=10	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=10	business	גיִט איִהר)	קראקאווער → גיִט איִהר) יעֶצְט ווײַזט וואָס איִהר קעֶנְט.	person:Noa (web UI)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=10	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=10	location	(אין פֿענסטער)	טוּרניווער: (אין פֿענסטער)	person:Judith (web UI)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=11	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=11	entrance business	(זיי נעהמען זיך אַרוּם, יאכֿטשע ערשיינט).	סאבּעלע → (זיי נעהמען זיך אַרוּם, יאכֿטשע ערשיינט).	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=11	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=11	exit	(ער יאָגט איהם אַרויס)	יאכטשע → מיִט'ן קאָפּ איִן דעֶר עֶרְד אַרייַן געֶהט (ער יאָגט איהם אַרויס)	person:Judith (web UI)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=11	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=11	business	(עֵר בּעהאַלט זיך	יאכטשע → טישׁ איךְ וועֶל אַמיסטעֶן זעהן וואָס זי מייֵנְט. (עֵר בּעהאַלט זיך	person:Noa (web UI)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=11	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=11	business	אוּנטער'ן טישׁ. אויפֿטריט טוּרְניווער אוּן זעצט זיך צוּם טישׁ, יאָכֿטשע	יאכטשע → אוּנטער'ן טישׁ. אויפֿטריט טוּרְניווער אוּן זעצט זיך צוּם טישׁ, יאָכֿטשע	person:Noa (web UI)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=11	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=11	business	גיט איהם אַ שׁלעפ).	יאכטשע → גיט איהם אַ שׁלעפ).	person:Noa (web UI)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=11	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=11	exit	(ער יאָגט איהם אַרויס)	יאכטשע → טאָ געֶהט איִן ד'רעֶד אַרייַן מיִט'ן קאָפּ (ער יאָגט איהם אַרויס)	person:Judith (web UI)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=11	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=11	business entrance	(ער בעהאַלט זיך. אויפֿטריט סאבעלע).	יאכטשע → (ער בעהאַלט זיך. אויפֿטריט סאבעלע).	Sinai option-C retype		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=12	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=12	business	(אין דער צייט הייבט זיך אויף יאכֿטשע און נעהמט דעם גאָרטעל	יאכטשע → (אין דער צייט הייבט זיך אויף יאכֿטשע און נעהמט דעם גאָרטעל	sinai (untooled push)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=12	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=12	exit	(בּיז ער יאָגט זי אָרויס)	יאכטשע → איִן שְׁלאָגְט איִהר) נאַ דיִר אַ קראָקעֶוועֶר (בּיז ער יאָגט זי אָרויס)	sinai (untooled push)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=12	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=12	business	איִן שְׁלאָגְט איִהר	יאכטשע → איִן שְׁלאָגְט איִהר) נאַ דיִר אַ קראָקעֶוועֶר (בּיז ער יאָגט זי אָרויס)	person:Noa (web UI)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=12	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=12	entrance business	(אויפֿטריט טוּרְניווער, יאָכֿטשׁע וויל איהם אַרויסיאגען, דער טוּרְניווער לויפְֿט	יאכטשע → (אויפֿטריט טוּרְניווער, יאָכֿטשׁע וויל איהם אַרויסיאגען, דער טוּרְניווער לויפְֿט	Sinai proposal 2026-07-20		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=12	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=12	entrance business	אַרוּם טישׁ, יאָכֿטשע יאָגט איהם נאָך בּיז עֵר האַפט צוּ איהם אַ בּענְקעל).	יאכטשע → אַרוּם טישׁ, יאָכֿטשע יאָגט איהם נאָך בּיז עֵר האַפט צוּ איהם אַ בּענְקעל).	Sinai proposal 2026-07-20		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=13	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=13	exit entrance	(יאָכטשע אָבּ, אויפטריט סאבּעלע און פערהאַלט דעם טורניווער).	יאכטשע → (יאָכטשע אָבּ, אויפטריט סאבּעלע און פערהאַלט דעם טורניווער).	Sinai proposal 2026-07-20		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=14	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=14		(קלערְט אבּייסיל)	טוּרניווער → (קלערְט אבּייסיל) הערְט מיךְ אויס טאָמעֶר וועֶט אייַךְ אייַער מאַן	person:Judith (web UI)	untyped	
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=15	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=15	exit	(סאבעלע אָבּ)	טוּרניווער → איִבֶּעֶר רעֶדעֶן מיִט אייַעֶר מאַן (סאבעלע אָבּ). נוּ וואָס עֶס האָט	sinai (untooled push)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=16	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=16	entrance	(אויפֿטריט סאָבּעלע)	סאָבּעֶלעֶ קוּם נאָר אַריַין (אויפֿטריט סאָבּעלע) נוּ שֶׁעהן אַזוֹי?	sinai (untooled push)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=17	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=17	exit	(אָב)	טוּרניווער → א לעֶמישקעֶ (אָב).	sinai (untooled push)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=17	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=17	entrance	אויפֿטריט טוּרְניווער אוּן קראָקעווער	יאכטשע → אויפֿטריט טוּרְניווער אוּן קראָקעווער	sinai (untooled push)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=17	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=17	delivery	(צו סאבעלען)	טוּרניווער → (צו סאבעלען) אַ פּיאָנטעֶק.	sinai (untooled push)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=18	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=18	delivery	(זינגט)	קראקעווער (זינגט):	person:Noa (web UI)		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=18	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=18	delivery	(בּיס)	קראקעווער → ווי מיר קומען צום רבין צופאָרעֶן (בּיס).	rule:repeat→delivery migration		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=18	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=18	business delivery	איִן דעֶר צַייט וועֶן מעֶן ענְדיִגט דאָס געזאַנג שפּילט דיִ מוּזיִק	קראקעווער → איִן דעֶר צַייט וועֶן מעֶן ענְדיִגט דאָס געזאַנג שפּילט דיִ מוּזיִק	Sinai option-C retype		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=18	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=18	business	זעֶלְבְּסְט אוּן יאָכֿטשֶעֶ טַאנְצְט מיִט'ן טוּרְניִווער אוּן סאָבּעֶלעֶ מיִט'ן קראָ⸗	קראקעווער → זעֶלְבְּסְט אוּן יאָכֿטשֶעֶ טַאנְצְט מיִט'ן טוּרְניִווער אוּן סאָבּעֶלעֶ מיִט'ן קראָ⸗	Sinai option-C retype		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=18	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=18	business	קעֶווער, אַזוֹי וויִ יאָכֿטשעֶ דעֶרְזעֶהט לויִפֿט עֵר נאָך דעֶם קראָקעֶוועֶר, דעֶר	קראקעווער → קעֶווער, אַזוֹי וויִ יאָכֿטשעֶ דעֶרְזעֶהט לויִפֿט עֵר נאָך דעֶם קראָקעֶוועֶר, דעֶר	Sinai option-C retype		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=18	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=18	business delivery	טוּרְניִווער בּעֶהאַלט איִהם אוּן עֵר זיִנְגְט אוֹי טאָ, טאָ.	קראקעווער → טוּרְניִווער בּעֶהאַלט איִהם אוּן עֵר זיִנְגְט אוֹי טאָ, טאָ.	Sinai option-C retype		
https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=18	https://app.transkribus.org/collection/18874/doc/817462/edit?pageNr=18	setting	פאָרהאַנג פאַלט.	קראקעווער → פאָרהאַנג פאַלט.	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/828539/edit?pageNr=5	https://app.transkribus.org/collection/18874/doc/828539/edit?pageNr=5	setting	(ארים חדר ביי ירוחם).	(ארים חדר ביי ירוחם).	person:Noa (web UI)		
https://app.transkribus.org/collection/18874/doc/828539/edit?pageNr=5	https://app.transkribus.org/collection/18874/doc/828539/edit?pageNr=5	delivery	(בעז)	ירוחם: (בעז) אז קריכֶן זאלסְטוּ וִי אַהין אִיךְ ווייס, ווֶער פרעגט דִיךְ.	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
