entry_id,context,source_role,source_value,clustered_value,qid,qid_source,place_qid_conflict,wikidata_label_en,wikidata_label_yi,wikidata_type,resolved_category,other_type,cemetery,burial_city,death_site,settlement,province,country,neighborhood,other,review_flags,needs_review,correction_applied,death_burial_conflict
1-facs_148_tr_1740521146,death,place,ניו יאַרק,New York City,Q60,initial,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,,False
1-facs_150_tr_1740521115,death,place,פֿילאָדעלפיע,Philadelphia,Q1345,initial,False,Philadelphia,פילאדעלפיע,"city of Pennsylvania, county seat, home rule municipality of Pennsylvania, consolidated city-county",settlement,,,,,Philadelphia,,,,,,False,,False
1-facs_150_r,death,place,ניו יאָרק,New York City,Q60,initial,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,,False
1-facs_180_region_1715801037095_458,death,place,ניו-יאָרק,New York City,Q60,initial,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,,False
1-facs_201_tr_1741260327,death,place,כאָרבין,Harbin,Q29803,dodgy,False,Isuzu,,"automobile manufacturer, business, brand",other,automobile manufacturer,,,,,,,,Isuzu,needs_manual_type_review,True,,False
1-facs_201_tr_1741260321,death,place,ניו יאָרק,New York City,Q60,initial,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,,False
1-facs_202_tr_1741260239,death,place,ניו יאָרק,New York City,Q60,initial,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,,False
2-facs_9_r,death,place,אָדעס,Odesa,Q1874,initial,False,Odesa,אדעס,"port city, big city, city in Ukraine, metropolis",settlement,,,,,Odesa,,,,,,False,,False
2-facs_9_tr_1743943368,death,place,ניו יאָרק,New York City,Q60,initial,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,,False
2-facs_10_tr_1743943354,death,place,אָדעס,Odesa,Q1874,initial,False,Odesa,אדעס,"port city, big city, city in Ukraine, metropolis",settlement,,,,,Odesa,,,,,,False,,False
2-facs_31_tr_1744131345,death,place,ניו יאָרק,New York City,Q60,initial,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,,False
2-facs_32_tr_1744131393,death,place,פֿאָלסבורג,Fallsburg,Q3569718,dodgy,False,Fallsburg,פאלסבורג,"town in the United States, town of New York",settlement,,,,,Fallsburg,,,,,,False,,False
2-facs_32_tr_1744131393,death,province,נ. י.,New York,Q1384,country,False,New York,ניו יארק,U.S. state,province,,,,,,New York,,,,,False,moved_to_province,False
2-facs_34_tr_1744131418,death,place,ווין,Vienna,Q1741,initial,False,Vienna,וויען,"federal capital, statutory city of Austria, federal state of Austria, metropolis, enclave, city-state, municipality of Austria, largest city, district of Austria, place with town rights and privileges",neighborhood,,,,,,,,Vienna,,,False,,False
2-facs_34_tr_1744131414,death,place,ניו-יאָרק,New York City,Q60,initial,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,,False
2-facs_35_tr_1744131361,death,place,פּיטסבורג,Pittsburgh,Q1342,dodgy,False,Pittsburgh,פיטסבורג,"city of Pennsylvania, county seat, big city, home rule municipality of Pennsylvania",settlement,,,,,Pittsburgh,,,,,,False,,False
2-facs_36_tr_1744131432,death,place,ניו-יאָרק,New York City,Q60,initial,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,,False
2-facs_37_tr_1744131389,death,place,ניו-יאָרק,New York City,Q60,initial,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,,False
2-facs_39_tr_1744131440,death,place,לעמבערג,Lviv,Q36036,initial,False,Lviv,לעמבערג,"city in Ukraine, Magdeburg rights",settlement,,,,,Lviv,,,,,,False,,False
2-facs_46_tr_1744131398,death,place,לאָדזש,Łódź,Q580,initial,False,Łódź,לאדזש,"big city, city with powiat rights in Poland, city",settlement,,,,,Łódź,,,,,,False,,False
2-facs_54_r_13,death,place,ניו-יאָרק,New York City,Q60,initial,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,,False
2-facs_56_tr_1744131366,death,place,יעקאַטערינאָסלאַוו,Dnipro,Q48256,dodgy,False,Dnipro,דניפרא,"big city, centre of oblast, city of regional significance of Ukraine",settlement,,,,,Dnipro,,,,,,False,,False
2-facs_57_tr_1744131457,death,place,בּערלין,Berlin,Q64,initial,False,Berlin,בערלין,"seat of government, metropolis, integrated municipality, Unitary municipality in Germany, urban municipality in Germany, city-state, independent city in Berlin, largest city, big city, federated state of Germany, federal capital, Hanseatic city, town divided by border, town divided by border",settlement,,,,,Berlin,,,,,,False,,False
2-facs_71_tr_1744131401,death,place,קראָקע,Kraków,Q31487,initial,False,Kraków,קראקע,"city with powiat rights in Poland, big city, Hanseatic city, tourist destination, former national capital, city or town, place with town rights and privileges",settlement,,,,,Kraków,,,,,,False,,False
2-facs_73_r,death,place,באָסטאָן,Boston,Q100,initial,False,Boston,באסטאן,"city in the United States, big city, county seat",settlement,,,,,Boston,,,,,,False,,False
2-facs_73_r,death,country,אַמעריקע,United States,Q30,country,False,United States,פאראייניקטע שטאטן פון אמעריקע,"sovereign state, constitutional republic, democratic republic, federal republic, superpower, country, historical unrecognized state",country,,,,,,,United States,,,,False,,False
2-facs_74_tr_1744131378,death,place,ניו יאָרק,New York City,Q60,initial,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,,False
2-facs_77_tr_1744131362,death,place,פּאַריז,Paris,Q90,initial,False,Paris,פאריז,"commune of France, territorial collectivity of France with special status, metropolis, tourist destination, global city, megacity, largest city, college town, big city, primate city, national capital",settlement,,,,,Paris,,,,,,False,,False
2-facs_81_r_2,death,place,אָדעס,Odesa,Q1874,initial,False,Odesa,אדעס,"port city, big city, city in Ukraine, metropolis",settlement,,,,,Odesa,,,,,,False,,False
2-facs_81_tr_1744131362,death,place,ווילנע,Vilnius,Q216,initial,False,Vilnius,ווילנע,"city, big city",settlement,,,,,Vilnius,,,,,,False,,False
2-facs_82_tr_1744131388,death,place,מינסק,Minsk,Q2280,initial,False,Minsk,מינסק,"administrative territorial entity of Belarus, first-level administrative division, city or town, big city",settlement,,,,,Minsk,,,,,,False,,False
2-facs_83_tr_1744131381,death,place,לאָדזש,Łódź,Q580,initial,False,Łódź,לאדזש,"big city, city with powiat rights in Poland, city",settlement,,,,,Łódź,,,,,,False,,False
2-facs_84_tr_1744131380,death,place,מינסק,Minsk,Q2280,initial,False,Minsk,מינסק,"administrative territorial entity of Belarus, first-level administrative division, city or town, big city",settlement,,,,,Minsk,,,,,,False,,False
2-facs_84_r_1,death,place,לעמבערג,Lviv,Q36036,initial,False,Lviv,לעמבערג,"city in Ukraine, Magdeburg rights",settlement,,,,,Lviv,,,,,,False,,False
2-facs_86_tr_1744131447,death,place,כמעלניק,Chmielnik,Q991973,initial,False,Chmielnik,כמעלניק,city,settlement,,,,,Chmielnik,,,,,,False,,False
2-facs_87_tr_1744131445,death,place,מאַנטשעסטער,Manchester,Q18125,initial,False,Manchester,מאנטשעסטער,"city, big city, unparished area",settlement,,,,,Manchester,,,,,place_country_mismatch,True,,False
2-facs_87_tr_1744131445,death,country,ענגלאַנד,England,Q21,country,False,England,ענגלאנד,"constituent country of the United Kingdom, cultural area, nation, country",country,,,,,,,England,,,,False,,False
2-facs_90_tr_1744131418,death,place,ניו-יאָרק,New York City,Q60,initial,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,,False
2-facs_108_tr_1744279182,death,place,ניו-יאָרק,New York City,Q60,initial,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,,False
2-facs_111_tr_1744279142,death,place,פאַריז,Paris,Q90,initial,False,Paris,פאריז,"commune of France, territorial collectivity of France with special status, metropolis, tourist destination, global city, megacity, largest city, college town, big city, primate city, national capital",settlement,,,,,Paris,,,,,,False,,False
2-facs_112_tr_1744279073,death,place,ניו-יאָרק,New York City,Q60,initial,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,,False
2-facs_112_tr_1744279063,death,place,אַראָד,Arad,Q173591,initial,False,Arad,,"municipality of Romania, capital of county in Romania, big city",settlement,,,,,Arad,,,,,,False,,False
2-facs_114_tr_1744279198,death,place,לאָדזש,Łódź,Q580,initial,False,Łódź,לאדזש,"big city, city with powiat rights in Poland, city",settlement,,,,,Łódź,,,,,,False,,False
2-facs_115_tr_1744279181,death,place,ניו-יאָרק,New York City,Q60,initial,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,,False
2-facs_116_tr_1744279120,death,place,בוקאַרעסט,Bucharest,Q19660,initial,False,Bucharest,בוקארעשט,"municipality of Romania, first-level administrative division, big city, college town, largest city",settlement,,,,,Bucharest,,,,,,False,,False
2-facs_121_tr_1744279183,death,place,סניאטין,Sniatyn,Q156818,initial,False,Sniatyn,סניאטין,city in Ukraine,settlement,,,,,Sniatyn,,,,,place_province_mismatch,True,,False
2-facs_121_tr_1744279183,death,province,גאַליציע,Galicia,Q180086,province,False,Galicia,גאליציע,"historical region, Ukrainian historical regions",province,,,,,,Galicia,,,,,False,,False
2-facs_127_tr_1744279075,death,place,בוקאַרעסט,Bucharest,Q19660,initial,False,Bucharest,בוקארעשט,"municipality of Romania, first-level administrative division, big city, college town, largest city",settlement,,,,,Bucharest,,,,,,False,,False
2-facs_129_tr_1744279170,death,place,ניו-יאָרק,New York City,Q60,initial,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,,False
2-facs_135_tr_1744279197,death,place,יאַסי,Iași,Q46852,initial,False,Iași,יאס,"municipality of Romania, capital of county in Romania, big city, college town",settlement,,,,,Iași,,,,,,False,,False
2-facs_135_tr_1744279191,death,place,ווין,Vienna,Q1741,initial,False,Vienna,וויען,"federal capital, statutory city of Austria, federal state of Austria, metropolis, enclave, city-state, municipality of Austria, largest city, district of Austria, place with town rights and privileges",neighborhood,,,,,,,,Vienna,,,False,,False
