UID	HebName	EngClean	orig_status	orig_grade	engine_pick_id	resolved_kima_id	resolved_rom	dist_km	method	verdict	Latitude	Longitude	Sourcing	KaganID	JGenID	USBGN	YS_id	candidates
DE-01113		Höchst an der Nidder	name_exact	A_autolink	18619	18619	Höchst (Altenstadt, Hesse, Germany)	0.6	exact_geoverified	KEEP	50.2666666666667	8.93333333333333	JGen		6166	-1793749		18619
DE-01114	העכסט	Höchst im Odenwald	name_exact	A_autolink	18107	18107	Höchst im Odenwald (Germany)	0.4	exact_geoverified	KEEP	49.8	9.0	Kagan	2484	6167	-1793801		18107
DE-01115		Hörde	name_exact	A_autolink	9109	9109	Hörde (Dortmund, Germany)	0.0	exact_geoverified	KEEP	51.4833333333333	7.5	JGen		6168	-1797698		9109
DE-01116		Hösbach	fuzzy	C_review		13493	Mosbach (Baden-Württemberg, Germany)	72.4	coord_rearbitrated	REVIEW	50.0	9.2	JGen		6169	-1798275		13493
DE-01117		Hof	name_exact	A_autolink	10405	10405	Hof (Germany : Landkreis)	9.6	exact_geoverified	KEEP	50.3166666666667	11.9166666666666	JGen		6170	-1793985		10405
DE-01118		Hofheim in Unterfranken	no_match	C_review					none	NO_CANDIDATE	50.1333333333333	10.5333333333333	JGen		6171	-1794222		
DE-01119		Hofheim am Taunus	name_exact	A_autolink	10146	10146	Hofheim am Taunus (Germany)	0.6	exact_geoverified	KEEP	50.0833333333333	8.45	JGen		6172	-1794220		10146
DE-01120	האהעבאך	Hohebach	fuzzy	C_review		71202	Hohebach (Germany)		coord_rearbitrated	NO_COORD	49.3666666666666	9.73333333333333	Kagan	2232	6173	-1794555		71202
DE-01121	לימבורג	Hohenlimburg	name_exact	B_review	11885	11885	Hohenlimburg (Hagen, Arnsberg, Germany)	2.4	exact_geoverified	KEEP	51.35	7.6	Kagan	4427	6174	-1795128		7811|7817|8872|13193|14126|20023|11885
DE-01122		Holzappel	no_match	C_review					none	NO_CANDIDATE	50.35	7.9	JGen		6181	-1796739		
DE-01123		Holzhausen an der Haide	no_match	C_review					none	NO_CANDIDATE	50.2166666666667	7.91666666666667	JGen		6182	-1797000		
DE-01124		Holzhausen über Aar	no_match	C_review					none	NO_CANDIDATE	50.2	8.08333333333333	JGen		6183	-1797004		
DE-01125		Holzheim	no_match	C_review					none	NO_CANDIDATE	50.7833333333333	9.66666666666667	JGen		6184	-1797054		
DE-01126	האלצמינדן	Holzminden	name_exact	A_autolink	13724	13724	Holzminden (Germany)	1.5	exact_geoverified	KEEP	51.8166666666667	9.45	Kagan	2293	6185	-1797166		13724
DE-01127		Homberg	name_exact	A_autolink	14840	14840	Homberg an der Ohm (Germany)	0.0	exact_geoverified	KEEP	50.7333333333333	9.0	JGen		6186	-1797288		14840
DE-01128	הומבורג	Homburg am Main	name_exact	B_review	22654	22654	Homburg (Prussia)	172.5	exact_geoverified	REVIEW	49.8	9.61666666666667	Added to Kagan		6188	-1797322		329|22654
DE-01130	הערבא	Horb am Neckar	name_exact	A_autolink	15417	15417	Horb am Neckar (Germany)	1.4	exact_geoverified	KEEP	48.4333333333333	8.68333333333333	Prenum 1693	2496	6191	-1797667		15417
DE-01130	הערבה	Horb am Neckar	name_exact	A_autolink	15417	15417	Horb am Neckar (Germany)	1.4	exact_geoverified	KEEP	48.4333333333333	8.68333333333333	Prenum 1296	2496	6191	-1797667		15417
DE-01131		Horb am Main	fuzzy	C_review		89173	Horb am Main (Marktzeuln, Germany)		coord_rearbitrated	NO_COORD	50.15	11.2	JGen		6192	-1797649		89173
DE-01132		Horst	fuzzy	C_review		74918	Christie, Mount (Wash.)	8021.2	coord_rearbitrated	REJECT	51.5333333333333	7.03333333333333	JGen		6194	-1798138		1352|74918
DE-01133		Mühlen am Neckar	no_match	C_review					none	NO_CANDIDATE	48.45	8.73333333333333	JGen		6195	-1828386		
DE-01134		Horstmar	no_match	C_review					none	NO_CANDIDATE	52.0833333333333	7.31666666666667	JGen		6196	-1798228		
DE-01135		Großeneder	no_match	C_review					none	NO_CANDIDATE	51.55	9.15	JGen		6243	18620		
DE-01136		Sickenhofen	no_match	C_review					none	NO_CANDIDATE	49.95	8.93333333333333	JGen		6289	-1864227		
DE-01137		Siegelsbach	fuzzy	C_review		17897	Egelsbach (Germany)	124.8	coord_rearbitrated	REVIEW	49.2666666666667	9.08333333333333	JGen		6290	-1864498		17897
DE-01138		Singen	name_exact	A_autolink	11826	11826	Singen am Hohentwiel (Germany)	0.7	exact_geoverified	KEEP	47.7666666666667	8.83333333333333	JGen		6301	-1865081		11826
DE-01139		Sögel	name_exact	A_autolink	17048	17048	Sögel (Germany)	0.0	exact_geoverified	KEEP	52.85	7.51666666666667	JGen		6356	-1865306		17048
DE-01140		Sohren	name_exact	A_autolink	16963	16963	Sohren (Rhineland-Palatinate, Germany)	0.6	exact_geoverified	KEEP	49.9333333333333	7.31666666666667	JGen		6357	-1865371		16963
DE-01141		Sprendlingen	name_exact	A_autolink	18591	18591	Sprendlingen (Hesse, Germany)		exact_geoverified	NO_COORD	49.8666666666666	7.98333333333333	JGen		6373	-1866931		18591
DE-01142		Ibbenbüren	name_exact	A_autolink	10033	10033	Ibbenbüren (Germany)	1.7	exact_geoverified	KEEP	52.2666666666667	7.73333333333333	JGen		6379	-1799954		10033
DE-01143	לעראך	Lörrach	name_exact	A_autolink	12580	12580	Lörrach (Germany)	0.4	exact_geoverified	KEEP	47.6166666666666	7.66666666666667	Kagan	4558	6383	-1820950		12580
DE-01144		Lohrhaupten	no_match	C_review					none	NO_CANDIDATE	50.1333333333333	9.48333333333333	JGen		6393	-1820701		
DE-01145		Lollar	fuzzy	C_review		84503	Dollar (Scotland)	1021.2	coord_rearbitrated	REJECT	50.65	8.7	JGen		6395	-1820803		84503
DE-01146		Londorf	fuzzy	C_review		86478	Bondorf (Böblingen, Germany)		coord_rearbitrated	NO_COORD	50.6666666666667	8.86666666666667	JGen		6397	-1820835		86478
DE-01147		Luckenwalde	name_exact	A_autolink	18545	18545	Luckenwalde (Germany)	0.0	exact_geoverified	KEEP	52.0833333333333	13.1666666666666	JGen		6409	-1821352		18545
DE-01148		Naumburg	name_exact	B_review	20249	20249	Naumburg (Germany)	0.0	exact_geoverified	KEEP	51.25	9.16666666666667	JGen		6427	-1829962		16587|20249
DE-01149		Niedermarsberg	no_match	C_review					none	NO_CANDIDATE	51.45	8.85	JGen		6436	-1833743		
DE-01150		Tann	name_exact	A_autolink	8791	8791	Tann (Fulda, Germany)	0.0	exact_geoverified	KEEP	50.65	10.0166666666667	JGen		6447	-1872802		8791
DE-01151	רוישנבערג	Rauschenberg	fuzzy	C_review		77614	Rauschenberg (Hesse, Germany)	0.0	coord_rearbitrated	KEEP	50.8833333333333	8.91666666666667	Kagan	8149	6459	-1847058		77614|13601|84516
DE-01151	רוישענבערג	Rauschenberg	fuzzy	C_review		77614	Rauschenberg (Hesse, Germany)	0.0	coord_rearbitrated	KEEP	50.8833333333333	8.91666666666667	Prenum 1244	8149	6459	-1847058		77614|13601|84516
DE-01152		Syke	no_match	C_review					none	NO_CANDIDATE	52.9	8.83333333333333	JGen		6476	-1872569		
DE-01153		Talheim	name_exact	A_autolink	17078	17078	Talheim (Heilbronn, Germany)	0.0	exact_geoverified	KEEP	49.0833333333333	9.2	JGen		6493	-1872714		17078
DE-01154		Pfaffen-Beerfurth	no_match	C_review					none	NO_CANDIDATE	49.7166666666667	8.86666666666667	JGen		6516	-1842418		
DE-01155		Pfeddersheim	name_exact	A_autolink	18632	18632	Pfeddersheim (Worms, Germany)	0.9	exact_geoverified	KEEP	49.6333333333333	8.28333333333333	JGen		6517	-1842759		18632
DE-01156	שטיינבאך	Steinbach am Glan	name_exact	A_autolink	19871	19871	Steinbach (Schwäbisch Hall, Germany)	273.7	exact_geoverified	REVIEW	49.45	7.38333333333333	Kagan	8502	6583	-1868193		19871
DE-01157		Stassfurt	fuzzy	C_review		83886	Stassfurt (Germany)	1.1	coord_rearbitrated	KEEP	51.8666666666666	11.5833333333333	JGen		6596	-1867592		83886|11602
DE-01158		Twistringen	no_match	C_review					none	NO_CANDIDATE	52.8	8.65	JGen		6604	-1876406		
DE-01159	אולמבאך	Ulmbach	fuzzy	C_review		77243	Kulmbach (Germany : Landkreis)	144.3	coord_rearbitrated	REVIEW	50.3666666666666	9.41666666666667	Kagan	137	6613	-1876798		77243|11925
DE-01160		Ungedanken	no_match	C_review					none	NO_CANDIDATE	51.1166666666666	9.21666666666667	JGen		6614	-1876915		
DE-01161	נויען	Nauen	name_exact	B_review	26271	26271	Nauen (Brandenburg, Germany)	0.0	exact_geoverified	KEEP	52.6	12.8833333333333	Kagan	5239	6620	-1829936		17233|26271
DE-01162	בישהויזן	Bischhausen	fuzzy	C_review		83535	Bischhausen (Germany)	35.9	coord_rearbitrated	KEEP	51.1380777	9.9352321	Kagan	1297				83535
DE-01162	בישהויזען	Bischhausen	fuzzy	C_review		83535	Bischhausen (Germany)	35.9	coord_rearbitrated	KEEP	51.1380777	9.9352321	Prenum 1244	1297				83535
DE-01163	וויזנבורג	Wiesenburg	fuzzy	C_review		17829	Boizenburg (Germany)	182.3	coord_rearbitrated	REVIEW	52.1141835	12.455903	Kagan	2739				400|17829|19949
DE-01164	ווילמערשדארף	Wilmersdorf	name_exact	A_autolink	12272	12272	Wilmersdorf (Berlin, Germany)		exact_geoverified	NO_COORD	52.4904703	13.3144802	Kagan	2808				12272
DE-01164	ווילמרשדארף	Wilmersdorf	name_exact	A_autolink	12272	12272	Wilmersdorf (Berlin, Germany)		exact_geoverified	NO_COORD	52.4904703	13.3144802	Added to Kagan	2808				12272
DE-01165	עגעלן	Egeln	fuzzy	C_review		84438	Egeln (Germany)	1.1	coord_rearbitrated	KEEP	51.9411082	11.4281059	Kagan	6132				84438|77248|89299|87487
DE-01166	ענדינגען	Endingen am Kaiserstuhl	fuzzy	C_review		70610	Endingen am Kaiserstuhl (Germany)	0.5	coord_rearbitrated	KEEP	48.14263	7.70013	Kagan	6187				70610|18447|22402
DE-01167	אורשפרינגען	Urspringen	name_exact	A_autolink	17435	17435	Urspringen (Germany)	0.4	exact_geoverified	KEEP	49.9017507999999	9.6721155	Kagan	204				17435
DE-01168	ברעמערווערדע	Bremervörde	no_match	C_review					none	NO_CANDIDATE	53.4871321	9.1399785	Kagan	1536				
DE-01169	דורבאך	Durbach	name_exact	A_autolink	11591	11591	Durbach (Germany)	0.2	exact_geoverified	KEEP	48.4930213999999	8.0190318	Kagan	2001				11591
DE-01169	דירבאך	Durbach	name_exact	A_autolink	11591	11591	Durbach (Germany)	0.2	exact_geoverified	KEEP	48.4930213999999	8.0190318	Kagan	2001				11591
DE-01170	וויילבורג	Weilburg	name_exact	A_autolink	13105	13105	Weilburg (Germany)	1.6	exact_geoverified	KEEP	50.4859255	8.2722569	Kagan	2769				13105
DE-01171	ווערשוי	Werschau	fuzzy	C_review		953	Warsaw (Poland)	916.2	coord_rearbitrated	REJECT	50.348171	8.1640819	Kagan	2995				953
DE-01172	בישבורג	Bischberg	no_match	C_review					none	NO_CANDIDATE	49.9091725	10.8297908	Selihot Fuerth	1296				
DE-01172	בישבערג	Bischberg	no_match	C_review					none	NO_CANDIDATE	49.9091725	10.8297908	Kagan	1296				
DE-01173	רינבאך	Rinnbach	fuzzy	C_review		75503	Jenbach (Austria)	318.8	coord_rearbitrated	REJECT	48.6123986	7.8981536	Kagan	8231				24667|77290|75503
DE-01174	עשנהויזן	Eschenhausen	fuzzy	C_review		76902	Aschenhausen (Kaltennordheim, Germany)	268.3	coord_rearbitrated	REVIEW	52.8393317	8.7594243	Kagan	6249				76902|81899|337
DE-01174	עשענהויזען	Eschenhausen	fuzzy	C_review		76902	Aschenhausen (Kaltennordheim, Germany)	268.3	coord_rearbitrated	REVIEW	52.8393317	8.7594243	Kagan	6249				76902|81899|337
DE-01175	רינדסהיים	Rintheim	fuzzy	C_review		14604	Windesheim (Netherlands)	415.1	coord_rearbitrated	REJECT	49.01303	8.44673	Kagan	8233				10593|14604
DE-01176	מאמעלסדארף	Memmelsdorf	name_exact	A_autolink	8529	8529	Memmelsdorf (Bamberg, Germany)	0.4	exact_geoverified	KEEP	49.9312092	10.9585584	Kagan	4690	3431	-1824844		8529
DE-01176	מעמלסדארף	Memmelsdorf	name_exact	A_autolink	8529	8529	Memmelsdorf (Bamberg, Germany)	0.4	exact_geoverified	KEEP	49.9312092	10.9585584	Kagan	5036	3431	-1824844		8529
DE-01176	מעמעלסדארף	Memmelsdorf	name_exact	A_autolink	8529	8529	Memmelsdorf (Bamberg, Germany)	0.4	exact_geoverified	KEEP	49.9312092	10.9585584	Prenum 866	5036	3431	-1824844		8529
DE-01177	לאנגענצן	Langenzenn	fuzzy	C_review		78702	Langenzenn (Germany)		coord_rearbitrated	NO_COORD	49.4934643	10.7948828	Kagan	4237				78702
DE-01177	לאנגענצען	Langenzenn	fuzzy	C_review		78702	Langenzenn (Germany)		coord_rearbitrated	NO_COORD	49.4934643	10.7948828	Prenum 2317	4237				78702
DE-01178	הויזן	Hausen	name_exact	A_autolink	19808	19808	Hausen (Rhön-Grabfeld, Germany)	111.4	exact_geoverified	KEEP	49.6894285	11.0318218999999	Kagan	2406				19808
DE-01178	הויזען	Hausen	name_exact	A_autolink	19808	19808	Hausen (Rhön-Grabfeld, Germany)	111.4	exact_geoverified	KEEP	49.6894285	11.0318218999999	https://franklin.library.upenn.edu/catalog/FRANKLIN_9979495918503681	2406				19808
DE-01179	דעגינגען	Deggingen	fuzzy	C_review		19516	Eggingen (Ulm, Germany)	28.5	coord_rearbitrated	KEEP	48.5980517	9.7227148	Kagan	2116				19516
DE-01180	אלטנשטיין	Altenstein	no_match	C_review					none	NO_CANDIDATE	50.17175	10.73316	Kagan	423				
DE-01181	עגערטסהויזן	Ergertshausen	no_match	C_review					none	NO_CANDIDATE	47.92933	11.47738	Kagan	6140				
DE-01183	האוועלבערג	Havelberg	name_exact	A_autolink	17146	17146	Havelberg (Germany)	0.9	exact_geoverified	KEEP	52.8326422	12.0763942	Kagan	2240				17146
DE-01184	מאלכין	Malchin	fuzzy	C_review		18996	Molochansʹk (Ukraine)	1761.6	coord_rearbitrated	REJECT	53.7387147999999	12.7666597	Kagan	4680				73237|18996|14547
DE-01185	גרעבציג	Gröbzig	no_match	C_review					none	NO_CANDIDATE	51.6814112999999	11.8753915	Prenum 1927	1832				
DE-01185	גרעבציק	Gröbzig	no_match	C_review					none	NO_CANDIDATE	51.6814112999999	11.8753915	Kagan	1832				
DE-01185	גרעפסיג	Gröbzig	no_match	C_review					none	NO_CANDIDATE	51.6814112999999	11.8753915	Prenum 798	1832				
DE-01185	גרעפסיק	Gröbzig	no_match	C_review					none	NO_CANDIDATE	51.6814112999999	11.8753915	Kagan	1832				
DE-01185	קרעבציג	Gröbzig	no_match	C_review					none	NO_CANDIDATE	51.6814112999999	11.8753915	Kagan	1832				
DE-01186	קירכבערג	Kirchberg	fuzzy	C_review		80953	Kirchbracht (Birstein, Germany)	142.8	coord_rearbitrated	REVIEW	49.9433	7.4083	Kagan	7560				19767|80953
DE-01187	וויגערשהיים	Weikersheim	name_exact	A_autolink	17239	17239	Weikersheim (Germany)	0.3	exact_geoverified	KEEP	49.48063	9.90345	Prenum 817	2781				17239
DE-01187	וויגרשהיים	Weikersheim	name_exact	B_review	17239	17239	Weikersheim (Germany)	0.3	exact_geoverified	KEEP	49.48063	9.90345	Prenum 1693	2781				16257|17239
DE-01187	ווייגרשהיים	Weikersheim	name_exact	A_autolink	17239	17239	Weikersheim (Germany)	0.3	exact_geoverified	KEEP	49.48063	9.90345	Kagan	2781				17239
DE-01187	ווייקערסהיים	Weikersheim	name_exact	A_autolink	17239	17239	Weikersheim (Germany)	0.3	exact_geoverified	KEEP	49.48063	9.90345	Kagan	2781				17239
DE-01188	אבריגהיים	Obrigheim	no_match	C_review					none	NO_CANDIDATE	49.3517343	9.0933321	Kagan	46				
DE-01189	זעגניטץ	Segnitz	no_match	C_review					none	NO_CANDIDATE	49.6739081	10.1423705	Prenum 2410	3221				
DE-01189	זעגניץ	Segnitz	no_match	C_review					none	NO_CANDIDATE	49.6739081	10.1423705	Kagan	3221				
DE-01189	זעעגניץ	Segnitz	no_match	C_review					none	NO_CANDIDATE	49.6739081	10.1423705	Prenum 1594	3221				
DE-01190	גארץ	Garz	fuzzy	C_review		26267	Garzau (Germany)	199.1	coord_rearbitrated	REVIEW	54.2935899	13.3797663	Kagan	1623				6926|74161|11332|14457|26267
DE-01191	וועלינגען	Wellingen	fuzzy	C_review		15297	Valangin (Switzerland)	266.0	coord_rearbitrated	REVIEW	48.6738211	9.4707476	Kagan	2926				15297|18059|82201|15065
DE-01192	קליף	Kleve	name_exact	A_autolink	12422	12422	Cleve (Duchy)	0.5	exact_geoverified	KEEP	51.786726	6.12954	Prenum 1743	7671				12422
DE-01192	קלעווע	Kleve	name_exact	A_autolink	12422	12422	Cleve (Duchy)	0.5	exact_geoverified	KEEP	51.786726	6.12954	Kagan	7664				12422
DE-01192	קלעפע	Kleve	name_exact	A_autolink	12422	12422	Cleve (Duchy)	0.5	exact_geoverified	KEEP	51.786726	6.12954	Kagan	7671				12422
DE-01193	הארנבורג	Hornburg	name_exact	A_autolink	23445	23445	Hornburg (Germany)	1.8	exact_geoverified	KEEP	52.016667	10.616667	Kagan	2379				23445
DE-01194	דיטנהיים	Dittenheim	name_exact	A_autolink	23999	23999	Dittenheim (Germany)	0.0	exact_geoverified	KEEP	49.0552236	10.7925329	Kagan	2056				23999
DE-01194	טיטנהיים	Dittenheim	name_exact	A_autolink	23999	23999	Dittenheim (Germany)	0.0	exact_geoverified	KEEP	49.0552236	10.7925329	Kagan	3515				23999
DE-01194	טיטענהיים	Dittenheim	name_exact	A_autolink	23999	23999	Dittenheim (Germany)	0.0	exact_geoverified	KEEP	49.0552236	10.7925329	Prenum 320	3515				23999
DE-01194	טיטענהיים	Dittenheim	name_exact	A_autolink	23999	23999	Dittenheim (Germany)	0.0	exact_geoverified	KEEP	49.0552236	10.7925329	Prenum 2317	3515				23999
DE-01195	טיבינגען	Tübingen	name_exact	B_review	7970	7970	Tübingen (Germany)	0.2	exact_geoverified	KEEP	48.5216364	9.0576448	Kagan	3504				7970|14093
DE-01196	ליגדע	Lügde	no_match	C_review					none	NO_CANDIDATE	51.9606234	9.2486211	Kagan	4388				
DE-01197	פאפענלויער	Poppenlauer	fuzzy	C_review		89912	Poppenlauer (Massbach, Bad Kissingen, Germany)	0.4	coord_rearbitrated	KEEP	50.2132417999999	10.2417321	Kagan	6428				89912
DE-01198	ווייזענבורג	Weissenburg in Bayern	name_exact	A_autolink	12058	12058	Weissenburg in Bayern (Germany)	0.4	exact_geoverified	KEEP	49.0272089	10.9710237	Added to Kagan	2775				12058
DE-01198	ווייסנבורג	Weissenburg in Bayern	name_exact	A_autolink	12058	12058	Weissenburg in Bayern (Germany)	0.4	exact_geoverified	KEEP	49.0272089	10.9710237	Kagan	2775				12058
DE-01199	אסטהיים	Ostheim	name_exact	A_autolink	18558	18558	Ostheim (Nidderau, Germany)	97.3	exact_geoverified	KEEP	50.4608057999999	10.2305055	Kagan	538				18558
DE-01200	אבערמאשעל	Obermoschel	no_match	C_review					none	NO_CANDIDATE	49.72729	7.77113	Kagan	34	5220	-1837158		
DE-01201	גיסטען	Güsten	fuzzy	C_review		9912	Gostyń (Poland)	371.4	coord_rearbitrated	REJECT	51.7943116	11.6080876	Kagan	1680				336|8312|17310|7202|9912
DE-01202	האמבורג	Homburg	name_exact	B_review	22654	22654	Homburg (Prussia)	0.4	exact_geoverified	KEEP	49.3295827	7.3398428	Kagan	2310	6189	-1797318		994|8953|22654
DE-01202	"האמבורג א""ר פפאלץ"	Homburg	name_exact	B_review	22654	22654	Homburg (Prussia)	0.4	exact_geoverified	KEEP	49.3295827	7.3398428	Kagan	2310	6189	-1797318		8953|22654
DE-01203	בערקהיים	Berkheim	fuzzy	C_review		12213	Türkheim (Bavaria, Germany)	39.8	coord_rearbitrated	KEEP	48.0420109	10.0831047	Kagan	1439				12213
DE-01205	אויסבאך	Ausbach	no_match	C_review					none	NO_CANDIDATE	50.845185	9.91225	Kagan	118				
DE-01206	טרייכלינגן	Treuchtlingen	name_exact	A_autolink	13338	13338	Treuchtlingen (Germany)	0.5	exact_geoverified	KEEP	48.95951	10.90964	Prenum 1693	3693	3755	-1875795		13338
DE-01206	טרייכלינגען	Treuchtlingen	name_exact	A_autolink	13338	13338	Treuchtlingen (Germany)	0.5	exact_geoverified	KEEP	48.95951	10.90964	Kagan	3693	3755	-1875795		13338
DE-01208	לינדן ביי האנאווער	Linden-Limmer	no_match	C_review					none	NO_CANDIDATE	52.36252	9.71088	Kagan	4433				
DE-01208	לינדען	Linden-Limmer	fuzzy	C_review		20873	City of London (England)	678.1	coord_rearbitrated	REJECT	52.36252	9.71088	Prenum 1244	4433				23714|9480|12809|20873|688
DE-01209	ברינוי	Brunau	fuzzy	C_review		80917	Beroun (Czech Republic : Okres)	358.7	coord_rearbitrated	REJECT	52.75	11.4667	Kagan	1505				15280|7728|74769|80917|12059
DE-01210	וועלבהויזן	Welbhausen	no_match	C_review					none	NO_CANDIDATE	49.5272425	10.2113214	Kagan	2916				
DE-01210	וועלבהויזען	Welbhausen	no_match	C_review					none	NO_CANDIDATE	49.5272425	10.2113214	Prenum 866	2916				
DE-01211	זענפטנבערג	Senftenberg	fuzzy	C_review		85818	Senftenberg (Germany)	1.4	coord_rearbitrated	KEEP	51.5189796	13.996908						85818
DE-01212	ניהיים	Nieheim	fuzzy	C_review		12628	Bad Nauheim (Germany)	162.0	coord_rearbitrated	REVIEW	51.805392	9.1171172	Kagan	5270				53|12628|71765
DE-01213	בויארבאך	Bauerbach	fuzzy	C_review		81121	Auerbach (Saxony, Germany : Landkreis)	142.1	coord_rearbitrated	REVIEW	50.498469	10.391397	Prenum 807	1148				82200|81121|74497|8200
DE-01213	בויערבאך	Bauerbach	fuzzy	C_review		81121	Auerbach (Saxony, Germany : Landkreis)	142.1	coord_rearbitrated	REVIEW	50.498469	10.391397	Kagan	1148				82200|81121|74497|8200
DE-01214	אטערבערג	Otterberg	name_exact	A_autolink	12584	12584	Otterberg (Germany)	0.0	exact_geoverified	KEEP	49.504444	7.771111	Kagan	231				12584
DE-01215	שטרויבינג	Straubing	name_exact	A_autolink	11934	11934	Straubing (Germany)	0.3	exact_geoverified	KEEP	48.8777332999999	12.5801539	Kagan	8521				11934
DE-01216	גראס אטערלעבן	Groß Germersleben	no_match	C_review					none	NO_CANDIDATE	52.00178	11.36819	Kagan	1797				
