person_id	heading	subject	seq	place	place_kind	org	role	verb	date_start	date_end	certainty	t_start	t_end	t_inferred	res_status	qid	label_en	lat	lon	events	evidence
P-1-facs_110_r	בן-ציון, בענעדיקט דר.	entry	3	בערלין	settlement			stay	1863		explicit	1863	1863	False	settlement	Q64	Berlin	52.516667	13.383333	[]	דאָן געפאָרן קיין בערלין, וואו ער האָט זיך אין 1863 געשמדט
P-1-facs_110_r	בן-ציון, בענעדיקט דר.	entry	4	ווירצבורגער אוניווערסיטעט	venue_only	ווירצבורגער אוניווערסיטעט	student	stay		1867	explicit	1867	1867	False	unresolved					[]	אין 1867 געענדיקט אַלס דאָקטאָר אין ווירצבורגער אוניווערסיטעט.
P-1-facs_110_r	בן-ציון, בענעדיקט דר.	entry	5	ענגלאַנד	country	בריטישער געזעלשאָפֿט צו פֿאָרשפּרייטן דאָס קריסטענטום צווישן יידן		stay			none	1867	1874	True	region	ענגלאנד	England	51.5	-0.12	[]	דערנאָך פֿאָרט ב. קיין ענגלאַנד, וואו ער פֿאַרבינדט זיך מיט דער בריטישער געזעלשאָפֿט
P-1-facs_110_r	בן-ציון, בענעדיקט דר.	entry	6	רומעניע	country	בריטישער געזעלשאָפֿט צו פֿאָרשפּרייטן דאָס קריסטענטום צווישן יידן	מיסיאנער	stay	1874		explicit	1874	1874	False	region	רומעניע	Romania	45.94	24.97	[]	וועלכע שוקט אים אין 1874 קיין רומעניע
P-1-facs_110_r	בן-ציון, בענעדיקט דר.	entry	7	אָדעס	settlement	בריטישער געזעלשאָפֿט צו פֿאָרשפּרייטן דאָס קריסטענטום צווישן יידן	מיסיאנער און דאָקטאָר	stay	1876		explicit	1876	1876	False	settlement	Q1874	Odesa	46.47747	30.73262	[]	אין 1876 קיין אָדעס, וואו ער אין טעטיק אַלס מיסיאנער און דאָקטאָר.
P-1-facs_110_r	בן-ציון, בענעדיקט דר.	entry	8	קאָנסטאַנטינאָפאָל	settlement			settled	1886		explicit	1886	1886	False	settlement	Q406	Istanbul	41.01	28.960278	[]	1886 באָזעצט זיך ב. אין קאָנסטאַנטינאָפאָל
P-1-facs_110_r	בן-ציון, בענעדיקט דר.	entry	9	אָמעריקע	country		playwright	emigration			none	1886	1927	True	settlement	Q30	United States	39.828175	-98.5795	"[{""event_type"": ""performance"", ""play"": ""אסתר פֿון עיז נדי אָדער דער פֿאָלשער כהן גדול"", ""venue"": ""ניויאָרק"", ""date"": ""1881"", ""description"": ""Performance of his play in New York""}, {""event_type"": ""performance"", ""play"": ""אַ פֿאַמיליען דראָמע אָדער די פֿאָלשע קידושין"", ""venue"": """", ""date"": ""1882"", ""description"": ""Performance of his play""}, {""event_type"": ""performance"", ""play"": ""דער גרינער שוסטער אָדער דער סיילאָר אין געפֿאָר"", ""venue"": """", ""date"": ""1889"", ""description"": ""Performance of his play""}, {""event_type"": ""performance"", ""play"": ""זשידאָווקאָ"", ""venue"": """", ""date"": ""1884"", ""description"": ""Kessler staged Ben-Zion's dramatization of Zhidovka""}]"	דערנאָך פֿאָרט ער קיין אָמעריקע, וואו ער בלייבט שוין ביז זיין טויט.
P-1-facs_110_r	בן-ציון, בענעדיקט דר.	entry	10	לאָדזש	settlement	קאָלעקטיוו	איניציאָטאָר	stay	1927		explicit	1927	1927	False	settlement	Q580	Łódź	51.75	19.466667	[]	זייט 1927 אין ב. צוריק אין לאָדזש, וואו ער איז דער איניציאָטאָר פֿון דאָרטיקן קאָלעקטיוו.
P-1-facs_115_r_6	בערגמאַן, איציק-מענדל	entry	1	וואַרשע	settlement		singer	stay			none	1892	1892	True	settlement	Q270	Warsaw	52.23	21.011111	"[{""event_type"": ""performance"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""sings in a children's choir during performances of Adler, Tanzman, and Weinstock""}]"	זינגט ב. אין קינדער-כאָר בעת די פֿאָרשטעלונגען פֿון אַדלער, טאַנצמאַן און וויינשטאָק אין וואַרשע
P-1-facs_115_r_6	בערגמאַן, איציק-מענדל	entry	2	וואַרשע	settlement	פּוילישן אָפּערעטן-טעאַטער	chorister	stay			none	1892	1892	True	settlement	Q270	Warsaw	52.23	21.011111	[]	דערנאָך אַלס כאָריסט אין פּוילישן אָפּערעטן-טעאַטער
P-1-facs_115_r_6	בערגמאַן, איציק-מענדל	entry	3		unknown	דוד שוואַרצבאַרדס טרופּע	performer	stay	1892	1892	explicit	1892	1892	False	empty					"[{""event_type"": ""performance"", ""play"": ""יוסף מיט די ברידער"", ""venue"": """", ""date"": ""1892"", ""description"": ""plays the role of Joseph""}]"	"אין 1892 טרעט ב. אויף אין דוד שוואַרצבאַרדס טרופּע אַלס ""יוסף"" אין ""יוסף מיט די ברידער"""
P-1-facs_115_r_6	בערגמאַן, איציק-מענדל	entry	4	לאָדזש	settlement		performer	stay			none	1892	1902	True	settlement	Q580	Łódź	51.75	19.466667	[]	נאָכן שפּילן אַ קורצע צייט אין לאָדזש
P-1-facs_115_r_6	בערגמאַן, איציק-מענדל	entry	5	וואַרשע	settlement		performer	stay			none	1892	1902	True	settlement	Q270	Warsaw	52.23	21.011111	[]	און וואַרשע, גייט ער איבער אויף צווייטע קאָמישע ראָלן
P-1-facs_115_r_6	בערגמאַן, איציק-מענדל	entry	6		unknown	גימפּעלס טרופּע	performer	stay	1902	1902	explicit	1902	1902	False	empty					[]	1902 שפּילט ב. אין גימפּעלס טרופּע
P-1-facs_115_r_6	בערגמאַן, איציק-מענדל	entry	7	סטאָניסלאַוואוו	settlement	סינאָגאָגע	צווייטער קאָנטאָר	stay			none	1902	1907	True	settlement	Q156726	Ivano-Frankivsk	48.922778	24.710556	"[{""event_type"": ""business"", ""play"": """", ""venue"": ""סינאָגאָגע"", ""date"": """", ""description"": ""serves as second cantor for 3 months""}]"	בעת אַ קאָנקורס אין סטאָניסלאַוואוו ווערט ער אויף אַ צייט פֿון 3 חדשים צווייטער קאָנטאָר אין דער סינאָגאָגע
P-1-facs_115_r_6	בערגמאַן, איציק-מענדל	entry	8	ווין	settlement	עדעלהאָפערס טרופּע	performer	stay			none	1902	1907	True	settlement	Q1741	Vienna	48.208333	16.3725	[]	אָפּפאָרנדיק קיין ווין, טרעט ער אַריין אין עדעלהאָפערס טרופּע
P-1-facs_115_r_6	בערגמאַן, איציק-מענדל	entry	9	גאַליציע, אוננאָרן, בוקאָווינע, רומעניע, דייטשלאַנד און בעלניע	region	יידישע טרופּעס	performer	tour			none	1902	1907	True	region	גאליציע	Galicia	49.55	24.0	[]	וואָנדערט אַרום מיט יידישע טרופּעס איבער גאַליציע, אוננאָרן, בוקאָווינע, רומעניע, דייטשלאַנד און בעלניע
P-1-facs_115_r_6	בערגמאַן, איציק-מענדל	entry	10	בודאָפּעסט	settlement		performer	stay	1907	1907	explicit	1907	1907	False	settlement	Q1781	Budapest	47.498333	19.040833	"[{""event_type"": ""business"", ""play"": """", ""venue"": """", ""date"": ""1907"", ""description"": ""engaged for a vaudeville house in New York""}]"	אין 1907 ווערט ב. אָנגאַזשירט אין בודאָפּעסט דורך אַגעדן פֿאַר זיין וואָרעוויל-הוין אין ניו יאָרק
P-1-facs_115_r_6	בערגמאַן, איציק-מענדל	entry	11	ניו יאָרק	settlement	לאָקאָל 3	מיטגליד	settled			none	1907	1876	True	settlement	Q60	New York City	40.712778	-74.006111	[]	ניו יאָרק, און ווערט דאָ באָלד אַ מיטגליד אין לאָקאָל 3
P-1-facs_115_r_6	בערגמאַן, איציק-מענדל	entry	12	שיקאַנאָ און איבער דער פּראָווינץ פֿון די פֿאַראייניקטע שטאָטן און קאָנאָדע	region		כאַראַקטער-קאָמיקער	tour			none	1907	1876	True	settlement_first_of_list	Q1023022	Olive Hill	38.3011	-83.1742	[]	שפּעטער שפּילט ב. אין שיקאַנאָ און איבער דער פּראָווינץ פֿון די פֿאַראייניקטע שטאָטן און קאָנאָדע
P-1-facs_115_r_6	בערגמאַן, איציק-מענדל	entry	13	סטאָניסלאַוואָוו, גאַליציע	settlement			born			none	1907	1876	True	settlement	Q156726	Ivano-Frankivsk	48.922778	24.710556	[]	געב. אין סטאָניסלאַוואָוו, גאַליציע
P-1-facs_115_r_6	בערגמאַן, איציק-מענדל	entry	14	טערקיי	country		„גוטער ייד“	tour			none	1907	1876	True	region	טערקיי	Turkey	39.9	32.85	"[{""event_type"": ""business"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""traveled as a 'Good Jew' (wonder-worker) and did good business""}]"	איז ב. אַ קורצע צייט אַרומגעפֿאָרן איבער טערקיי אַלס „גוטער ייד“, און געמאַכט גוטע געשעפטן
P-1-facs_115_r_6	בערגמאַן, איציק-מענדל	entry	15	קאָנסטאַנטינאָפּאָל	settlement		performer	stay	1876	1876	explicit	1876	1876	False	settlement	Q406	Istanbul	41.01	28.960278	"[{""event_type"": ""performance"", ""play"": ""מכירת יוסף"", ""venue"": """", ""date"": ""1876"", ""description"": ""plays the role of Jacob in Cezar Greenberg's production""}]"	"אַז ער האָט אין 1876 געטראָפן ב. ביז אַ פעטער אין קאָנסטאַנטינאָפּאָל... אין גרינבערגס אויפֿפֿירונג אין קאָנסטאַנטינאָפּאָל פון „מכירת יוסף"" האָט ב. געשפּילט די ראָל ""יעקב"""
P-1-facs_115_r_6	בערגמאַן, איציק-מענדל	entry	16	רומעניע	country		performer	stay			none	1876	1897	True	region	רומעניע	Romania	45.94	24.97	"[{""event_type"": ""performance"", ""play"": ""אָרבעל-פּראָזע"", ""venue"": """", ""date"": """", ""description"": ""performed vaudeville from Greenberg's repertoire""}]"	"דערנאָך זיינען זיי צוזאַמען געפֿאָרן קיין רומעניע. און דאָרט געשפּילט וואָרעוויל פֿון גרינבערנס „אָרבעל-פּראָזע"""
P-1-facs_115_r_6	בערגמאַן, איציק-מענדל	entry	17	יאָסי	settlement	בערגמאַנס טרופּע	director	stay			none	1876	1897	True	settlement	Q46852	Iași	47.162222	27.588889	"[{""event_type"": ""founding"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""formed a small troupe and toured with vaudevilles""}]"	"איז ב. געקומען קיין יאָסי, און האָט זיך געמאַכט אַ קליינע טרופּע אין ""בערגמאַנס טרופּע“, מיט וועלכער ער איז אַרומגעפֿאָרן שפּילן וואָרעווילן"
P-1-facs_115_r_6	בערגמאַן, איציק-מענדל	entry	18	גאַליציע	region	הורוויץ-טרופּע	actor	tour			none	1876	1897	True	region	גאליציע	Galicia	49.55	24.0	[]	דערמאָנט אים אַלס אַקטיאָר אין דער הורוויץ-טרופּע איבער גאַליציע
P-1-facs_115_r_6	בערגמאַן, איציק-מענדל	entry	19	גאַליציע	region		דירעקטאָר	stay			none	1876	1897	True	region	גאליציע	Galicia	49.55	24.0	"[{""event_type"": ""business"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""held a concession to perform Yiddish theater in partnership with Tanenzap""}]"	שפּעטער אַלס דירעקטאָר אין גאַליציע... ב. האָט געהאַט אַ קאָנצעסיע צו שפּילן יידיש טעאַטער אין גאַליציע
P-1-facs_115_r_6	בערגמאַן, איציק-מענדל	entry	20	גאַליציע	region	נאַטאָנסאָן	סופֿלער	stay	1897	1897	explicit	1897	1897	False	region	גאליציע	Galicia	49.55	24.0	[]	אין 1897 איז ב. נעווען ביי נאַטאָנסאָן סופֿלער אין גאַליציע
P-1-facs_115_r_6	בערגמאַן, איציק-מענדל	entry	21	ווין	settlement			death			none	1897	1897	True	settlement	Q1741	Vienna	48.208333	16.3725	[]	ב. אין געשטאָרבן [דאָטום?] אין ווין פֿון אַ קרעבס
P-1-facs_132_tr_1740520959	פֿייערשטיין, אַשר [זעליג גאַבעל ?]	entry	1	גאַליציע	region			born			none			True	region	גאליציע	Galicia	49.55	24.0	[]	געב. אין גאַליציע
P-1-facs_132_tr_1740520959	פֿייערשטיין, אַשר [זעליג גאַבעל ?]	entry	2	רומעניע	country			emigration			none			True	region	רומעניע	Romania	45.94	24.97	[]	אויסגעוואַנדערט קיין רומעניע
P-1-facs_132_tr_1740520959	פֿייערשטיין, אַשר [זעליג גאַבעל ?]	entry	3	ראָמאַן	settlement		משורך	stay			none			True	settlement	Q212469	Roman	46.93	26.92	"[{""event_type"": ""business"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""worked as a cantor's assistant and later a cook""}]"	געווען אין ראָמאַן אַ משורך ביי אַ חזן, דערנאָך געוואָרן אַ בראָטער פֿון רומענישע מאַכלים
P-1-facs_132_tr_1740520959	פֿייערשטיין, אַשר [זעליג גאַבעל ?]	entry	4	רומעניע	country		פֿאָלקסזינגער	tour			none			True	region	רומעניע	Romania	45.94	24.97	"[{""event_type"": ""performance"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""toured as a folksinger with Moshe the Blind and Jacob Jonah Zimbler""}]"	געוואָרן אַ פֿאָלקסזינגער, איז אַ לענגערע צייט אַרומגעפֿאָרן מיט משה דעם בלינדן און יעקב יונה צימבלער
P-1-facs_132_tr_1740520959	פֿייערשטיין, אַשר [זעליג גאַבעל ?]	entry	5	קאָנסטאָנטינאָפּאָל	settlement		הויזבאָזיצער	settled			none			True	settlement	Q406	Istanbul	41.01	28.960278	"[{""event_type"": ""business"", ""play"": """", ""venue"": ""צום עסטרייכישן אָדלער"", ""date"": """", ""description"": ""opened a tavern in Noloto""}]"	"אַוועק קיין קאָנסטאָנטינאָפּאָל, וואו ער איז געוואָרן אַ הויזבאָזיצער, און געעפֿנט אַ שענק אין נאָלאָטאָ א""פּ ""צום עסטרייכישן אָדלער“"
